"Step","RoboPianist-debug-CMajorScaleTwoHands-v0__88__1700377794__DiagGaussianDistribution-Tanh-num-steps-1024 - train/return","RoboPianist-debug-CMajorScaleTwoHands-v0__88__1700377794__DiagGaussianDistribution-Tanh-num-steps-1024 - train/return__MIN","RoboPianist-debug-CMajorScaleTwoHands-v0__88__1700377794__DiagGaussianDistribution-Tanh-num-steps-1024 - train/return__MAX","RoboPianist-debug-CMajorScaleTwoHands-v0__88__1700224042__DiagGaussianDistribution-Tanh - train/return","RoboPianist-debug-CMajorScaleTwoHands-v0__88__1700224042__DiagGaussianDistribution-Tanh - train/return__MIN","RoboPianist-debug-CMajorScaleTwoHands-v0__88__1700224042__DiagGaussianDistribution-Tanh - train/return__MAX","RoboPianist-debug-CMajorScaleTwoHands-v0__88__1700138663__fixed_lr - train/return","RoboPianist-debug-CMajorScaleTwoHands-v0__88__1700138663__fixed_lr - train/return__MIN","RoboPianist-debug-CMajorScaleTwoHands-v0__88__1700138663__fixed_lr - train/return__MAX"
"2548729","","","","241.87000340479722","241.87000340479722","241.87000340479722","","",""
"2548880","","","","212.9232132235816","212.9232132235816","212.9232132235816","","",""
"2549031","","","","249.31024931197396","249.31024931197396","249.31024931197396","","",""
"2549182","","","","273.5779297289776","273.5779297289776","273.5779297289776","","",""
"2549333","","","","274.8618725584218","274.8618725584218","274.8618725584218","","",""
"2549484","","","","251.6910644533205","251.6910644533205","251.6910644533205","","",""
"2549635","","","","214.95160416661133","214.95160416661133","214.95160416661133","","",""
"2549786","","","","213.44583007196428","213.44583007196428","213.44583007196428","","",""
"2549937","","","","273.59891222352684","273.59891222352684","273.59891222352684","","",""
"2550088","","","","268.50045337401116","268.50045337401116","268.50045337401116","","",""
"2550239","","","","247.85813009101835","247.85813009101835","247.85813009101835","","",""
"2550390","","","","215.49340122236563","215.49340122236563","215.49340122236563","","",""
"2550541","","","","246.9236419062572","246.9236419062572","246.9236419062572","","",""
"2550692","","","","268.9689319872128","268.9689319872128","268.9689319872128","","",""
"2550843","","","","266.668719767813","266.668719767813","266.668719767813","","",""
"2550994","","","","243.97155258126614","243.97155258126614","243.97155258126614","","",""
"2551145","","","","225.6894138316172","225.6894138316172","225.6894138316172","","",""
"2551296","","","","225.38188949740794","225.38188949740794","225.38188949740794","","",""
"2551447","","","","216.47719169878917","216.47719169878917","216.47719169878917","","",""
"2551598","","","","229.74733800619424","229.74733800619424","229.74733800619424","","",""
"2551749","","","","228.10429593037526","228.10429593037526","228.10429593037526","","",""
"2551900","","","","235.35612874890418","235.35612874890418","235.35612874890418","","",""
"2552051","","","","214.33913248051303","214.33913248051303","214.33913248051303","","",""
"2552202","","","","241.94327246048326","241.94327246048326","241.94327246048326","","",""
"2552353","","","","261.1617438828584","261.1617438828584","261.1617438828584","","",""
"2552504","","","","269.96688889635135","269.96688889635135","269.96688889635135","","",""
"2552655","","","","256.32488402157674","256.32488402157674","256.32488402157674","","",""
"2552806","","","","218.09899145425905","218.09899145425905","218.09899145425905","","",""
"2552957","","","","227.78769174305873","227.78769174305873","227.78769174305873","","",""
"2553108","","","","228.69973604516366","228.69973604516366","228.69973604516366","","",""
"2553259","","","","262.7266430270505","262.7266430270505","262.7266430270505","","",""
"2553410","","","","228.3985252103596","228.3985252103596","228.3985252103596","","",""
"2553561","","","","228.97403031151666","228.97403031151666","228.97403031151666","","",""
"2553712","","","","215.48262104267562","215.48262104267562","215.48262104267562","","",""
"2553863","","","","242.47114830292804","242.47114830292804","242.47114830292804","","",""
"2554014","","","","266.1201194291315","266.1201194291315","266.1201194291315","","",""
"2554165","","","","266.14880533307894","266.14880533307894","266.14880533307894","","",""
"2554316","","","","222.53029257300815","222.53029257300815","222.53029257300815","","",""
"2554467","","","","251.62533909439549","251.62533909439549","251.62533909439549","","",""
"2554618","","","","254.21631995619626","254.21631995619626","254.21631995619626","","",""
"2554769","","","","255.17599486111797","255.17599486111797","255.17599486111797","","",""
"2554920","","","","226.1441392830805","226.1441392830805","226.1441392830805","","",""
"2555071","","","","231.5648651676093","231.5648651676093","231.5648651676093","","",""
"2555222","","","","211.26471219386593","211.26471219386593","211.26471219386593","","",""
"2555373","","","","253.1946962336173","253.1946962336173","253.1946962336173","","",""
"2555524","","","","257.853594279641","257.853594279641","257.853594279641","","",""
"2555675","","","","226.58080214453443","226.58080214453443","226.58080214453443","","",""
"2555826","","","","267.81583631925224","267.81583631925224","267.81583631925224","","",""
"2555977","","","","258.6151869024641","258.6151869024641","258.6151869024641","","",""
"2556128","","","","247.45511542045267","247.45511542045267","247.45511542045267","","",""
"2556279","","","","270.24998423234024","270.24998423234024","270.24998423234024","","",""
"2556430","","","","249.60407714552085","249.60407714552085","249.60407714552085","","",""
"2556581","","","","238.13994776880898","238.13994776880898","238.13994776880898","","",""
"2556732","","","","230.1711614505788","230.1711614505788","230.1711614505788","","",""
"2556883","","","","214.69298629652172","214.69298629652172","214.69298629652172","","",""
"2557034","","","","255.57178209042186","255.57178209042186","255.57178209042186","","",""
"2557185","","","","248.8908669391535","248.8908669391535","248.8908669391535","","",""
"2557336","","","","244.44678505629793","244.44678505629793","244.44678505629793","","",""
"2557487","","","","266.11124024231043","266.11124024231043","266.11124024231043","","",""
"2557638","","","","246.36064652777796","246.36064652777796","246.36064652777796","","",""
"2557789","","","","271.5597375439023","271.5597375439023","271.5597375439023","","",""
"2557940","","","","265.6057475678299","265.6057475678299","265.6057475678299","","",""
"2558091","","","","266.8978617459468","266.8978617459468","266.8978617459468","","",""
"2558242","","","","251.6878999944807","251.6878999944807","251.6878999944807","","",""
"2558393","","","","269.6945593137922","269.6945593137922","269.6945593137922","","",""
"2558544","","","","267.8943089499596","267.8943089499596","267.8943089499596","","",""
"2558695","","","","231.92437753660064","231.92437753660064","231.92437753660064","","",""
"2558846","","","","266.61436213034483","266.61436213034483","266.61436213034483","","",""
"2558997","","","","246.90347244863838","246.90347244863838","246.90347244863838","","",""
"2559148","","","","262.21357673837394","262.21357673837394","262.21357673837394","","",""
"2559299","","","","253.0194024882246","253.0194024882246","253.0194024882246","","",""
"2559450","","","","240.67824255154764","240.67824255154764","240.67824255154764","","",""
"2559601","","","","236.2651680720293","236.2651680720293","236.2651680720293","","",""
"2559752","","","","246.42601525660297","246.42601525660297","246.42601525660297","","",""
"2559903","","","","265.76620378864624","265.76620378864624","265.76620378864624","","",""
"2560054","","","","245.78480918115153","245.78480918115153","245.78480918115153","","",""
"2560205","","","","236.50707522936332","236.50707522936332","236.50707522936332","","",""
"2560356","","","","261.23868909203173","261.23868909203173","261.23868909203173","","",""
"2560507","","","","238.17281829049364","238.17281829049364","238.17281829049364","","",""
"2560658","","","","266.2695398438194","266.2695398438194","266.2695398438194","","",""
"2560809","","","","237.3795705063097","237.3795705063097","237.3795705063097","","",""
"2560960","","","","266.17245096561624","266.17245096561624","266.17245096561624","","",""
"2561111","","","","250.32278324864745","250.32278324864745","250.32278324864745","","",""
"2561262","","","","267.2522437486998","267.2522437486998","267.2522437486998","","",""
"2561413","","","","264.62146098888815","264.62146098888815","264.62146098888815","","",""
"2561564","","","","249.11334167917119","249.11334167917119","249.11334167917119","","",""
"2561715","","","","253.70654271224316","253.70654271224316","253.70654271224316","","",""
"2561866","","","","253.89196812315396","253.89196812315396","253.89196812315396","","",""
"2562017","","","","241.24183140720066","241.24183140720066","241.24183140720066","","",""
"2562168","","","","240.18815021193606","240.18815021193606","240.18815021193606","","",""
"2562319","","","","259.6842886496046","259.6842886496046","259.6842886496046","","",""
"2562470","","","","250.34605192396842","250.34605192396842","250.34605192396842","","",""
"2562621","","","","263.78797442708765","263.78797442708765","263.78797442708765","","",""
"2562772","","","","250.63899520259938","250.63899520259938","250.63899520259938","","",""
"2562923","","","","251.52760160554493","251.52760160554493","251.52760160554493","","",""
"2563074","","","","245.08876008758523","245.08876008758523","245.08876008758523","","",""
"2563225","","","","240.6203917777249","240.6203917777249","240.6203917777249","","",""
"2563376","","","","255.94527611567605","255.94527611567605","255.94527611567605","","",""
"2563527","","","","249.81039091419186","249.81039091419186","249.81039091419186","","",""
"2563678","","","","273.096000102186","273.096000102186","273.096000102186","","",""
"2563829","","","","250.19435281296802","250.19435281296802","250.19435281296802","","",""
"2563980","","","","259.02083929701115","259.02083929701115","259.02083929701115","","",""
"2564131","","","","265.9173485543884","265.9173485543884","265.9173485543884","","",""
"2564282","","","","254.74794426601008","254.74794426601008","254.74794426601008","","",""
"2564433","","","","226.03946185777437","226.03946185777437","226.03946185777437","","",""
"2564584","","","","254.26791798410486","254.26791798410486","254.26791798410486","","",""
"2564735","","","","230.88438224659507","230.88438224659507","230.88438224659507","","",""
"2564886","","","","229.17671198156992","229.17671198156992","229.17671198156992","","",""
"2565037","","","","255.41458843278429","255.41458843278429","255.41458843278429","","",""
"2565188","","","","255.38211323355583","255.38211323355583","255.38211323355583","","",""
"2565339","","","","264.23735151214214","264.23735151214214","264.23735151214214","","",""
"2565490","","","","214.811692802414","214.811692802414","214.811692802414","","",""
"2565641","","","","251.10033463911643","251.10033463911643","251.10033463911643","","",""
"2565792","","","","215.3332236128386","215.3332236128386","215.3332236128386","","",""
"2565943","","","","219.30054441983495","219.30054441983495","219.30054441983495","","",""
"2566094","","","","254.96958229387786","254.96958229387786","254.96958229387786","","",""
"2566245","","","","217.5968771923032","217.5968771923032","217.5968771923032","","",""
"2566396","","","","214.47680749767167","214.47680749767167","214.47680749767167","","",""
"2566547","","","","236.92628488917137","236.92628488917137","236.92628488917137","","",""
"2566698","","","","239.79793180280333","239.79793180280333","239.79793180280333","","",""
"2566849","","","","265.0321972363454","265.0321972363454","265.0321972363454","","",""
"2567000","","","","242.89617869626508","242.89617869626508","242.89617869626508","","",""
"2567151","","","","263.2383892289086","263.2383892289086","263.2383892289086","","",""
"2567302","","","","233.22198484161248","233.22198484161248","233.22198484161248","","",""
"2567453","","","","261.3765384984351","261.3765384984351","261.3765384984351","","",""
"2567604","","","","217.4665862718142","217.4665862718142","217.4665862718142","","",""
"2567755","","","","248.81768317569504","248.81768317569504","248.81768317569504","","",""
"2567906","","","","231.54137440982382","231.54137440982382","231.54137440982382","","",""
"2568057","","","","252.3644770300482","252.3644770300482","252.3644770300482","","",""
"2568208","","","","256.14392097557027","256.14392097557027","256.14392097557027","","",""
"2568359","","","","245.2766013919037","245.2766013919037","245.2766013919037","","",""
"2568510","","","","241.25065696671527","241.25065696671527","241.25065696671527","","",""
"2568661","","","","254.8641442350749","254.8641442350749","254.8641442350749","","",""
"2568812","","","","232.49825977593756","232.49825977593756","232.49825977593756","","",""
"2568963","","","","273.0679801188198","273.0679801188198","273.0679801188198","","",""
"2569114","","","","239.95842425823514","239.95842425823514","239.95842425823514","","",""
"2569265","","","","258.7458806628544","258.7458806628544","258.7458806628544","","",""
"2569416","","","","265.6126625185504","265.6126625185504","265.6126625185504","","",""
"2569567","","","","239.12724494075997","239.12724494075997","239.12724494075997","","",""
"2569718","","","","256.9364223460844","256.9364223460844","256.9364223460844","","",""
"2569869","","","","250.27267740185476","250.27267740185476","250.27267740185476","","",""
"2570020","","","","251.42398635284164","251.42398635284164","251.42398635284164","","",""
"2570171","","","","269.37975192059554","269.37975192059554","269.37975192059554","","",""
"2570322","","","","250.46272732758337","250.46272732758337","250.46272732758337","","",""
"2570473","","","","258.0313321479305","258.0313321479305","258.0313321479305","","",""
"2570624","","","","249.4966111995208","249.4966111995208","249.4966111995208","","",""
"2570775","","","","248.28282544705138","248.28282544705138","248.28282544705138","","",""
"2570926","","","","263.4213950330674","263.4213950330674","263.4213950330674","","",""
"2571077","","","","263.80086814819134","263.80086814819134","263.80086814819134","","",""
"2571228","","","","262.8962377061157","262.8962377061157","262.8962377061157","","",""
"2571379","","","","264.5338269766809","264.5338269766809","264.5338269766809","","",""
"2571530","","","","270.0671900374604","270.0671900374604","270.0671900374604","","",""
"2571681","","","","241.42963302511575","241.42963302511575","241.42963302511575","","",""
"2571832","","","","263.4499560231744","263.4499560231744","263.4499560231744","","",""
"2571983","","","","263.4508116916292","263.4508116916292","263.4508116916292","","",""
"2572134","","","","236.10203844848567","236.10203844848567","236.10203844848567","","",""
"2572285","","","","255.6376101325473","255.6376101325473","255.6376101325473","","",""
"2572436","","","","264.5010847506709","264.5010847506709","264.5010847506709","","",""
"2572587","","","","216.0180577800518","216.0180577800518","216.0180577800518","","",""
"2572738","","","","235.6109058084382","235.6109058084382","235.6109058084382","","",""
"2572889","","","","260.46695568525945","260.46695568525945","260.46695568525945","","",""
"2573040","","","","247.74981827674787","247.74981827674787","247.74981827674787","","",""
"2573191","","","","239.61771122914544","239.61771122914544","239.61771122914544","","",""
"2573342","","","","255.86838352107634","255.86838352107634","255.86838352107634","","",""
"2573493","","","","263.116416572294","263.116416572294","263.116416572294","","",""
"2573644","","","","263.0895839284988","263.0895839284988","263.0895839284988","","",""
"2573795","","","","266.51869929328547","266.51869929328547","266.51869929328547","","",""
"2573946","","","","249.69052504595518","249.69052504595518","249.69052504595518","","",""
"2574097","","","","244.35586430453972","244.35586430453972","244.35586430453972","","",""
"2574248","","","","260.66477724026873","260.66477724026873","260.66477724026873","","",""
"2574399","","","","235.37916789647264","235.37916789647264","235.37916789647264","","",""
"2574550","","","","226.4385575479219","226.4385575479219","226.4385575479219","","",""
"2574701","","","","240.90008081092284","240.90008081092284","240.90008081092284","","",""
"2574852","","","","267.9693529095772","267.9693529095772","267.9693529095772","","",""
"2575003","","","","236.5981525317759","236.5981525317759","236.5981525317759","","",""
"2575154","","","","252.7017517563639","252.7017517563639","252.7017517563639","","",""
"2575305","","","","225.61697722030974","225.61697722030974","225.61697722030974","","",""
"2575456","","","","265.13386690170955","265.13386690170955","265.13386690170955","","",""
"2575607","","","","245.53880124024698","245.53880124024698","245.53880124024698","","",""
"2575758","","","","270.6166361541973","270.6166361541973","270.6166361541973","","",""
"2575909","","","","240.48926581823534","240.48926581823534","240.48926581823534","","",""
"2576060","","","","233.52098731716794","233.52098731716794","233.52098731716794","","",""
"2576211","","","","265.24810558852084","265.24810558852084","265.24810558852084","","",""
"2576362","","","","241.14019132160198","241.14019132160198","241.14019132160198","","",""
"2576513","","","","270.8305858096682","270.8305858096682","270.8305858096682","","",""
"2576664","","","","249.51789956870883","249.51789956870883","249.51789956870883","","",""
"2576815","","","","232.11944401315844","232.11944401315844","232.11944401315844","","",""
"2576966","","","","245.9205780032693","245.9205780032693","245.9205780032693","","",""
"2577117","","","","267.6800819803925","267.6800819803925","267.6800819803925","","",""
"2577268","","","","247.2986674199331","247.2986674199331","247.2986674199331","","",""
"2577419","","","","230.39407035342632","230.39407035342632","230.39407035342632","","",""
"2577570","","","","266.2874722330956","266.2874722330956","266.2874722330956","","",""
"2577721","","","","251.39685378299734","251.39685378299734","251.39685378299734","","",""
"2577872","","","","267.38627367977807","267.38627367977807","267.38627367977807","","",""
"2578023","","","","264.1922969020319","264.1922969020319","264.1922969020319","","",""
"2578174","","","","258.042398636541","258.042398636541","258.042398636541","","",""
"2578325","","","","216.00380511343027","216.00380511343027","216.00380511343027","","",""
"2578476","","","","270.2992084726312","270.2992084726312","270.2992084726312","","",""
"2578627","","","","255.95021639138","255.95021639138","255.95021639138","","",""
"2578778","","","","229.17307318164862","229.17307318164862","229.17307318164862","","",""
"2578929","","","","256.3876317332908","256.3876317332908","256.3876317332908","","",""
"2579080","","","","265.13441324295417","265.13441324295417","265.13441324295417","","",""
"2579231","","","","249.3500316714626","249.3500316714626","249.3500316714626","","",""
"2579382","","","","268.91997858013525","268.91997858013525","268.91997858013525","","",""
"2579533","","","","214.21233307600681","214.21233307600681","214.21233307600681","","",""
"2579684","","","","253.26999137708938","253.26999137708938","253.26999137708938","","",""
"2579835","","","","242.41556049641244","242.41556049641244","242.41556049641244","","",""
"2579986","","","","255.26836839394517","255.26836839394517","255.26836839394517","","",""
"2580137","","","","248.04565589838631","248.04565589838631","248.04565589838631","","",""
"2580288","","","","271.8790268437325","271.8790268437325","271.8790268437325","","",""
"2580439","","","","263.9057777521737","263.9057777521737","263.9057777521737","","",""
"2580590","","","","266.8914208399271","266.8914208399271","266.8914208399271","","",""
"2580741","","","","272.1397929447742","272.1397929447742","272.1397929447742","","",""
"2580892","","","","258.8224708678146","258.8224708678146","258.8224708678146","","",""
"2581043","","","","253.35681723383544","253.35681723383544","253.35681723383544","","",""
"2581194","","","","244.79258870194388","244.79258870194388","244.79258870194388","","",""
"2581345","","","","257.47631910708606","257.47631910708606","257.47631910708606","","",""
"2581496","","","","252.95055672407761","252.95055672407761","252.95055672407761","","",""
"2581647","","","","249.97882147236905","249.97882147236905","249.97882147236905","","",""
"2581798","","","","223.7129216835854","223.7129216835854","223.7129216835854","","",""
"2581949","","","","259.8311459892669","259.8311459892669","259.8311459892669","","",""
"2582100","","","","257.0331173387235","257.0331173387235","257.0331173387235","","",""
"2582251","","","","269.6363822366195","269.6363822366195","269.6363822366195","","",""
"2582402","","","","261.6226436461911","261.6226436461911","261.6226436461911","","",""
"2582553","","","","236.25523684846164","236.25523684846164","236.25523684846164","","",""
"2582704","","","","257.0576437758422","257.0576437758422","257.0576437758422","","",""
"2582855","","","","251.71462262059876","251.71462262059876","251.71462262059876","","",""
"2583006","","","","269.79465890008845","269.79465890008845","269.79465890008845","","",""
"2583157","","","","257.4074565924026","257.4074565924026","257.4074565924026","","",""
"2583308","","","","235.82260866291918","235.82260866291918","235.82260866291918","","",""
"2583459","","","","221.56904077109948","221.56904077109948","221.56904077109948","","",""
"2583610","","","","252.1326686659406","252.1326686659406","252.1326686659406","","",""
"2583761","","","","258.7233675746191","258.7233675746191","258.7233675746191","","",""
"2583912","","","","245.70286901770965","245.70286901770965","245.70286901770965","","",""
"2584063","","","","267.5679689362201","267.5679689362201","267.5679689362201","","",""
"2584214","","","","214.94999476325464","214.94999476325464","214.94999476325464","","",""
"2584365","","","","215.22772603730039","215.22772603730039","215.22772603730039","","",""
"2584516","","","","249.45464493184676","249.45464493184676","249.45464493184676","","",""
"2584667","","","","258.80710756575013","258.80710756575013","258.80710756575013","","",""
"2584818","","","","224.56463216377517","224.56463216377517","224.56463216377517","","",""
"2584969","","","","230.95068078477976","230.95068078477976","230.95068078477976","","",""
"2585120","","","","221.90164159512938","221.90164159512938","221.90164159512938","","",""
"2585271","","","","236.61025004343662","236.61025004343662","236.61025004343662","","",""
"2585422","","","","265.75593304016326","265.75593304016326","265.75593304016326","","",""
"2585573","","","","250.38878015885135","250.38878015885135","250.38878015885135","","",""
"2585724","","","","263.31110530608356","263.31110530608356","263.31110530608356","","",""
"2585875","","","","255.11422599112123","255.11422599112123","255.11422599112123","","",""
"2586026","","","","256.4198473905619","256.4198473905619","256.4198473905619","","",""
"2586177","","","","236.45345828092894","236.45345828092894","236.45345828092894","","",""
"2586328","","","","254.48227749353413","254.48227749353413","254.48227749353413","","",""
"2586479","","","","226.9499419334538","226.9499419334538","226.9499419334538","","",""
"2586630","","","","257.5534964778907","257.5534964778907","257.5534964778907","","",""
"2586781","","","","265.24966516176886","265.24966516176886","265.24966516176886","","",""
"2586932","","","","263.5891818415748","263.5891818415748","263.5891818415748","","",""
"2587083","","","","260.19371745362224","260.19371745362224","260.19371745362224","","",""
"2587234","","","","268.7521948121431","268.7521948121431","268.7521948121431","","",""
"2587385","","","","228.17773189311973","228.17773189311973","228.17773189311973","","",""
"2587536","","","","251.3471598122069","251.3471598122069","251.3471598122069","","",""
"2587687","","","","249.79367187339358","249.79367187339358","249.79367187339358","","",""
"2587838","","","","220.16530991279782","220.16530991279782","220.16530991279782","","",""
"2587989","","","","243.99589126253002","243.99589126253002","243.99589126253002","","",""
"2588140","","","","248.62148021350603","248.62148021350603","248.62148021350603","","",""
"2588291","","","","241.8623972966928","241.8623972966928","241.8623972966928","","",""
"2588442","","","","263.64796902635004","263.64796902635004","263.64796902635004","","",""
"2588593","","","","264.29680483552573","264.29680483552573","264.29680483552573","","",""
"2588744","","","","265.6974605437946","265.6974605437946","265.6974605437946","","",""
"2588895","","","","226.49422239810258","226.49422239810258","226.49422239810258","","",""
"2589046","","","","267.9382546215746","267.9382546215746","267.9382546215746","","",""
"2589197","","","","215.33079290739778","215.33079290739778","215.33079290739778","","",""
"2589348","","","","244.04071087526918","244.04071087526918","244.04071087526918","","",""
"2589499","","","","254.24519399634787","254.24519399634787","254.24519399634787","","",""
"2589650","","","","245.7509774193464","245.7509774193464","245.7509774193464","","",""
"2589801","","","","254.96729636550364","254.96729636550364","254.96729636550364","","",""
"2589952","","","","248.3844674170884","248.3844674170884","248.3844674170884","","",""
"2590103","","","","260.12614241481907","260.12614241481907","260.12614241481907","","",""
"2590254","","","","268.5106105277555","268.5106105277555","268.5106105277555","","",""
"2590405","","","","250.70896098120002","250.70896098120002","250.70896098120002","","",""
"2590556","","","","215.29916583201987","215.29916583201987","215.29916583201987","","",""
"2590707","","","","248.291045833346","248.291045833346","248.291045833346","","",""
"2590858","","","","265.33661272156166","265.33661272156166","265.33661272156166","","",""
"2591009","","","","265.1424772814148","265.1424772814148","265.1424772814148","","",""
"2591160","","","","263.3816153309446","263.3816153309446","263.3816153309446","","",""
"2591311","","","","255.05037510748113","255.05037510748113","255.05037510748113","","",""
"2591462","","","","267.0969752185178","267.0969752185178","267.0969752185178","","",""
"2591613","","","","226.85365123353702","226.85365123353702","226.85365123353702","","",""
"2591764","","","","268.6840103962862","268.6840103962862","268.6840103962862","","",""
"2591915","","","","237.92960905752173","237.92960905752173","237.92960905752173","","",""
"2592066","","","","266.0703315463559","266.0703315463559","266.0703315463559","","",""
"2592217","","","","263.7659158538058","263.7659158538058","263.7659158538058","","",""
"2592368","","","","260.1127064836099","260.1127064836099","260.1127064836099","","",""
"2592519","","","","269.4553891810834","269.4553891810834","269.4553891810834","","",""
"2592670","","","","228.21568245586568","228.21568245586568","228.21568245586568","","",""
"2592821","","","","215.63469413457943","215.63469413457943","215.63469413457943","","",""
"2592972","","","","264.053525839009","264.053525839009","264.053525839009","","",""
"2593123","","","","255.6516350345571","255.6516350345571","255.6516350345571","","",""
"2593274","","","","243.50725102898932","243.50725102898932","243.50725102898932","","",""
"2593425","","","","253.5601930744372","253.5601930744372","253.5601930744372","","",""
"2593576","","","","216.47478126650068","216.47478126650068","216.47478126650068","","",""
"2593727","","","","272.37832115184494","272.37832115184494","272.37832115184494","","",""
"2593878","","","","272.7038835039809","272.7038835039809","272.7038835039809","","",""
"2594029","","","","269.7861970723436","269.7861970723436","269.7861970723436","","",""
"2594180","","","","247.58012658434058","247.58012658434058","247.58012658434058","","",""
"2594331","","","","260.104410133481","260.104410133481","260.104410133481","","",""
"2594482","","","","226.3495278968337","226.3495278968337","226.3495278968337","","",""
"2594633","","","","243.16900879906993","243.16900879906993","243.16900879906993","","",""
"2594784","","","","226.7323381432925","226.7323381432925","226.7323381432925","","",""
"2594935","","","","263.05356169007126","263.05356169007126","263.05356169007126","","",""
"2595086","","","","264.4487724718677","264.4487724718677","264.4487724718677","","",""
"2595237","","","","253.592562053449","253.592562053449","253.592562053449","","",""
"2595388","","","","230.8204296048828","230.8204296048828","230.8204296048828","","",""
"2595539","","","","240.02849908466305","240.02849908466305","240.02849908466305","","",""
"2595690","","","","240.08683474006693","240.08683474006693","240.08683474006693","","",""
"2595841","","","","270.03186879762256","270.03186879762256","270.03186879762256","","",""
"2595992","","","","235.97620600333332","235.97620600333332","235.97620600333332","","",""
"2596143","","","","241.37025554678283","241.37025554678283","241.37025554678283","","",""
"2596294","","","","267.12348109626794","267.12348109626794","267.12348109626794","","",""
"2596445","","","","213.70524500119603","213.70524500119603","213.70524500119603","","",""
"2596596","","","","245.3652095053976","245.3652095053976","245.3652095053976","","",""
"2596747","","","","261.34923994103616","261.34923994103616","261.34923994103616","","",""
"2596898","","","","268.7765835275932","268.7765835275932","268.7765835275932","","",""
"2597049","","","","259.5367457499078","259.5367457499078","259.5367457499078","","",""
"2597200","","","","269.2137543998988","269.2137543998988","269.2137543998988","","",""
"2597351","","","","267.9622971142616","267.9622971142616","267.9622971142616","","",""
"2597502","","","","261.6617332443389","261.6617332443389","261.6617332443389","","",""
"2597653","","","","260.74230478003443","260.74230478003443","260.74230478003443","","",""
"2597804","","","","216.27103548805084","216.27103548805084","216.27103548805084","","",""
"2597955","","","","256.4223467112838","256.4223467112838","256.4223467112838","","",""
"2598106","","","","262.95902639452424","262.95902639452424","262.95902639452424","","",""
"2598257","","","","219.34781838969474","219.34781838969474","219.34781838969474","","",""
"2598408","","","","264.7845159516401","264.7845159516401","264.7845159516401","","",""
"2598559","","","","214.43691698216074","214.43691698216074","214.43691698216074","","",""
"2598710","","","","269.43802690809486","269.43802690809486","269.43802690809486","","",""
"2598861","","","","254.704891051913","254.704891051913","254.704891051913","","",""
"2599012","","","","270.6322482767753","270.6322482767753","270.6322482767753","","",""
"2599163","","","","234.53859708143617","234.53859708143617","234.53859708143617","","",""
"2599314","","","","226.5129656828346","226.5129656828346","226.5129656828346","","",""
"2599465","","","","261.4906867242512","261.4906867242512","261.4906867242512","","",""
"2599616","","","","245.2439956134205","245.2439956134205","245.2439956134205","","",""
"2599767","","","","261.00201132280114","261.00201132280114","261.00201132280114","","",""
"2599918","","","","239.46523489397606","239.46523489397606","239.46523489397606","","",""
"2600069","","","","246.8472373051891","246.8472373051891","246.8472373051891","","",""
"2600220","","","","266.967189450341","266.967189450341","266.967189450341","","",""
"2600371","","","","233.32824987479776","233.32824987479776","233.32824987479776","","",""
"2600522","","","","252.35230013855156","252.35230013855156","252.35230013855156","","",""
"2600673","","","","250.48687650238367","250.48687650238367","250.48687650238367","","",""
"2600824","","","","253.59162995105862","253.59162995105862","253.59162995105862","","",""
"2600975","","","","259.4747867514766","259.4747867514766","259.4747867514766","","",""
"2601126","","","","217.10890627237853","217.10890627237853","217.10890627237853","","",""
"2601277","","","","238.1589091163669","238.1589091163669","238.1589091163669","","",""
"2601428","","","","214.00873007927504","214.00873007927504","214.00873007927504","","",""
"2601579","","","","271.0106783058498","271.0106783058498","271.0106783058498","","",""
"2601730","","","","231.23884121946398","231.23884121946398","231.23884121946398","","",""
"2601881","","","","215.99917417322078","215.99917417322078","215.99917417322078","","",""
"2602032","","","","212.3404987354489","212.3404987354489","212.3404987354489","","",""
"2602183","","","","231.24086424722023","231.24086424722023","231.24086424722023","","",""
"2602334","","","","264.74596836565837","264.74596836565837","264.74596836565837","","",""
"2602485","","","","266.2482557138432","266.2482557138432","266.2482557138432","","",""
"2602636","","","","266.1709048174958","266.1709048174958","266.1709048174958","","",""
"2602787","","","","259.31150829743007","259.31150829743007","259.31150829743007","","",""
"2602938","","","","266.12181562169053","266.12181562169053","266.12181562169053","","",""
"2603089","","","","238.99698550800306","238.99698550800306","238.99698550800306","","",""
"2603240","","","","258.3998138243094","258.3998138243094","258.3998138243094","","",""
"2603391","","","","227.89059606540624","227.89059606540624","227.89059606540624","","",""
"2603542","","","","268.9329702320389","268.9329702320389","268.9329702320389","","",""
"2603693","","","","260.2284945323779","260.2284945323779","260.2284945323779","","",""
"2603844","","","","224.66787244997957","224.66787244997957","224.66787244997957","","",""
"2603995","","","","215.56485227040585","215.56485227040585","215.56485227040585","","",""
"2604146","","","","259.3042739178545","259.3042739178545","259.3042739178545","","",""
"2604297","","","","239.97589010946507","239.97589010946507","239.97589010946507","","",""
"2604448","","","","226.25543997409446","226.25543997409446","226.25543997409446","","",""
"2604599","","","","251.7997227621697","251.7997227621697","251.7997227621697","","",""
"2604750","","","","259.61064616951205","259.61064616951205","259.61064616951205","","",""
"2604901","","","","223.7390885498457","223.7390885498457","223.7390885498457","","",""
"2605052","","","","269.5341114893953","269.5341114893953","269.5341114893953","","",""
"2605203","","","","276.2960176534342","276.2960176534342","276.2960176534342","","",""
