"Step","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-88-1699608275.974176--relu-lr5e-4-one-head-no-clip - train/return","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-88-1699608275.974176--relu-lr5e-4-one-head-no-clip - train/return__MIN","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-88-1699608275.974176--relu-lr5e-4-one-head-no-clip - train/return__MAX"
"2227793","2237.7666874650495","2237.7666874650495","2237.7666874650495"
"2228562","2251.258955463523","2251.258955463523","2251.258955463523"
"2229331","2235.227006911157","2235.227006911157","2235.227006911157"
"2230100","2237.1049096881165","2237.1049096881165","2237.1049096881165"
"2230869","2230.6158929798016","2230.6158929798016","2230.6158929798016"
"2231638","2248.4464789785675","2248.4464789785675","2248.4464789785675"
"2232407","2242.361060027317","2242.361060027317","2242.361060027317"
"2233176","2240.911962663335","2240.911962663335","2240.911962663335"
"2233945","2240.9445311128216","2240.9445311128216","2240.9445311128216"
"2234714","2229.828502221511","2229.828502221511","2229.828502221511"
"2235483","2237.506052133676","2237.506052133676","2237.506052133676"
"2236252","2235.2706724944774","2235.2706724944774","2235.2706724944774"
"2237021","2238.1299740377353","2238.1299740377353","2238.1299740377353"
"2237790","2246.934039704165","2246.934039704165","2246.934039704165"
"2238559","2234.23578999047","2234.23578999047","2234.23578999047"
"2239328","2236.6694205567073","2236.6694205567073","2236.6694205567073"
"2240097","2220.938090792149","2220.938090792149","2220.938090792149"
"2240866","2227.024427683754","2227.024427683754","2227.024427683754"
"2241635","2230.1063521335495","2230.1063521335495","2230.1063521335495"
"2242404","2245.2502676571976","2245.2502676571976","2245.2502676571976"
"2243173","2240.230026237366","2240.230026237366","2240.230026237366"
"2243942","2235.788712925612","2235.788712925612","2235.788712925612"
"2244711","2252.1203945670113","2252.1203945670113","2252.1203945670113"
"2245480","2236.1131303105835","2236.1131303105835","2236.1131303105835"
"2246249","2237.8925606495686","2237.8925606495686","2237.8925606495686"
"2247018","2247.550716969998","2247.550716969998","2247.550716969998"
"2247787","2237.6573997411756","2237.6573997411756","2237.6573997411756"
"2248556","2232.680572047192","2232.680572047192","2232.680572047192"
"2249325","2241.2835543960896","2241.2835543960896","2241.2835543960896"
"2250094","2231.3215846785743","2231.3215846785743","2231.3215846785743"
"2250863","2236.653165090741","2236.653165090741","2236.653165090741"
"2251632","2234.0624642300177","2234.0624642300177","2234.0624642300177"
"2252401","2240.4995695497964","2240.4995695497964","2240.4995695497964"
"2253170","2231.8158109591773","2231.8158109591773","2231.8158109591773"
"2253939","2239.6070702000275","2239.6070702000275","2239.6070702000275"
"2254708","2231.3006878255637","2231.3006878255637","2231.3006878255637"
"2255477","2241.3283453671647","2241.3283453671647","2241.3283453671647"
"2256246","2240.9231377664555","2240.9231377664555","2240.9231377664555"
"2257015","2234.093843437912","2234.093843437912","2234.093843437912"
"2257784","2231.399330115674","2231.399330115674","2231.399330115674"
"2258553","2236.447159534713","2236.447159534713","2236.447159534713"
"2259322","2236.4842726730058","2236.4842726730058","2236.4842726730058"
"2260091","2232.0844147286257","2232.0844147286257","2232.0844147286257"
"2260860","2229.505138032928","2229.505138032928","2229.505138032928"
"2261629","2227.6806060390268","2227.6806060390268","2227.6806060390268"
"2262398","2234.0677131261177","2234.0677131261177","2234.0677131261177"
"2263167","2231.881729109561","2231.881729109561","2231.881729109561"
"2263936","2228.445779169511","2228.445779169511","2228.445779169511"
"2264705","2237.443864996206","2237.443864996206","2237.443864996206"
"2265474","2241.1152104603098","2241.1152104603098","2241.1152104603098"
"2266243","2242.2795184185507","2242.2795184185507","2242.2795184185507"
"2267012","2232.247517568508","2232.247517568508","2232.247517568508"
"2267781","2224.9841037651418","2224.9841037651418","2224.9841037651418"
"2268550","2241.409274178196","2241.409274178196","2241.409274178196"
"2269319","2236.1547431781337","2236.1547431781337","2236.1547431781337"
"2270088","2228.8220332940814","2228.8220332940814","2228.8220332940814"
"2270857","2237.5598250114667","2237.5598250114667","2237.5598250114667"
"2271626","2237.3941540407163","2237.3941540407163","2237.3941540407163"
"2272395","2241.008151634133","2241.008151634133","2241.008151634133"
"2273164","2238.8052488056674","2238.8052488056674","2238.8052488056674"
"2273933","2234.9570796310454","2234.9570796310454","2234.9570796310454"
"2274702","2237.416353217326","2237.416353217326","2237.416353217326"
"2275471","2240.235220678634","2240.235220678634","2240.235220678634"
"2276240","2238.887393523241","2238.887393523241","2238.887393523241"
"2277009","2233.1262251198186","2233.1262251198186","2233.1262251198186"
"2277778","2238.7309228471468","2238.7309228471468","2238.7309228471468"
"2278547","2245.1668698424487","2245.1668698424487","2245.1668698424487"
"2279316","2244.888346211897","2244.888346211897","2244.888346211897"
"2280085","2236.8539438529133","2236.8539438529133","2236.8539438529133"
"2280854","2230.9099512377466","2230.9099512377466","2230.9099512377466"
"2281623","2243.248388637761","2243.248388637761","2243.248388637761"
"2282392","2240.437620001387","2240.437620001387","2240.437620001387"
"2283161","2235.7188874062776","2235.7188874062776","2235.7188874062776"
"2283930","2226.6238315950054","2226.6238315950054","2226.6238315950054"
"2284699","2236.0410925078","2236.0410925078","2236.0410925078"
"2285468","2226.172396390223","2226.172396390223","2226.172396390223"
"2286237","2230.3658414649412","2230.3658414649412","2230.3658414649412"
"2287006","2239.1193786566437","2239.1193786566437","2239.1193786566437"
"2287775","2238.9135372722335","2238.9135372722335","2238.9135372722335"
"2288544","2232.2559213291665","2232.2559213291665","2232.2559213291665"
"2289313","2246.186384397146","2246.186384397146","2246.186384397146"
"2290082","2234.709468702205","2234.709468702205","2234.709468702205"
"2290851","2243.916052347593","2243.916052347593","2243.916052347593"
"2291620","2244.0938986844008","2244.0938986844008","2244.0938986844008"
"2292389","2237.9741385110187","2237.9741385110187","2237.9741385110187"
"2293158","2240.540310155864","2240.540310155864","2240.540310155864"
"2293927","2243.6525632869307","2243.6525632869307","2243.6525632869307"
"2294696","2227.5790545404616","2227.5790545404616","2227.5790545404616"
"2295465","2237.9689664610314","2237.9689664610314","2237.9689664610314"
"2296234","2239.2914049053857","2239.2914049053857","2239.2914049053857"
"2297003","2238.1081699339375","2238.1081699339375","2238.1081699339375"
"2297772","2248.248343718481","2248.248343718481","2248.248343718481"
"2298541","2241.410688742282","2241.410688742282","2241.410688742282"
"2299310","2239.4016907976193","2239.4016907976193","2239.4016907976193"
"2300079","2240.68412206801","2240.68412206801","2240.68412206801"
"2300848","2236.372411337327","2236.372411337327","2236.372411337327"
"2301617","2227.009443473274","2227.009443473274","2227.009443473274"
"2302386","2234.8279041260867","2234.8279041260867","2234.8279041260867"
"2303155","2235.0294961545737","2235.0294961545737","2235.0294961545737"
"2303924","2244.42140535415","2244.42140535415","2244.42140535415"
"2304693","2241.7435288093593","2241.7435288093593","2241.7435288093593"
"2305462","2244.452883938785","2244.452883938785","2244.452883938785"
"2306231","2236.851447778751","2236.851447778751","2236.851447778751"
"2307000","2244.039239647751","2244.039239647751","2244.039239647751"
"2307769","2246.2340249327135","2246.2340249327135","2246.2340249327135"
"2308538","2243.856103684829","2243.856103684829","2243.856103684829"
"2309307","2239.4041445279527","2239.4041445279527","2239.4041445279527"
"2310076","2244.6240897754924","2244.6240897754924","2244.6240897754924"
"2310845","2229.786266834397","2229.786266834397","2229.786266834397"
"2311614","2234.768479288904","2234.768479288904","2234.768479288904"
"2312383","2244.318229609157","2244.318229609157","2244.318229609157"
"2313152","2242.990179936412","2242.990179936412","2242.990179936412"
"2313921","2221.8197837342213","2221.8197837342213","2221.8197837342213"
"2314690","2243.9732430049753","2243.9732430049753","2243.9732430049753"
"2315459","2238.358881409144","2238.358881409144","2238.358881409144"
"2316228","2245.28814211674","2245.28814211674","2245.28814211674"
"2316997","2238.0578104217793","2238.0578104217793","2238.0578104217793"
"2317766","2240.802551749027","2240.802551749027","2240.802551749027"
"2318535","2246.8287002386837","2246.8287002386837","2246.8287002386837"
"2319304","2242.0403297504286","2242.0403297504286","2242.0403297504286"
"2320073","2236.238518577889","2236.238518577889","2236.238518577889"
"2320842","2232.5242062683405","2232.5242062683405","2232.5242062683405"
"2321611","2242.8694591752233","2242.8694591752233","2242.8694591752233"
"2322380","2237.5675175138012","2237.5675175138012","2237.5675175138012"
"2323149","2243.3133214829963","2243.3133214829963","2243.3133214829963"
"2323918","2242.412835232274","2242.412835232274","2242.412835232274"
"2324687","2239.8237925585686","2239.8237925585686","2239.8237925585686"
"2325456","2247.385358116082","2247.385358116082","2247.385358116082"
"2326225","2248.146699384795","2248.146699384795","2248.146699384795"
"2326994","2241.907862709103","2241.907862709103","2241.907862709103"
"2327763","2245.056557301228","2245.056557301228","2245.056557301228"
"2328532","2239.365232614268","2239.365232614268","2239.365232614268"
"2329301","2253.6217393057686","2253.6217393057686","2253.6217393057686"
"2330070","2233.431825163178","2233.431825163178","2233.431825163178"
"2330839","2241.2333950550887","2241.2333950550887","2241.2333950550887"
"2331608","2244.0658711177243","2244.0658711177243","2244.0658711177243"
"2332377","2236.774471082935","2236.774471082935","2236.774471082935"
"2333146","2241.019899917934","2241.019899917934","2241.019899917934"
"2333915","2249.10725172628","2249.10725172628","2249.10725172628"
"2334684","2246.016784191383","2246.016784191383","2246.016784191383"
"2335453","2239.398391369542","2239.398391369542","2239.398391369542"
"2336222","2228.593803613912","2228.593803613912","2228.593803613912"
"2336991","2244.6472703300956","2244.6472703300956","2244.6472703300956"
"2337760","2234.5506612229165","2234.5506612229165","2234.5506612229165"
"2338529","2242.876474574958","2242.876474574958","2242.876474574958"
"2339298","2237.699520387301","2237.699520387301","2237.699520387301"
"2340067","2251.799018575703","2251.799018575703","2251.799018575703"
"2340836","2237.897178196004","2237.897178196004","2237.897178196004"
"2341605","2237.1769995921763","2237.1769995921763","2237.1769995921763"
"2342374","2241.2534063057997","2241.2534063057997","2241.2534063057997"
"2343143","2245.8302054328537","2245.8302054328537","2245.8302054328537"
"2343912","2244.0081222965923","2244.0081222965923","2244.0081222965923"
"2344681","2244.5715208323622","2244.5715208323622","2244.5715208323622"
"2345450","2234.0790302048795","2234.0790302048795","2234.0790302048795"
"2346219","2249.247093498831","2249.247093498831","2249.247093498831"
"2346988","2242.414503834504","2242.414503834504","2242.414503834504"
"2347757","2244.7542910438697","2244.7542910438697","2244.7542910438697"
"2348526","2251.1069042360264","2251.1069042360264","2251.1069042360264"
"2349295","2238.609020214924","2238.609020214924","2238.609020214924"
"2350064","2238.587283537283","2238.587283537283","2238.587283537283"
"2350833","2241.538866286163","2241.538866286163","2241.538866286163"
"2351602","2243.912883490838","2243.912883490838","2243.912883490838"
"2352371","2247.0932357253264","2247.0932357253264","2247.0932357253264"
"2353140","2246.1456735193574","2246.1456735193574","2246.1456735193574"
"2353909","2235.3540602402218","2235.3540602402218","2235.3540602402218"
"2354678","2247.1732678579738","2247.1732678579738","2247.1732678579738"
"2355447","2236.878242977344","2236.878242977344","2236.878242977344"
"2356216","2243.600803815472","2243.600803815472","2243.600803815472"
"2356985","2234.95186288832","2234.95186288832","2234.95186288832"
"2357754","2229.8647411264214","2229.8647411264214","2229.8647411264214"
"2358523","2246.398227899277","2246.398227899277","2246.398227899277"
"2359292","2252.6521991387017","2252.6521991387017","2252.6521991387017"
"2360061","2243.0902241394333","2243.0902241394333","2243.0902241394333"
"2360830","2245.974529255687","2245.974529255687","2245.974529255687"
"2361599","2246.1693992308733","2246.1693992308733","2246.1693992308733"
"2362368","2245.2058715620383","2245.2058715620383","2245.2058715620383"
"2363137","2233.5031800462516","2233.5031800462516","2233.5031800462516"
"2363906","2247.83969017638","2247.83969017638","2247.83969017638"
"2364675","2232.5687506065783","2232.5687506065783","2232.5687506065783"
"2365444","2246.326346413897","2246.326346413897","2246.326346413897"
"2366213","2237.356617625658","2237.356617625658","2237.356617625658"
"2366982","2239.0751069678045","2239.0751069678045","2239.0751069678045"
"2367751","2249.507781200599","2249.507781200599","2249.507781200599"
"2368520","2255.5431719290773","2255.5431719290773","2255.5431719290773"
"2369289","2242.716266655172","2242.716266655172","2242.716266655172"
"2370058","2245.1766808924417","2245.1766808924417","2245.1766808924417"
"2370827","2237.1047062439047","2237.1047062439047","2237.1047062439047"
"2371596","2237.5025853273733","2237.5025853273733","2237.5025853273733"
"2372365","2245.2666471149664","2245.2666471149664","2245.2666471149664"
"2373134","2238.270011727494","2238.270011727494","2238.270011727494"
"2373903","2233.4382563857334","2233.4382563857334","2233.4382563857334"
"2374672","2235.527447682955","2235.527447682955","2235.527447682955"
"2375441","2241.5367170669015","2241.5367170669015","2241.5367170669015"
"2376210","2238.152962100465","2238.152962100465","2238.152962100465"
"2376979","2249.017013098201","2249.017013098201","2249.017013098201"
"2377748","2248.0154694639755","2248.0154694639755","2248.0154694639755"
"2378517","2249.519557324917","2249.519557324917","2249.519557324917"
"2379286","2249.6688328405367","2249.6688328405367","2249.6688328405367"
"2380055","2244.75489047699","2244.75489047699","2244.75489047699"
"2380824","2251.1922478975016","2251.1922478975016","2251.1922478975016"
"2381593","2249.1653599145006","2249.1653599145006","2249.1653599145006"
"2382362","2259.9744863159694","2259.9744863159694","2259.9744863159694"
"2383131","2242.5772035889377","2242.5772035889377","2242.5772035889377"
"2383900","2243.7090340437926","2243.7090340437926","2243.7090340437926"
"2384669","2249.0498583758363","2249.0498583758363","2249.0498583758363"
"2385438","2252.017847601859","2252.017847601859","2252.017847601859"
"2386207","2242.7037347305186","2242.7037347305186","2242.7037347305186"
"2386976","2252.4367019424894","2252.4367019424894","2252.4367019424894"
"2387745","2250.1229867280636","2250.1229867280636","2250.1229867280636"
"2388514","2248.5925266824256","2248.5925266824256","2248.5925266824256"
"2389283","2245.201451124047","2245.201451124047","2245.201451124047"
"2390052","2246.6716690403064","2246.6716690403064","2246.6716690403064"
"2390821","2244.042123755742","2244.042123755742","2244.042123755742"
"2391590","2246.358378834503","2246.358378834503","2246.358378834503"
"2392359","2251.8579691652294","2251.8579691652294","2251.8579691652294"
"2393128","2238.631851263087","2238.631851263087","2238.631851263087"
"2393897","2244.733684156412","2244.733684156412","2244.733684156412"
"2394666","2244.949008007336","2244.949008007336","2244.949008007336"
"2395435","2244.358673680738","2244.358673680738","2244.358673680738"
"2396204","2241.9159422175944","2241.9159422175944","2241.9159422175944"
"2396973","2237.9150502135803","2237.9150502135803","2237.9150502135803"
"2397742","2246.601259273232","2246.601259273232","2246.601259273232"
"2398511","2250.1435512018916","2250.1435512018916","2250.1435512018916"
"2399280","2257.143503494948","2257.143503494948","2257.143503494948"
"2400049","2244.5531180962626","2244.5531180962626","2244.5531180962626"
"2400818","2240.635394933352","2240.635394933352","2240.635394933352"
"2401587","2254.712057075121","2254.712057075121","2254.712057075121"
"2402356","2241.5041676508954","2241.5041676508954","2241.5041676508954"
"2403125","2235.309410313526","2235.309410313526","2235.309410313526"
"2403894","2242.295464797958","2242.295464797958","2242.295464797958"
"2404663","2252.3447861643413","2252.3447861643413","2252.3447861643413"
"2405432","2247.088040877308","2247.088040877308","2247.088040877308"
"2406201","2247.5282240377414","2247.5282240377414","2247.5282240377414"
"2406970","2244.629837392199","2244.629837392199","2244.629837392199"
"2407739","2252.7592008862757","2252.7592008862757","2252.7592008862757"
"2408508","2246.1878462862614","2246.1878462862614","2246.1878462862614"
"2409277","2249.167174431693","2249.167174431693","2249.167174431693"
"2410046","2257.708387523619","2257.708387523619","2257.708387523619"
"2410815","2247.5438228568714","2247.5438228568714","2247.5438228568714"
"2411584","2247.8905969131656","2247.8905969131656","2247.8905969131656"
"2412353","2246.1545069267236","2246.1545069267236","2246.1545069267236"
"2413122","2251.175904252688","2251.175904252688","2251.175904252688"
"2413891","2242.1434660970963","2242.1434660970963","2242.1434660970963"
"2414660","2245.4326548872577","2245.4326548872577","2245.4326548872577"
"2415429","2247.8592804291966","2247.8592804291966","2247.8592804291966"
"2416198","2241.809546871189","2241.809546871189","2241.809546871189"
"2416967","2248.2350319478933","2248.2350319478933","2248.2350319478933"
"2417736","2238.622602831097","2238.622602831097","2238.622602831097"
"2418505","2243.167087530055","2243.167087530055","2243.167087530055"
"2419274","2254.1604054938325","2254.1604054938325","2254.1604054938325"
"2420043","2245.745348504768","2245.745348504768","2245.745348504768"
"2420812","2241.851630116377","2241.851630116377","2241.851630116377"
"2421581","2250.020782536152","2250.020782536152","2250.020782536152"
"2422350","2250.4224530953","2250.4224530953","2250.4224530953"
"2423119","2235.5046442343696","2235.5046442343696","2235.5046442343696"
"2423888","2249.935749594077","2249.935749594077","2249.935749594077"
"2424657","2244.498941080458","2244.498941080458","2244.498941080458"
"2425426","2238.5202240061813","2238.5202240061813","2238.5202240061813"
"2426195","2235.5089918558137","2235.5089918558137","2235.5089918558137"
"2426964","2252.7303246150354","2252.7303246150354","2252.7303246150354"
"2427733","2248.4260762325507","2248.4260762325507","2248.4260762325507"
"2428502","2244.3476378422697","2244.3476378422697","2244.3476378422697"
"2429271","2244.809533110774","2244.809533110774","2244.809533110774"
"2430040","2248.627105273584","2248.627105273584","2248.627105273584"
"2430809","2248.125367950944","2248.125367950944","2248.125367950944"
"2431578","2247.0334412199663","2247.0334412199663","2247.0334412199663"
"2432347","2250.1174186223066","2250.1174186223066","2250.1174186223066"
"2433116","2247.063403977375","2247.063403977375","2247.063403977375"
"2433885","2250.1884313033943","2250.1884313033943","2250.1884313033943"
"2434654","2238.8903276189617","2238.8903276189617","2238.8903276189617"
"2435423","2235.7446116594006","2235.7446116594006","2235.7446116594006"
"2436192","2243.55889435734","2243.55889435734","2243.55889435734"
"2436961","2239.4317582591707","2239.4317582591707","2239.4317582591707"
"2437730","2245.994774603012","2245.994774603012","2245.994774603012"
"2438499","2248.203837593689","2248.203837593689","2248.203837593689"
"2439268","2247.9956461084976","2247.9956461084976","2247.9956461084976"
"2440037","2241.0996010714857","2241.0996010714857","2241.0996010714857"
"2440806","2243.8772455833596","2243.8772455833596","2243.8772455833596"
"2441575","2245.151964938612","2245.151964938612","2245.151964938612"
"2442344","2240.9992848440093","2240.9992848440093","2240.9992848440093"
"2443113","2246.8818301785686","2246.8818301785686","2246.8818301785686"
"2443882","2256.3983400682246","2256.3983400682246","2256.3983400682246"
"2444651","2258.381817264637","2258.381817264637","2258.381817264637"
"2445420","2253.780891827354","2253.780891827354","2253.780891827354"
"2446189","2241.5036670669424","2241.5036670669424","2241.5036670669424"
"2446958","2248.913017169587","2248.913017169587","2248.913017169587"
"2447727","2246.854048588088","2246.854048588088","2246.854048588088"
"2448496","2253.435707395851","2253.435707395851","2253.435707395851"
"2449265","2246.735434131084","2246.735434131084","2246.735434131084"
"2450034","2243.5575439333916","2243.5575439333916","2243.5575439333916"
"2450803","2249.999307309823","2249.999307309823","2249.999307309823"
"2451572","2245.7245867548068","2245.7245867548068","2245.7245867548068"
"2452341","2249.7453693041784","2249.7453693041784","2249.7453693041784"
"2453110","2242.8734103995007","2242.8734103995007","2242.8734103995007"
"2453879","2248.9699399852093","2248.9699399852093","2248.9699399852093"
"2454648","2244.0719699760166","2244.0719699760166","2244.0719699760166"
"2455417","2248.795875710739","2248.795875710739","2248.795875710739"
"2456186","2253.2817493671755","2253.2817493671755","2253.2817493671755"
"2456955","2254.0804638826417","2254.0804638826417","2254.0804638826417"
"2457724","2245.011130761399","2245.011130761399","2245.011130761399"
"2458493","2237.4964432372512","2237.4964432372512","2237.4964432372512"
"2459262","2253.6714110289254","2253.6714110289254","2253.6714110289254"
"2460031","2250.3201567422516","2250.3201567422516","2250.3201567422516"
"2460800","2250.5876023707865","2250.5876023707865","2250.5876023707865"
"2461569","2255.4124044108808","2255.4124044108808","2255.4124044108808"
"2462338","2248.312909662967","2248.312909662967","2248.312909662967"
"2463107","2259.84938699103","2259.84938699103","2259.84938699103"
"2463876","2239.935589453939","2239.935589453939","2239.935589453939"
"2464645","2251.861049808427","2251.861049808427","2251.861049808427"
"2465414","2234.202976363004","2234.202976363004","2234.202976363004"
"2466183","2249.3744122642447","2249.3744122642447","2249.3744122642447"
"2466952","2240.289405350814","2240.289405350814","2240.289405350814"
"2467721","2249.197374498645","2249.197374498645","2249.197374498645"
"2468490","2253.395896651448","2253.395896651448","2253.395896651448"
"2469259","2244.6411727839436","2244.6411727839436","2244.6411727839436"
"2470028","2247.5936347681495","2247.5936347681495","2247.5936347681495"
"2470797","2246.2554007018457","2246.2554007018457","2246.2554007018457"
"2471566","2253.1935356209037","2253.1935356209037","2253.1935356209037"
"2472335","2253.6814348686676","2253.6814348686676","2253.6814348686676"
"2473104","2239.346230177173","2239.346230177173","2239.346230177173"
"2473873","2255.4794344171396","2255.4794344171396","2255.4794344171396"
"2474642","2246.9544744515842","2246.9544744515842","2246.9544744515842"
"2475411","2262.1293002379703","2262.1293002379703","2262.1293002379703"
"2476180","2260.7646949214363","2260.7646949214363","2260.7646949214363"
"2476949","2251.993158193594","2251.993158193594","2251.993158193594"
"2477718","2256.518698361643","2256.518698361643","2256.518698361643"
"2478487","2246.855470550251","2246.855470550251","2246.855470550251"
"2479256","2250.422882111704","2250.422882111704","2250.422882111704"
"2480025","2245.3093979349837","2245.3093979349837","2245.3093979349837"
"2480794","2247.944017567688","2247.944017567688","2247.944017567688"
"2481563","2257.2343121874737","2257.2343121874737","2257.2343121874737"
"2482332","2250.046107896517","2250.046107896517","2250.046107896517"
"2483101","2243.2378889516986","2243.2378889516986","2243.2378889516986"
"2483870","2253.0857391503732","2253.0857391503732","2253.0857391503732"
"2484639","2251.955972417166","2251.955972417166","2251.955972417166"
"2485408","2247.32142070271","2247.32142070271","2247.32142070271"
"2486177","2247.825589669169","2247.825589669169","2247.825589669169"
"2486946","2253.760088010397","2253.760088010397","2253.760088010397"
"2487715","2247.496086336528","2247.496086336528","2247.496086336528"
"2488484","2245.0601857001193","2245.0601857001193","2245.0601857001193"
"2489253","2247.7968818289","2247.7968818289","2247.7968818289"
"2490022","2249.5133202499705","2249.5133202499705","2249.5133202499705"
"2490791","2250.962181028093","2250.962181028093","2250.962181028093"
"2491560","2254.293284480866","2254.293284480866","2254.293284480866"
"2492329","2239.8477072403284","2239.8477072403284","2239.8477072403284"
"2493098","2247.1919007066926","2247.1919007066926","2247.1919007066926"
"2493867","2249.8910400512273","2249.8910400512273","2249.8910400512273"
"2494636","2254.515195230884","2254.515195230884","2254.515195230884"
"2495405","2249.844484825242","2249.844484825242","2249.844484825242"
"2496174","2252.720774428753","2252.720774428753","2252.720774428753"
"2496943","2249.52442248243","2249.52442248243","2249.52442248243"
"2497712","2250.212922965478","2250.212922965478","2250.212922965478"
"2498481","2249.0728588469033","2249.0728588469033","2249.0728588469033"
"2499250","2252.3577152746575","2252.3577152746575","2252.3577152746575"
"2500019","2261.9448745156224","2261.9448745156224","2261.9448745156224"
"2500788","2253.687053624007","2253.687053624007","2253.687053624007"
"2501557","2251.612322218251","2251.612322218251","2251.612322218251"
"2502326","2249.031409877461","2249.031409877461","2249.031409877461"
"2503095","2257.6473093096824","2257.6473093096824","2257.6473093096824"
"2503864","2249.0215563458582","2249.0215563458582","2249.0215563458582"
"2504633","2253.088244731201","2253.088244731201","2253.088244731201"
"2505402","2244.6904959710664","2244.6904959710664","2244.6904959710664"
"2506171","2249.8238675255197","2249.8238675255197","2249.8238675255197"
"2506940","2239.8846417311956","2239.8846417311956","2239.8846417311956"
"2507709","2251.339583545901","2251.339583545901","2251.339583545901"
"2508478","2250.2195350406587","2250.2195350406587","2250.2195350406587"
"2509247","2249.260079188751","2249.260079188751","2249.260079188751"
"2510016","2246.028743333819","2246.028743333819","2246.028743333819"
"2510785","2248.6882156099177","2248.6882156099177","2248.6882156099177"
"2511554","2251.7432922406283","2251.7432922406283","2251.7432922406283"
"2512323","2256.239082962574","2256.239082962574","2256.239082962574"
"2513092","2244.3779688540512","2244.3779688540512","2244.3779688540512"
"2513861","2238.170103305495","2238.170103305495","2238.170103305495"
"2514630","2245.626096071007","2245.626096071007","2245.626096071007"
"2515399","2244.4698299596175","2244.4698299596175","2244.4698299596175"
"2516168","2256.434603907421","2256.434603907421","2256.434603907421"
"2516937","2248.0717851023833","2248.0717851023833","2248.0717851023833"
"2517706","2249.7823186805967","2249.7823186805967","2249.7823186805967"
"2518475","2263.7446912116707","2263.7446912116707","2263.7446912116707"
"2519244","2251.6079908935562","2251.6079908935562","2251.6079908935562"
"2520013","2248.6971255494723","2248.6971255494723","2248.6971255494723"
"2520782","2238.8971675399052","2238.8971675399052","2238.8971675399052"
"2521551","2249.265027909627","2249.265027909627","2249.265027909627"
"2522320","2245.9301725274286","2245.9301725274286","2245.9301725274286"
"2523089","2248.961988541261","2248.961988541261","2248.961988541261"
"2523858","2258.4109517517463","2258.4109517517463","2258.4109517517463"
"2524627","2246.8614953722476","2246.8614953722476","2246.8614953722476"
"2525396","2256.046836005007","2256.046836005007","2256.046836005007"
"2526165","2255.8873554140846","2255.8873554140846","2255.8873554140846"
"2526934","2252.7192564178163","2252.7192564178163","2252.7192564178163"
"2527703","2255.843397972229","2255.843397972229","2255.843397972229"
"2528472","2246.445373005331","2246.445373005331","2246.445373005331"
"2529241","2249.4072696167173","2249.4072696167173","2249.4072696167173"
"2530010","2251.6692628963488","2251.6692628963488","2251.6692628963488"
"2530779","2252.0196921862225","2252.0196921862225","2252.0196921862225"
"2531548","2259.8753217872973","2259.8753217872973","2259.8753217872973"
"2532317","2240.6225180600372","2240.6225180600372","2240.6225180600372"
"2533086","2253.2978004511133","2253.2978004511133","2253.2978004511133"
"2533855","2257.9510709983583","2257.9510709983583","2257.9510709983583"
"2534624","2251.5135826674245","2251.5135826674245","2251.5135826674245"
"2535393","2255.1364348052966","2255.1364348052966","2255.1364348052966"
"2536162","2250.307651083841","2250.307651083841","2250.307651083841"
"2536931","2252.658150600052","2252.658150600052","2252.658150600052"
"2537700","2234.4874631038424","2234.4874631038424","2234.4874631038424"
"2538469","2259.087338175518","2259.087338175518","2259.087338175518"
"2539238","2250.333885891481","2250.333885891481","2250.333885891481"
"2540007","2233.5599461089314","2233.5599461089314","2233.5599461089314"
"2540776","2255.036281045609","2255.036281045609","2255.036281045609"
"2541545","2248.5954544785973","2248.5954544785973","2248.5954544785973"
"2542314","2252.9855627467896","2252.9855627467896","2252.9855627467896"
"2543083","2246.9723026717998","2246.9723026717998","2246.9723026717998"
"2543852","2246.200896458148","2246.200896458148","2246.200896458148"
"2544621","2245.462705957172","2245.462705957172","2245.462705957172"
"2545390","2254.046665779844","2254.046665779844","2254.046665779844"
"2546159","2261.103957108659","2261.103957108659","2261.103957108659"
"2546928","2247.9759036231153","2247.9759036231153","2247.9759036231153"
"2547697","2247.6999110532356","2247.6999110532356","2247.6999110532356"
"2548466","2241.4487684954306","2241.4487684954306","2241.4487684954306"
"2549235","2258.813853340305","2258.813853340305","2258.813853340305"
"2550004","2249.060087024093","2249.060087024093","2249.060087024093"
"2550773","2244.115572859725","2244.115572859725","2244.115572859725"
"2551542","2252.689801330402","2252.689801330402","2252.689801330402"
"2552311","2245.538169354802","2245.538169354802","2245.538169354802"
"2553080","2250.976018963925","2250.976018963925","2250.976018963925"
"2553849","2250.0498088842896","2250.0498088842896","2250.0498088842896"
"2554618","2256.5183502176837","2256.5183502176837","2256.5183502176837"
"2555387","2260.311579920184","2260.311579920184","2260.311579920184"
"2556156","2254.616406644419","2254.616406644419","2254.616406644419"
"2556925","2253.9385250462233","2253.9385250462233","2253.9385250462233"
"2557694","2263.491997976718","2263.491997976718","2263.491997976718"
"2558463","2256.057908664373","2256.057908664373","2256.057908664373"
"2559232","2254.396524475497","2254.396524475497","2254.396524475497"
"2560001","2234.6069350327402","2234.6069350327402","2234.6069350327402"
"2560770","2253.481838234589","2253.481838234589","2253.481838234589"
"2561539","2247.8711643273164","2247.8711643273164","2247.8711643273164"
"2562308","2257.5542731747555","2257.5542731747555","2257.5542731747555"
