"Step","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-42-1700226160.6368287--dipo-NocturneOp9No2 - train/return","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-42-1700226160.6368287--dipo-NocturneOp9No2 - train/return__MIN","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-42-1700226160.6368287--dipo-NocturneOp9No2 - train/return__MAX","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-43-1700226040.2150228--dipo-NocturneOp9No2 - train/return","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-43-1700226040.2150228--dipo-NocturneOp9No2 - train/return__MIN","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-43-1700226040.2150228--dipo-NocturneOp9No2 - train/return__MAX"
"365275","2154.749831544223","2154.749831544223","2154.749831544223","2139.778316298079","2139.778316298079","2139.778316298079"
"366044","2155.3280938601224","2155.3280938601224","2155.3280938601224","2126.240082710569","2126.240082710569","2126.240082710569"
"366813","2147.652204096208","2147.652204096208","2147.652204096208","2135.1735087804923","2135.1735087804923","2135.1735087804923"
"367582","2129.273971297006","2129.273971297006","2129.273971297006","2142.3188812688722","2142.3188812688722","2142.3188812688722"
"368351","2150.601707501187","2150.601707501187","2150.601707501187","2145.50722382214","2145.50722382214","2145.50722382214"
"369120","2142.922416512216","2142.922416512216","2142.922416512216","2125.202672102462","2125.202672102462","2125.202672102462"
"369889","2145.8935814591264","2145.8935814591264","2145.8935814591264","2140.4623245541525","2140.4623245541525","2140.4623245541525"
"370658","2135.535392817739","2135.535392817739","2135.535392817739","2136.396708791112","2136.396708791112","2136.396708791112"
"371427","2137.992799883252","2137.992799883252","2137.992799883252","2123.2512448295083","2123.2512448295083","2123.2512448295083"
"372196","2144.409843181653","2144.409843181653","2144.409843181653","2140.950176529776","2140.950176529776","2140.950176529776"
"372965","2151.0343759040015","2151.0343759040015","2151.0343759040015","2140.9081676305195","2140.9081676305195","2140.9081676305195"
"373734","2158.1334901769524","2158.1334901769524","2158.1334901769524","2152.860925386008","2152.860925386008","2152.860925386008"
"374503","2141.0769633391546","2141.0769633391546","2141.0769633391546","2129.983236760444","2129.983236760444","2129.983236760444"
"375272","2142.903619045224","2142.903619045224","2142.903619045224","2144.0868386157745","2144.0868386157745","2144.0868386157745"
"376041","2139.30543582939","2139.30543582939","2139.30543582939","2141.090028999434","2141.090028999434","2141.090028999434"
"376810","2154.8187787441334","2154.8187787441334","2154.8187787441334","2143.453387985329","2143.453387985329","2143.453387985329"
"377579","2149.4525436346803","2149.4525436346803","2149.4525436346803","2126.897418974073","2126.897418974073","2126.897418974073"
"378348","2153.2835774571804","2153.2835774571804","2153.2835774571804","2144.4583372508855","2144.4583372508855","2144.4583372508855"
"379117","2157.4372453925303","2157.4372453925303","2157.4372453925303","2151.38617891759","2151.38617891759","2151.38617891759"
"379886","2151.4734544075354","2151.4734544075354","2151.4734544075354","2133.1727995865167","2133.1727995865167","2133.1727995865167"
"380655","2150.818877750414","2150.818877750414","2150.818877750414","2122.0358772609216","2122.0358772609216","2122.0358772609216"
"381424","2138.203947178536","2138.203947178536","2138.203947178536","2152.756181419447","2152.756181419447","2152.756181419447"
"382193","2133.4233917882525","2133.4233917882525","2133.4233917882525","2151.3102241407905","2151.3102241407905","2151.3102241407905"
"382962","2157.5007237136642","2157.5007237136642","2157.5007237136642","2136.687434854379","2136.687434854379","2136.687434854379"
"383731","2160.911479009456","2160.911479009456","2160.911479009456","2134.4535986232354","2134.4535986232354","2134.4535986232354"
"384500","2154.4290502532676","2154.4290502532676","2154.4290502532676","2141.128354392033","2141.128354392033","2141.128354392033"
"385269","2155.237434508917","2155.237434508917","2155.237434508917","2143.9193072747335","2143.9193072747335","2143.9193072747335"
"386038","2143.036208470968","2143.036208470968","2143.036208470968","2133.321048147275","2133.321048147275","2133.321048147275"
"386807","2155.8204247040157","2155.8204247040157","2155.8204247040157","2134.170245493296","2134.170245493296","2134.170245493296"
"387576","2155.684685324721","2155.684685324721","2155.684685324721","2149.71587804164","2149.71587804164","2149.71587804164"
"388345","2160.9411411924125","2160.9411411924125","2160.9411411924125","2139.0106267943283","2139.0106267943283","2139.0106267943283"
"389114","2156.5745738615356","2156.5745738615356","2156.5745738615356","2136.95261778222","2136.95261778222","2136.95261778222"
"389883","2141.430529211945","2141.430529211945","2141.430529211945","2142.6143560673427","2142.6143560673427","2142.6143560673427"
"390652","2147.800939586963","2147.800939586963","2147.800939586963","2140.751212117815","2140.751212117815","2140.751212117815"
"391421","2114.5271018268836","2114.5271018268836","2114.5271018268836","2150.587450308494","2150.587450308494","2150.587450308494"
"392190","2142.908623364868","2142.908623364868","2142.908623364868","2143.4278815222433","2143.4278815222433","2143.4278815222433"
"392959","2147.4561481276623","2147.4561481276623","2147.4561481276623","2144.310858114667","2144.310858114667","2144.310858114667"
"393728","2155.7897011211485","2155.7897011211485","2155.7897011211485","2133.274976458287","2133.274976458287","2133.274976458287"
"394497","2144.3492284732347","2144.3492284732347","2144.3492284732347","2127.3731708046216","2127.3731708046216","2127.3731708046216"
"395266","2162.1328637820493","2162.1328637820493","2162.1328637820493","2147.9546171936317","2147.9546171936317","2147.9546171936317"
"396035","2152.2523857870997","2152.2523857870997","2152.2523857870997","2151.42538350084","2151.42538350084","2151.42538350084"
"396804","2159.5279305968256","2159.5279305968256","2159.5279305968256","2146.1893151400272","2146.1893151400272","2146.1893151400272"
"397573","2147.033612111112","2147.033612111112","2147.033612111112","2131.464072971548","2131.464072971548","2131.464072971548"
"398342","2141.5672405394025","2141.5672405394025","2141.5672405394025","2141.814311561774","2141.814311561774","2141.814311561774"
"399111","2140.469950898229","2140.469950898229","2140.469950898229","2150.1213252268226","2150.1213252268226","2150.1213252268226"
"399880","2133.1087678096906","2133.1087678096906","2133.1087678096906","2136.2380841152412","2136.2380841152412","2136.2380841152412"
"400649","2155.7011140773325","2155.7011140773325","2155.7011140773325","2144.4987489650707","2144.4987489650707","2144.4987489650707"
"401418","2144.5666921249986","2144.5666921249986","2144.5666921249986","2144.2172267713804","2144.2172267713804","2144.2172267713804"
"402187","2153.7552129216797","2153.7552129216797","2153.7552129216797","2145.618155970197","2145.618155970197","2145.618155970197"
"402956","2147.945759827633","2147.945759827633","2147.945759827633","2153.321439263681","2153.321439263681","2153.321439263681"
"403725","2148.8814629379503","2148.8814629379503","2148.8814629379503","2139.5086013899045","2139.5086013899045","2139.5086013899045"
"404494","2165.4555096934655","2165.4555096934655","2165.4555096934655","2135.0393768951562","2135.0393768951562","2135.0393768951562"
"405263","2159.7482214659362","2159.7482214659362","2159.7482214659362","2126.4620827289523","2126.4620827289523","2126.4620827289523"
"406032","2157.5762518835386","2157.5762518835386","2157.5762518835386","2136.1288335099116","2136.1288335099116","2136.1288335099116"
"406801","2146.345712510848","2146.345712510848","2146.345712510848","2153.1365003950027","2153.1365003950027","2153.1365003950027"
"407570","2141.9747761726494","2141.9747761726494","2141.9747761726494","2137.059493487056","2137.059493487056","2137.059493487056"
"408339","2157.2451164839526","2157.2451164839526","2157.2451164839526","2142.2030816006154","2142.2030816006154","2142.2030816006154"
"409108","2156.2923677051413","2156.2923677051413","2156.2923677051413","2135.2412679975946","2135.2412679975946","2135.2412679975946"
"409877","2152.1371067897335","2152.1371067897335","2152.1371067897335","2144.2155829512876","2144.2155829512876","2144.2155829512876"
"410646","2140.585567518625","2140.585567518625","2140.585567518625","2148.5687364822516","2148.5687364822516","2148.5687364822516"
"411415","2160.1029295238227","2160.1029295238227","2160.1029295238227","2160.106905284276","2160.106905284276","2160.106905284276"
"412184","2147.4304057863915","2147.4304057863915","2147.4304057863915","2146.761211503217","2146.761211503217","2146.761211503217"
"412953","2153.800240489798","2153.800240489798","2153.800240489798","2139.2187553944614","2139.2187553944614","2139.2187553944614"
"413722","2158.3457866644976","2158.3457866644976","2158.3457866644976","2138.299059232855","2138.299059232855","2138.299059232855"
"414491","2157.455124312778","2157.455124312778","2157.455124312778","2145.3840553104005","2145.3840553104005","2145.3840553104005"
"415260","2161.5398301473983","2161.5398301473983","2161.5398301473983","2148.262127655801","2148.262127655801","2148.262127655801"
"416029","2140.0477590845676","2140.0477590845676","2140.0477590845676","2145.9202473001405","2145.9202473001405","2145.9202473001405"
"416798","2149.4646127344386","2149.4646127344386","2149.4646127344386","2148.2726265078504","2148.2726265078504","2148.2726265078504"
"417567","2138.2162761481063","2138.2162761481063","2138.2162761481063","2139.8540411088293","2139.8540411088293","2139.8540411088293"
"418336","2148.264184307407","2148.264184307407","2148.264184307407","2150.9118925863245","2150.9118925863245","2150.9118925863245"
"419105","2155.957366847273","2155.957366847273","2155.957366847273","2146.4425621140035","2146.4425621140035","2146.4425621140035"
"419874","2143.194796871513","2143.194796871513","2143.194796871513","2137.147914859129","2137.147914859129","2137.147914859129"
"420643","2148.1163379868804","2148.1163379868804","2148.1163379868804","2160.049816494776","2160.049816494776","2160.049816494776"
"421412","2154.4967305256637","2154.4967305256637","2154.4967305256637","2145.3132493421995","2145.3132493421995","2145.3132493421995"
"422181","2153.331313817985","2153.331313817985","2153.331313817985","2143.1037206489154","2143.1037206489154","2143.1037206489154"
"422950","2144.3750496356656","2144.3750496356656","2144.3750496356656","2148.9932741728717","2148.9932741728717","2148.9932741728717"
"423719","2151.7966625446375","2151.7966625446375","2151.7966625446375","2146.772105404627","2146.772105404627","2146.772105404627"
"424488","2151.354706188281","2151.354706188281","2151.354706188281","2141.66309894097","2141.66309894097","2141.66309894097"
"425257","2159.795703709342","2159.795703709342","2159.795703709342","2143.317732885726","2143.317732885726","2143.317732885726"
"426026","2164.5524567940734","2164.5524567940734","2164.5524567940734","2152.321116769799","2152.321116769799","2152.321116769799"
"426795","2149.9234976133143","2149.9234976133143","2149.9234976133143","2145.1146244782117","2145.1146244782117","2145.1146244782117"
"427564","2153.1108168780115","2153.1108168780115","2153.1108168780115","2148.2123420395105","2148.2123420395105","2148.2123420395105"
"428333","2148.9395143379616","2148.9395143379616","2148.9395143379616","2144.109540237225","2144.109540237225","2144.109540237225"
"429102","2151.6653487324543","2151.6653487324543","2151.6653487324543","2134.611922728686","2134.611922728686","2134.611922728686"
"429871","2145.297789569492","2145.297789569492","2145.297789569492","2149.6876006064763","2149.6876006064763","2149.6876006064763"
"430640","2153.979360092451","2153.979360092451","2153.979360092451","2139.9558096062387","2139.9558096062387","2139.9558096062387"
"431409","2155.9394755573317","2155.9394755573317","2155.9394755573317","2140.287055117632","2140.287055117632","2140.287055117632"
"432178","2159.385071154954","2159.385071154954","2159.385071154954","2130.9581869245253","2130.9581869245253","2130.9581869245253"
"432947","2146.4033715006162","2146.4033715006162","2146.4033715006162","2140.516668917818","2140.516668917818","2140.516668917818"
"433716","2146.9891561989907","2146.9891561989907","2146.9891561989907","2133.7816119605313","2133.7816119605313","2133.7816119605313"
"434485","2145.20185502178","2145.20185502178","2145.20185502178","2139.488498523604","2139.488498523604","2139.488498523604"
"435254","2154.5738257130383","2154.5738257130383","2154.5738257130383","2149.2962588312753","2149.2962588312753","2149.2962588312753"
"436023","2143.9228047727865","2143.9228047727865","2143.9228047727865","2139.8328797090057","2139.8328797090057","2139.8328797090057"
"436792","2156.9159052529358","2156.9159052529358","2156.9159052529358","2149.3664808700873","2149.3664808700873","2149.3664808700873"
"437561","2151.7454109987452","2151.7454109987452","2151.7454109987452","2148.274817356324","2148.274817356324","2148.274817356324"
"438330","2169.8810289227195","2169.8810289227195","2169.8810289227195","2131.440852624521","2131.440852624521","2131.440852624521"
"439099","2165.0759780732756","2165.0759780732756","2165.0759780732756","2137.7448480631506","2137.7448480631506","2137.7448480631506"
"439868","2158.4010608848253","2158.4010608848253","2158.4010608848253","2145.747389047942","2145.747389047942","2145.747389047942"
"440637","2147.1533759713325","2147.1533759713325","2147.1533759713325","2146.290034521902","2146.290034521902","2146.290034521902"
"441406","2151.7242438864846","2151.7242438864846","2151.7242438864846","2143.362614889398","2143.362614889398","2143.362614889398"
"442175","2149.159891586934","2149.159891586934","2149.159891586934","2141.0322452258697","2141.0322452258697","2141.0322452258697"
"442944","2141.305707441389","2141.305707441389","2141.305707441389","2148.1752457113266","2148.1752457113266","2148.1752457113266"
"443713","2144.7668764835726","2144.7668764835726","2144.7668764835726","2134.109734995045","2134.109734995045","2134.109734995045"
"444482","2162.5306453391104","2162.5306453391104","2162.5306453391104","2135.0626882479182","2135.0626882479182","2135.0626882479182"
"445251","2156.2585812495126","2156.2585812495126","2156.2585812495126","2140.965520800482","2140.965520800482","2140.965520800482"
"446020","2162.385870636965","2162.385870636965","2162.385870636965","2137.881264328787","2137.881264328787","2137.881264328787"
"446789","2159.0348045476317","2159.0348045476317","2159.0348045476317","2143.5569421954633","2143.5569421954633","2143.5569421954633"
"447558","2163.573994022641","2163.573994022641","2163.573994022641","2155.7793522960114","2155.7793522960114","2155.7793522960114"
"448327","2143.848234611573","2143.848234611573","2143.848234611573","2138.4702698840015","2138.4702698840015","2138.4702698840015"
"449096","2163.504421783809","2163.504421783809","2163.504421783809","2154.4578777315037","2154.4578777315037","2154.4578777315037"
"449865","2163.753959838263","2163.753959838263","2163.753959838263","2146.687456340253","2146.687456340253","2146.687456340253"
"450634","2156.7168268079527","2156.7168268079527","2156.7168268079527","2145.569759253481","2145.569759253481","2145.569759253481"
"451403","2159.163360477822","2159.163360477822","2159.163360477822","2153.7530087983746","2153.7530087983746","2153.7530087983746"
"452172","2153.8696583129918","2153.8696583129918","2153.8696583129918","2151.6424364778577","2151.6424364778577","2151.6424364778577"
"452941","2156.811524785333","2156.811524785333","2156.811524785333","2148.063419168441","2148.063419168441","2148.063419168441"
"453710","2163.3658306205944","2163.3658306205944","2163.3658306205944","2150.0563944582195","2150.0563944582195","2150.0563944582195"
"454479","2146.8886676935836","2146.8886676935836","2146.8886676935836","2139.0151116517573","2139.0151116517573","2139.0151116517573"
"455248","2157.1190196187663","2157.1190196187663","2157.1190196187663","2158.429428403185","2158.429428403185","2158.429428403185"
"456017","2155.8765654363065","2155.8765654363065","2155.8765654363065","2142.813642232333","2142.813642232333","2142.813642232333"
"456786","2165.148382791535","2165.148382791535","2165.148382791535","2162.3646993963844","2162.3646993963844","2162.3646993963844"
"457555","2156.9649417284413","2156.9649417284413","2156.9649417284413","2139.800836651669","2139.800836651669","2139.800836651669"
"458324","2156.3211157469764","2156.3211157469764","2156.3211157469764","2148.640168238126","2148.640168238126","2148.640168238126"
"459093","2151.867273813377","2151.867273813377","2151.867273813377","2140.0014892773643","2140.0014892773643","2140.0014892773643"
"459862","2160.196401944305","2160.196401944305","2160.196401944305","2154.716417417014","2154.716417417014","2154.716417417014"
"460631","2159.0296368189397","2159.0296368189397","2159.0296368189397","2130.6959620562584","2130.6959620562584","2130.6959620562584"
"461400","2162.0957879299026","2162.0957879299026","2162.0957879299026","2149.645566843014","2149.645566843014","2149.645566843014"
"462169","2145.600983714884","2145.600983714884","2145.600983714884","2141.983878975862","2141.983878975862","2141.983878975862"
"462938","2160.858240565364","2160.858240565364","2160.858240565364","2149.784311435316","2149.784311435316","2149.784311435316"
"463707","2156.627163511389","2156.627163511389","2156.627163511389","2150.1638502606256","2150.1638502606256","2150.1638502606256"
"464476","2146.911640783913","2146.911640783913","2146.911640783913","2145.8600680042514","2145.8600680042514","2145.8600680042514"
"465245","2152.681713752586","2152.681713752586","2152.681713752586","2148.5611199495374","2148.5611199495374","2148.5611199495374"
"466014","2149.413385910878","2149.413385910878","2149.413385910878","2130.739347700659","2130.739347700659","2130.739347700659"
"466783","2157.948154926994","2157.948154926994","2157.948154926994","2141.506994500306","2141.506994500306","2141.506994500306"
"467552","2163.3899146269864","2163.3899146269864","2163.3899146269864","2140.874754197395","2140.874754197395","2140.874754197395"
"468321","2140.06243427869","2140.06243427869","2140.06243427869","2149.0216882132186","2149.0216882132186","2149.0216882132186"
"469090","2153.940563876717","2153.940563876717","2153.940563876717","2139.3849217358775","2139.3849217358775","2139.3849217358775"
"469859","2156.402938677781","2156.402938677781","2156.402938677781","2134.827927949666","2134.827927949666","2134.827927949666"
"470628","2160.993806537469","2160.993806537469","2160.993806537469","2138.019205055968","2138.019205055968","2138.019205055968"
"471397","2166.872290578777","2166.872290578777","2166.872290578777","2140.279153943859","2140.279153943859","2140.279153943859"
"472166","2158.661289218113","2158.661289218113","2158.661289218113","2142.5694853374625","2142.5694853374625","2142.5694853374625"
"472935","2153.8034420844565","2153.8034420844565","2153.8034420844565","2140.080912663041","2140.080912663041","2140.080912663041"
"473704","2148.945876938659","2148.945876938659","2148.945876938659","2139.6578967289865","2139.6578967289865","2139.6578967289865"
"474473","2169.93574331605","2169.93574331605","2169.93574331605","2155.213306814364","2155.213306814364","2155.213306814364"
"475242","2149.5324191529126","2149.5324191529126","2149.5324191529126","2149.896053678631","2149.896053678631","2149.896053678631"
"476011","2165.4241061970147","2165.4241061970147","2165.4241061970147","2127.810060154725","2127.810060154725","2127.810060154725"
"476780","2157.390203832355","2157.390203832355","2157.390203832355","2151.396064511332","2151.396064511332","2151.396064511332"
"477549","2153.64633238166","2153.64633238166","2153.64633238166","2144.459354769418","2144.459354769418","2144.459354769418"
"478318","2158.060699308138","2158.060699308138","2158.060699308138","2137.297716209017","2137.297716209017","2137.297716209017"
"479087","2145.5588019114216","2145.5588019114216","2145.5588019114216","2141.406771258525","2141.406771258525","2141.406771258525"
"479856","2162.969796842619","2162.969796842619","2162.969796842619","2136.1676506520353","2136.1676506520353","2136.1676506520353"
"480625","2162.3161081087624","2162.3161081087624","2162.3161081087624","2128.81823518452","2128.81823518452","2128.81823518452"
"481394","2164.0540236790257","2164.0540236790257","2164.0540236790257","2138.334407456253","2138.334407456253","2138.334407456253"
"482163","2146.80773882878","2146.80773882878","2146.80773882878","2147.7390501625323","2147.7390501625323","2147.7390501625323"
"482932","2162.529318708586","2162.529318708586","2162.529318708586","2133.5833771447565","2133.5833771447565","2133.5833771447565"
"483701","2157.867193896187","2157.867193896187","2157.867193896187","2144.8200987783835","2144.8200987783835","2144.8200987783835"
"484470","2166.323922977199","2166.323922977199","2166.323922977199","2156.458062928958","2156.458062928958","2156.458062928958"
"485239","2152.713661918882","2152.713661918882","2152.713661918882","2130.1446456088443","2130.1446456088443","2130.1446456088443"
"486008","2156.4832324891104","2156.4832324891104","2156.4832324891104","2159.3236340541766","2159.3236340541766","2159.3236340541766"
"486777","2143.6128010680673","2143.6128010680673","2143.6128010680673","2151.5660501717252","2151.5660501717252","2151.5660501717252"
"487546","2157.1864108642685","2157.1864108642685","2157.1864108642685","2153.754830390486","2153.754830390486","2153.754830390486"
"488315","2151.026303014696","2151.026303014696","2151.026303014696","2147.77799860996","2147.77799860996","2147.77799860996"
"489084","2161.4412347601155","2161.4412347601155","2161.4412347601155","2147.439264510861","2147.439264510861","2147.439264510861"
"489853","2173.3673374002187","2173.3673374002187","2173.3673374002187","2153.863132202247","2153.863132202247","2153.863132202247"
"490622","2152.2948153377224","2152.2948153377224","2152.2948153377224","2137.70750342205","2137.70750342205","2137.70750342205"
"491391","2158.234671426236","2158.234671426236","2158.234671426236","2135.668656766592","2135.668656766592","2135.668656766592"
"492160","2157.2639376782004","2157.2639376782004","2157.2639376782004","2151.6708912024446","2151.6708912024446","2151.6708912024446"
"492929","2156.7679284999103","2156.7679284999103","2156.7679284999103","2158.420206772456","2158.420206772456","2158.420206772456"
"493698","2162.0328804572537","2162.0328804572537","2162.0328804572537","2131.771454572058","2131.771454572058","2131.771454572058"
"494467","2161.085618159825","2161.085618159825","2161.085618159825","2130.5938386681646","2130.5938386681646","2130.5938386681646"
"495236","2168.767828556858","2168.767828556858","2168.767828556858","2142.786870103909","2142.786870103909","2142.786870103909"
"496005","2159.9558460650023","2159.9558460650023","2159.9558460650023","2146.492626278099","2146.492626278099","2146.492626278099"
"496774","2135.037402450788","2135.037402450788","2135.037402450788","2134.119536228486","2134.119536228486","2134.119536228486"
"497543","2164.610426243157","2164.610426243157","2164.610426243157","2149.3287381239934","2149.3287381239934","2149.3287381239934"
"498312","2162.771681066193","2162.771681066193","2162.771681066193","2154.32959229269","2154.32959229269","2154.32959229269"
"499081","2158.7874073586668","2158.7874073586668","2158.7874073586668","2140.0447837451034","2140.0447837451034","2140.0447837451034"
"499850","2152.036719520005","2152.036719520005","2152.036719520005","2134.5372557954493","2134.5372557954493","2134.5372557954493"
"500619","2163.973365011991","2163.973365011991","2163.973365011991","2136.8335530085265","2136.8335530085265","2136.8335530085265"
"501388","2166.309090065878","2166.309090065878","2166.309090065878","2142.8754520171988","2142.8754520171988","2142.8754520171988"
"502157","2162.3369185192314","2162.3369185192314","2162.3369185192314","2142.451911887934","2142.451911887934","2142.451911887934"
"502926","2165.570476380294","2165.570476380294","2165.570476380294","2144.171673933905","2144.171673933905","2144.171673933905"
"503695","2162.39419377294","2162.39419377294","2162.39419377294","2143.5659007335375","2143.5659007335375","2143.5659007335375"
"504464","2169.6288186794063","2169.6288186794063","2169.6288186794063","2129.6138562913684","2129.6138562913684","2129.6138562913684"
"505233","2170.03965462182","2170.03965462182","2170.03965462182","2138.2183182463746","2138.2183182463746","2138.2183182463746"
"506002","2160.3710059093637","2160.3710059093637","2160.3710059093637","2134.5299643719627","2134.5299643719627","2134.5299643719627"
"506771","2169.991397570377","2169.991397570377","2169.991397570377","2136.2706703025356","2136.2706703025356","2136.2706703025356"
"507540","2167.413953820907","2167.413953820907","2167.413953820907","2134.794570964289","2134.794570964289","2134.794570964289"
"508309","2161.5753971573104","2161.5753971573104","2161.5753971573104","2134.06170679163","2134.06170679163","2134.06170679163"
"509078","2150.5817998988578","2150.5817998988578","2150.5817998988578","2131.646210479131","2131.646210479131","2131.646210479131"
"509847","2169.4768521622614","2169.4768521622614","2169.4768521622614","2146.128913095468","2146.128913095468","2146.128913095468"
"510616","2152.202813121145","2152.202813121145","2152.202813121145","2144.622451138364","2144.622451138364","2144.622451138364"
"511385","2157.762036602109","2157.762036602109","2157.762036602109","2144.676376814316","2144.676376814316","2144.676376814316"
"512154","2156.0851298945167","2156.0851298945167","2156.0851298945167","2139.6619972820163","2139.6619972820163","2139.6619972820163"
"512923","2163.7273374303513","2163.7273374303513","2163.7273374303513","2136.6367430611454","2136.6367430611454","2136.6367430611454"
"513692","2166.8354215833174","2166.8354215833174","2166.8354215833174","2149.413890954356","2149.413890954356","2149.413890954356"
"514461","2161.712613480258","2161.712613480258","2161.712613480258","2145.465419621018","2145.465419621018","2145.465419621018"
"515230","2153.9618340682764","2153.9618340682764","2153.9618340682764","2148.777718445715","2148.777718445715","2148.777718445715"
"515999","2170.0099811674186","2170.0099811674186","2170.0099811674186","2141.2192486634012","2141.2192486634012","2141.2192486634012"
"516768","2160.8128976681555","2160.8128976681555","2160.8128976681555","2148.4987987782447","2148.4987987782447","2148.4987987782447"
"517537","2167.661179925724","2167.661179925724","2167.661179925724","2135.7990345680537","2135.7990345680537","2135.7990345680537"
"518306","2166.512532301017","2166.512532301017","2166.512532301017","2137.900129181539","2137.900129181539","2137.900129181539"
"519075","2164.976370297898","2164.976370297898","2164.976370297898","2145.3103525780066","2145.3103525780066","2145.3103525780066"
"519844","2163.4324719654473","2163.4324719654473","2163.4324719654473","2136.196974137314","2136.196974137314","2136.196974137314"
"520613","2162.256629304439","2162.256629304439","2162.256629304439","2146.6517806109255","2146.6517806109255","2146.6517806109255"
"521382","2156.258258069047","2156.258258069047","2156.258258069047","2141.4497182394125","2141.4497182394125","2141.4497182394125"
"522151","2168.1989741317984","2168.1989741317984","2168.1989741317984","2146.036110481362","2146.036110481362","2146.036110481362"
"522920","2164.6109137610074","2164.6109137610074","2164.6109137610074","2134.2942038629344","2134.2942038629344","2134.2942038629344"
"523689","2148.2418579302484","2148.2418579302484","2148.2418579302484","2147.7114880111435","2147.7114880111435","2147.7114880111435"
"524458","2160.5543088181507","2160.5543088181507","2160.5543088181507","2134.772915048835","2134.772915048835","2134.772915048835"
"525227","2150.7677737631902","2150.7677737631902","2150.7677737631902","2151.35225222765","2151.35225222765","2151.35225222765"
"525996","2165.2697548876868","2165.2697548876868","2165.2697548876868","2146.1489584993574","2146.1489584993574","2146.1489584993574"
"526765","2163.1624312980807","2163.1624312980807","2163.1624312980807","2140.2447308726855","2140.2447308726855","2140.2447308726855"
"527534","2154.875968094907","2154.875968094907","2154.875968094907","2150.6115009711584","2150.6115009711584","2150.6115009711584"
"528303","2151.934239745266","2151.934239745266","2151.934239745266","2133.45989972003","2133.45989972003","2133.45989972003"
"529072","2154.367463209587","2154.367463209587","2154.367463209587","2146.7554283885356","2146.7554283885356","2146.7554283885356"
"529841","2162.216502110263","2162.216502110263","2162.216502110263","2146.5526583125206","2146.5526583125206","2146.5526583125206"
"530610","2159.2104520004973","2159.2104520004973","2159.2104520004973","2153.860794349627","2153.860794349627","2153.860794349627"
"531379","2162.6460163157876","2162.6460163157876","2162.6460163157876","2138.483648017444","2138.483648017444","2138.483648017444"
"532148","2153.4429252811383","2153.4429252811383","2153.4429252811383","2144.7022961100456","2144.7022961100456","2144.7022961100456"
"532917","2142.6581749414795","2142.6581749414795","2142.6581749414795","2148.1715143464985","2148.1715143464985","2148.1715143464985"
"533686","2147.996036916632","2147.996036916632","2147.996036916632","2136.149353518229","2136.149353518229","2136.149353518229"
"534455","2167.8156079806595","2167.8156079806595","2167.8156079806595","2142.6173755575096","2142.6173755575096","2142.6173755575096"
"535224","2166.1807816023966","2166.1807816023966","2166.1807816023966","2144.2532403177893","2144.2532403177893","2144.2532403177893"
"535993","2158.059121408307","2158.059121408307","2158.059121408307","2148.103616301081","2148.103616301081","2148.103616301081"
"536762","2161.2686129971426","2161.2686129971426","2161.2686129971426","2138.9812698159276","2138.9812698159276","2138.9812698159276"
"537531","2143.114349554701","2143.114349554701","2143.114349554701","2139.8632304067955","2139.8632304067955","2139.8632304067955"
"538300","2173.1501783935328","2173.1501783935328","2173.1501783935328","2142.5968754300065","2142.5968754300065","2142.5968754300065"
"539069","2151.663153871073","2151.663153871073","2151.663153871073","2153.532576515769","2153.532576515769","2153.532576515769"
"539838","2154.9559834438705","2154.9559834438705","2154.9559834438705","2144.1747545370663","2144.1747545370663","2144.1747545370663"
"540607","2155.1532422657524","2155.1532422657524","2155.1532422657524","2151.292506110815","2151.292506110815","2151.292506110815"
"541376","2152.1273038358963","2152.1273038358963","2152.1273038358963","2130.702897885413","2130.702897885413","2130.702897885413"
"542145","2153.339466586401","2153.339466586401","2153.339466586401","2143.233248841698","2143.233248841698","2143.233248841698"
"542914","2154.648875627497","2154.648875627497","2154.648875627497","2141.444506489586","2141.444506489586","2141.444506489586"
"543683","2147.969392610058","2147.969392610058","2147.969392610058","2149.9699277850755","2149.9699277850755","2149.9699277850755"
"544452","2161.0835592394797","2161.0835592394797","2161.0835592394797","2137.4027852650593","2137.4027852650593","2137.4027852650593"
"545221","2143.7498324593985","2143.7498324593985","2143.7498324593985","2154.6863232034575","2154.6863232034575","2154.6863232034575"
"545990","2171.8569775385417","2171.8569775385417","2171.8569775385417","2136.4909432659088","2136.4909432659088","2136.4909432659088"
"546759","2157.9260839079448","2157.9260839079448","2157.9260839079448","2148.7306089799117","2148.7306089799117","2148.7306089799117"
"547528","2158.3378288894637","2158.3378288894637","2158.3378288894637","2134.9183479665026","2134.9183479665026","2134.9183479665026"
"548297","2166.9441840330646","2166.9441840330646","2166.9441840330646","2160.9459100228382","2160.9459100228382","2160.9459100228382"
"549066","2155.317421715624","2155.317421715624","2155.317421715624","2150.0042063885785","2150.0042063885785","2150.0042063885785"
"549835","2151.960961005237","2151.960961005237","2151.960961005237","2141.178026475436","2141.178026475436","2141.178026475436"
"550604","2158.6935219550155","2158.6935219550155","2158.6935219550155","2130.6804085101735","2130.6804085101735","2130.6804085101735"
