"Step","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-42-1700057249.2211816--dipoDroQ-clipaction-NocturneOp9No2 - train/return","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-42-1700057249.2211816--dipoDroQ-clipaction-NocturneOp9No2 - train/return__MIN","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-42-1700057249.2211816--dipoDroQ-clipaction-NocturneOp9No2 - train/return__MAX","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-42-1699883098.0656614--dipo-clipaction-NocturneOp9No2 - train/return","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-42-1699883098.0656614--dipo-clipaction-NocturneOp9No2 - train/return__MIN","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-42-1699883098.0656614--dipo-clipaction-NocturneOp9No2 - train/return__MAX"
"556756","","","","2191.173952877512","2191.173952877512","2191.173952877512"
"557525","","","","2184.374211133337","2184.374211133337","2184.374211133337"
"558294","","","","2190.76893884003","2190.76893884003","2190.76893884003"
"559063","","","","2180.8599179183584","2180.8599179183584","2180.8599179183584"
"559832","","","","2189.460329206465","2189.460329206465","2189.460329206465"
"560601","","","","2181.5526588279054","2181.5526588279054","2181.5526588279054"
"561370","","","","2191.70807869766","2191.70807869766","2191.70807869766"
"562139","","","","2178.9852733023854","2178.9852733023854","2178.9852733023854"
"562908","","","","2189.9658191465264","2189.9658191465264","2189.9658191465264"
"563677","","","","2178.464823242685","2178.464823242685","2178.464823242685"
"564446","","","","2192.0180407768203","2192.0180407768203","2192.0180407768203"
"565215","","","","2185.9712864430307","2185.9712864430307","2185.9712864430307"
"565984","","","","2197.8815610834517","2197.8815610834517","2197.8815610834517"
"566753","","","","2186.4603264502693","2186.4603264502693","2186.4603264502693"
"567522","","","","2176.834507513082","2176.834507513082","2176.834507513082"
"568291","","","","2184.0624607605214","2184.0624607605214","2184.0624607605214"
"569060","","","","2190.1206785216286","2190.1206785216286","2190.1206785216286"
"569829","","","","2194.414965041497","2194.414965041497","2194.414965041497"
"570598","","","","2175.9736741011434","2175.9736741011434","2175.9736741011434"
"571367","","","","2186.1394364928","2186.1394364928","2186.1394364928"
"572136","","","","2183.6344261356617","2183.6344261356617","2183.6344261356617"
"572905","","","","2193.880187542103","2193.880187542103","2193.880187542103"
"573674","","","","2196.878992654703","2196.878992654703","2196.878992654703"
"574443","","","","2189.6600226617097","2189.6600226617097","2189.6600226617097"
"575212","","","","2188.1086286872182","2188.1086286872182","2188.1086286872182"
"575981","","","","2190.1777484223953","2190.1777484223953","2190.1777484223953"
"576750","","","","2181.78184032214","2181.78184032214","2181.78184032214"
"577519","","","","2183.4641305022365","2183.4641305022365","2183.4641305022365"
"578288","","","","2187.903370698426","2187.903370698426","2187.903370698426"
"579057","","","","2192.5851324963937","2192.5851324963937","2192.5851324963937"
"579826","","","","2189.064018658824","2189.064018658824","2189.064018658824"
"580595","","","","2188.961627302655","2188.961627302655","2188.961627302655"
"581364","","","","2194.597830541918","2194.597830541918","2194.597830541918"
"582133","","","","2198.380589948354","2198.380589948354","2198.380589948354"
"582902","","","","2196.168777506492","2196.168777506492","2196.168777506492"
"583671","","","","2188.932266614144","2188.932266614144","2188.932266614144"
"584440","","","","2192.7011954387804","2192.7011954387804","2192.7011954387804"
"585209","","","","2192.3385792900244","2192.3385792900244","2192.3385792900244"
"585978","","","","2181.2024848643096","2181.2024848643096","2181.2024848643096"
"586747","","","","2195.3200641430763","2195.3200641430763","2195.3200641430763"
"587516","","","","2181.47775288244","2181.47775288244","2181.47775288244"
"588285","","","","2181.6801399178394","2181.6801399178394","2181.6801399178394"
"589054","","","","2195.343693792694","2195.343693792694","2195.343693792694"
"589823","","","","2197.089601304824","2197.089601304824","2197.089601304824"
"590592","","","","2170.0133432823973","2170.0133432823973","2170.0133432823973"
"591361","","","","2187.7150097034473","2187.7150097034473","2187.7150097034473"
"592130","","","","2190.7472503414556","2190.7472503414556","2190.7472503414556"
"592899","","","","2182.7501318514937","2182.7501318514937","2182.7501318514937"
"593668","","","","2183.8962311118034","2183.8962311118034","2183.8962311118034"
"594437","","","","2191.0734014212353","2191.0734014212353","2191.0734014212353"
"595206","","","","2199.256655327688","2199.256655327688","2199.256655327688"
"595975","","","","2191.518265322362","2191.518265322362","2191.518265322362"
"596744","","","","2192.153935342549","2192.153935342549","2192.153935342549"
"597513","","","","2183.2335846638766","2183.2335846638766","2183.2335846638766"
"598282","","","","2194.163745359041","2194.163745359041","2194.163745359041"
"599051","","","","2189.2710752204157","2189.2710752204157","2189.2710752204157"
"599820","","","","2195.5507657560324","2195.5507657560324","2195.5507657560324"
"600589","","","","2196.5452661625654","2196.5452661625654","2196.5452661625654"
"601358","","","","2191.389416636082","2191.389416636082","2191.389416636082"
"602127","","","","2193.707439762466","2193.707439762466","2193.707439762466"
"602896","","","","2199.271603989058","2199.271603989058","2199.271603989058"
"603665","","","","2196.2834717802225","2196.2834717802225","2196.2834717802225"
"604434","","","","2187.445085316958","2187.445085316958","2187.445085316958"
"605203","","","","2189.537465342349","2189.537465342349","2189.537465342349"
"605972","","","","2194.2901993910627","2194.2901993910627","2194.2901993910627"
"606741","","","","2183.2373296542564","2183.2373296542564","2183.2373296542564"
"607510","","","","2186.9458041842304","2186.9458041842304","2186.9458041842304"
"608279","","","","2177.539220021893","2177.539220021893","2177.539220021893"
"609048","","","","2182.108697499585","2182.108697499585","2182.108697499585"
"609817","","","","2186.2976095373324","2186.2976095373324","2186.2976095373324"
"610586","","","","2194.2763814784034","2194.2763814784034","2194.2763814784034"
"611355","","","","2190.427785942035","2190.427785942035","2190.427785942035"
"612124","","","","2209.09831625529","2209.09831625529","2209.09831625529"
"612893","","","","2187.3260010443532","2187.3260010443532","2187.3260010443532"
"613662","","","","2192.9894810294923","2192.9894810294923","2192.9894810294923"
"614431","","","","2174.9537959252734","2174.9537959252734","2174.9537959252734"
"615200","","","","2197.1363571036677","2197.1363571036677","2197.1363571036677"
"615969","","","","2190.2527793602885","2190.2527793602885","2190.2527793602885"
"616738","","","","2187.3993496150842","2187.3993496150842","2187.3993496150842"
"617507","","","","2184.20869031549","2184.20869031549","2184.20869031549"
"618276","","","","2182.5994348944596","2182.5994348944596","2182.5994348944596"
"619045","","","","2202.972115142432","2202.972115142432","2202.972115142432"
"619814","","","","2197.052451409335","2197.052451409335","2197.052451409335"
"620583","","","","2190.923388900945","2190.923388900945","2190.923388900945"
"621352","","","","2187.767750624714","2187.767750624714","2187.767750624714"
"622121","","","","2190.123225478211","2190.123225478211","2190.123225478211"
"622890","","","","2189.2102577825776","2189.2102577825776","2189.2102577825776"
"623659","","","","2191.8218133988025","2191.8218133988025","2191.8218133988025"
"624428","","","","2187.4536355303767","2187.4536355303767","2187.4536355303767"
"625197","","","","2174.2181310871565","2174.2181310871565","2174.2181310871565"
"625966","","","","2199.3159730039088","2199.3159730039088","2199.3159730039088"
"626735","","","","2193.8965635625045","2193.8965635625045","2193.8965635625045"
"627504","","","","2185.614302056604","2185.614302056604","2185.614302056604"
"628273","","","","2180.2006600581713","2180.2006600581713","2180.2006600581713"
"629042","","","","2182.5744340484425","2182.5744340484425","2182.5744340484425"
"629811","","","","2185.4297241521217","2185.4297241521217","2185.4297241521217"
"630580","","","","2189.3652941473692","2189.3652941473692","2189.3652941473692"
"631349","","","","2175.0979875776075","2175.0979875776075","2175.0979875776075"
"632118","","","","2197.0377790378593","2197.0377790378593","2197.0377790378593"
"632887","","","","2197.5671319505263","2197.5671319505263","2197.5671319505263"
"633656","","","","2193.363173348291","2193.363173348291","2193.363173348291"
"634425","","","","2193.996559769748","2193.996559769748","2193.996559769748"
"635194","","","","2190.76251145525","2190.76251145525","2190.76251145525"
"635963","","","","2195.9465675425936","2195.9465675425936","2195.9465675425936"
"636732","","","","2187.7174293276894","2187.7174293276894","2187.7174293276894"
"637501","","","","2193.0859961380975","2193.0859961380975","2193.0859961380975"
"638270","","","","2201.0572879137953","2201.0572879137953","2201.0572879137953"
"639039","","","","2189.3174289484955","2189.3174289484955","2189.3174289484955"
"639808","","","","2170.7741807328734","2170.7741807328734","2170.7741807328734"
"640577","","","","2186.981624756851","2186.981624756851","2186.981624756851"
"641346","","","","2179.359739492073","2179.359739492073","2179.359739492073"
"642115","","","","2187.028935163888","2187.028935163888","2187.028935163888"
"642884","","","","2192.8551180378117","2192.8551180378117","2192.8551180378117"
"643653","","","","2185.170144285086","2185.170144285086","2185.170144285086"
"644422","","","","2193.628440946352","2193.628440946352","2193.628440946352"
"645191","","","","2192.2048907140515","2192.2048907140515","2192.2048907140515"
"645960","","","","2184.693150275149","2184.693150275149","2184.693150275149"
"646729","","","","2192.5121731206364","2192.5121731206364","2192.5121731206364"
"647498","","","","2197.3393623188936","2197.3393623188936","2197.3393623188936"
"648267","","","","2177.5950940064745","2177.5950940064745","2177.5950940064745"
"649036","","","","2193.464702054653","2193.464702054653","2193.464702054653"
"649805","","","","2205.1246419090735","2205.1246419090735","2205.1246419090735"
"650574","","","","2189.2009654697763","2189.2009654697763","2189.2009654697763"
"651343","","","","2180.930598840945","2180.930598840945","2180.930598840945"
"652112","","","","2185.1264329989694","2185.1264329989694","2185.1264329989694"
"652881","","","","2200.3550527584234","2200.3550527584234","2200.3550527584234"
"653650","","","","2200.0113389655735","2200.0113389655735","2200.0113389655735"
"654419","","","","2187.8937230492847","2187.8937230492847","2187.8937230492847"
"655188","","","","2190.443366073018","2190.443366073018","2190.443366073018"
"655957","","","","2185.5798433609557","2185.5798433609557","2185.5798433609557"
"656726","","","","2182.422500550289","2182.422500550289","2182.422500550289"
"657495","","","","2184.946799360012","2184.946799360012","2184.946799360012"
"658264","","","","2190.219742587743","2190.219742587743","2190.219742587743"
"659033","","","","2184.823310099796","2184.823310099796","2184.823310099796"
"659802","","","","2183.765814027618","2183.765814027618","2183.765814027618"
"660571","","","","2196.6790921172264","2196.6790921172264","2196.6790921172264"
"661340","","","","2192.1603650670622","2192.1603650670622","2192.1603650670622"
"662109","","","","2195.489929941766","2195.489929941766","2195.489929941766"
"662878","","","","2197.0874140211067","2197.0874140211067","2197.0874140211067"
"663647","","","","2192.1586200803954","2192.1586200803954","2192.1586200803954"
"664416","","","","2194.430027479254","2194.430027479254","2194.430027479254"
"665185","","","","2190.6814797647867","2190.6814797647867","2190.6814797647867"
"665954","","","","2189.832360077053","2189.832360077053","2189.832360077053"
"666723","","","","2187.7212222264807","2187.7212222264807","2187.7212222264807"
"667492","","","","2196.1178963416146","2196.1178963416146","2196.1178963416146"
"668261","","","","2195.0823447334637","2195.0823447334637","2195.0823447334637"
"669030","","","","2191.971888025481","2191.971888025481","2191.971888025481"
"669799","","","","2189.831975131932","2189.831975131932","2189.831975131932"
"670568","","","","2183.810226309278","2183.810226309278","2183.810226309278"
"671337","","","","2178.3133372345355","2178.3133372345355","2178.3133372345355"
"672106","","","","2200.438634506328","2200.438634506328","2200.438634506328"
"672875","","","","2190.483939916609","2190.483939916609","2190.483939916609"
"673644","","","","2194.831690113152","2194.831690113152","2194.831690113152"
"674413","","","","2182.2523527600506","2182.2523527600506","2182.2523527600506"
"675182","","","","2189.442169338229","2189.442169338229","2189.442169338229"
"675951","","","","2190.9415941187317","2190.9415941187317","2190.9415941187317"
"676720","","","","2195.824931926193","2195.824931926193","2195.824931926193"
"677489","","","","2202.000099797273","2202.000099797273","2202.000099797273"
"678258","","","","2181.413253582625","2181.413253582625","2181.413253582625"
"679027","","","","2189.0379090028687","2189.0379090028687","2189.0379090028687"
"679796","","","","2177.530826951305","2177.530826951305","2177.530826951305"
"680565","","","","2191.243300547629","2191.243300547629","2191.243300547629"
"681334","","","","2192.7066987632807","2192.7066987632807","2192.7066987632807"
"682103","","","","2184.0432782374055","2184.0432782374055","2184.0432782374055"
"682872","","","","2196.6266370448143","2196.6266370448143","2196.6266370448143"
"683641","","","","2193.1525191123455","2193.1525191123455","2193.1525191123455"
"684410","","","","2191.1118463946755","2191.1118463946755","2191.1118463946755"
"685179","","","","2199.958467598881","2199.958467598881","2199.958467598881"
"685948","","","","2192.8692819679763","2192.8692819679763","2192.8692819679763"
"686717","","","","2187.4019561024693","2187.4019561024693","2187.4019561024693"
"687486","","","","2192.3445129192714","2192.3445129192714","2192.3445129192714"
"688255","","","","2190.9627641741267","2190.9627641741267","2190.9627641741267"
"689024","","","","2194.530934105131","2194.530934105131","2194.530934105131"
"689793","","","","2188.87191806651","2188.87191806651","2188.87191806651"
"690562","","","","2198.700937844445","2198.700937844445","2198.700937844445"
"691331","","","","2187.902028884444","2187.902028884444","2187.902028884444"
"692100","","","","2198.473283246738","2198.473283246738","2198.473283246738"
"692869","","","","2201.7660951571547","2201.7660951571547","2201.7660951571547"
"693638","","","","2191.976587816297","2191.976587816297","2191.976587816297"
"694407","","","","2183.9562768709125","2183.9562768709125","2183.9562768709125"
"695176","","","","2197.048735482324","2197.048735482324","2197.048735482324"
"695945","","","","2187.8825453242553","2187.8825453242553","2187.8825453242553"
"696714","","","","2183.9729120441057","2183.9729120441057","2183.9729120441057"
"697483","","","","2198.7252469226","2198.7252469226","2198.7252469226"
"698252","","","","2194.559050494794","2194.559050494794","2194.559050494794"
"699021","","","","2186.837620614743","2186.837620614743","2186.837620614743"
"699790","","","","2199.4733439426536","2199.4733439426536","2199.4733439426536"
"700559","","","","2199.426857505874","2199.426857505874","2199.426857505874"
"701328","","","","2190.519487963766","2190.519487963766","2190.519487963766"
"702097","","","","2193.615537311739","2193.615537311739","2193.615537311739"
"702866","","","","2194.247145956568","2194.247145956568","2194.247145956568"
"703635","","","","2176.849699680302","2176.849699680302","2176.849699680302"
"704404","","","","2199.4286113424746","2199.4286113424746","2199.4286113424746"
"705173","","","","2203.2810181199147","2203.2810181199147","2203.2810181199147"
"705942","","","","2192.595136103771","2192.595136103771","2192.595136103771"
"706711","","","","2187.6442061577495","2187.6442061577495","2187.6442061577495"
"707480","","","","2196.457324900529","2196.457324900529","2196.457324900529"
"708249","","","","2193.4874896176934","2193.4874896176934","2193.4874896176934"
"709018","","","","2186.8749238256487","2186.8749238256487","2186.8749238256487"
"709787","","","","2204.235104705168","2204.235104705168","2204.235104705168"
"710556","","","","2182.7635289863993","2182.7635289863993","2182.7635289863993"
"711325","","","","2185.217501447584","2185.217501447584","2185.217501447584"
"712094","","","","2194.7761008980365","2194.7761008980365","2194.7761008980365"
"712863","","","","2183.3016743215812","2183.3016743215812","2183.3016743215812"
"713632","","","","2186.3523776154548","2186.3523776154548","2186.3523776154548"
"714401","","","","2198.0358567879134","2198.0358567879134","2198.0358567879134"
"715170","","","","2193.4136641103646","2193.4136641103646","2193.4136641103646"
"715939","","","","2201.3940851380253","2201.3940851380253","2201.3940851380253"
"716708","","","","2184.4082024570243","2184.4082024570243","2184.4082024570243"
"717477","","","","2181.6812764665056","2181.6812764665056","2181.6812764665056"
"718246","","","","2191.975474164892","2191.975474164892","2191.975474164892"
"719015","","","","2198.042143232069","2198.042143232069","2198.042143232069"
"719784","","","","2182.922386421394","2182.922386421394","2182.922386421394"
"720553","","","","2179.401731228813","2179.401731228813","2179.401731228813"
"721322","","","","2197.519336123931","2197.519336123931","2197.519336123931"
"722091","","","","2189.688441198395","2189.688441198395","2189.688441198395"
"722860","","","","2193.4018950945333","2193.4018950945333","2193.4018950945333"
"723629","","","","2190.386488536572","2190.386488536572","2190.386488536572"
"724398","","","","2191.7202330040286","2191.7202330040286","2191.7202330040286"
"725167","","","","2181.4687963985307","2181.4687963985307","2181.4687963985307"
"725936","","","","2196.3366873493414","2196.3366873493414","2196.3366873493414"
"726705","","","","2183.618340397912","2183.618340397912","2183.618340397912"
"727474","","","","2191.532203612679","2191.532203612679","2191.532203612679"
"728243","","","","2194.5845246878116","2194.5845246878116","2194.5845246878116"
"729012","","","","2194.755057095548","2194.755057095548","2194.755057095548"
"729781","","","","2189.94447639762","2189.94447639762","2189.94447639762"
"730550","","","","2190.5598140379143","2190.5598140379143","2190.5598140379143"
"731319","","","","2184.506724642402","2184.506724642402","2184.506724642402"
"732088","","","","2195.578570794474","2195.578570794474","2195.578570794474"
"732857","","","","2183.072467987655","2183.072467987655","2183.072467987655"
"733626","","","","2195.6248603173312","2195.6248603173312","2195.6248603173312"
"734395","","","","2186.9119651313954","2186.9119651313954","2186.9119651313954"
"735164","","","","2194.464771804617","2194.464771804617","2194.464771804617"
"735933","","","","2196.1482254057","2196.1482254057","2196.1482254057"
"736702","","","","2195.770572803375","2195.770572803375","2195.770572803375"
"737471","","","","2196.367832652739","2196.367832652739","2196.367832652739"
"738240","","","","2197.1657915705136","2197.1657915705136","2197.1657915705136"
"739009","","","","2186.0324537377865","2186.0324537377865","2186.0324537377865"
"739778","","","","2189.1419421423675","2189.1419421423675","2189.1419421423675"
"740547","","","","2189.3946912024903","2189.3946912024903","2189.3946912024903"
"741316","","","","2198.854777808062","2198.854777808062","2198.854777808062"
"742085","","","","2187.7221133844796","2187.7221133844796","2187.7221133844796"
"742854","","","","2194.499884958267","2194.499884958267","2194.499884958267"
"743623","","","","2196.209073020443","2196.209073020443","2196.209073020443"
"744392","","","","2176.610744786651","2176.610744786651","2176.610744786651"
"745161","","","","2200.820776164691","2200.820776164691","2200.820776164691"
"745930","","","","2191.992360338284","2191.992360338284","2191.992360338284"
"746699","","","","2195.007046189263","2195.007046189263","2195.007046189263"
"747468","","","","2194.951867669989","2194.951867669989","2194.951867669989"
"748237","","","","2192.859131192234","2192.859131192234","2192.859131192234"
"749006","","","","2186.566531104613","2186.566531104613","2186.566531104613"
"749775","","","","2199.103117776004","2199.103117776004","2199.103117776004"
"750544","","","","2187.210142441661","2187.210142441661","2187.210142441661"
"751313","","","","2190.072000926784","2190.072000926784","2190.072000926784"
"752082","","","","2197.71821941189","2197.71821941189","2197.71821941189"
"752851","","","","2187.663970901061","2187.663970901061","2187.663970901061"
"753620","","","","2174.318344494023","2174.318344494023","2174.318344494023"
"754389","","","","2191.148872608371","2191.148872608371","2191.148872608371"
"755158","","","","2178.898077459492","2178.898077459492","2178.898077459492"
"755927","","","","2183.1378900008867","2183.1378900008867","2183.1378900008867"
"756696","","","","2203.843449559506","2203.843449559506","2203.843449559506"
"757465","","","","2188.5653694079147","2188.5653694079147","2188.5653694079147"
"758234","","","","2179.7616400964866","2179.7616400964866","2179.7616400964866"
"759003","","","","2198.49836615608","2198.49836615608","2198.49836615608"
"759772","","","","2179.713533765727","2179.713533765727","2179.713533765727"
"760541","","","","2176.1335366051476","2176.1335366051476","2176.1335366051476"
"761310","","","","2199.6992349975985","2199.6992349975985","2199.6992349975985"
"762079","","","","2179.354479098846","2179.354479098846","2179.354479098846"
"762848","","","","2191.7580128013283","2191.7580128013283","2191.7580128013283"
"763617","","","","2186.350684024551","2186.350684024551","2186.350684024551"
"764386","","","","2192.923529587531","2192.923529587531","2192.923529587531"
"765155","","","","2184.504858294546","2184.504858294546","2184.504858294546"
"765924","","","","2186.2264801004635","2186.2264801004635","2186.2264801004635"
"766693","","","","2187.007895082207","2187.007895082207","2187.007895082207"
"767462","","","","2197.4774128354343","2197.4774128354343","2197.4774128354343"
"768231","","","","2190.6546042216232","2190.6546042216232","2190.6546042216232"
"769000","","","","2192.8503785602497","2192.8503785602497","2192.8503785602497"
"769769","","","","2198.5554661617284","2198.5554661617284","2198.5554661617284"
"770538","","","","2181.5966718101668","2181.5966718101668","2181.5966718101668"
"771307","","","","2186.111846079402","2186.111846079402","2186.111846079402"
"772076","","","","2188.1516444164827","2188.1516444164827","2188.1516444164827"
"772845","","","","2188.642167011751","2188.642167011751","2188.642167011751"
"773614","","","","2193.8992816619284","2193.8992816619284","2193.8992816619284"
"774383","","","","2188.9449249505255","2188.9449249505255","2188.9449249505255"
"775152","","","","2195.7152178099304","2195.7152178099304","2195.7152178099304"
"775921","","","","2191.5513486220298","2191.5513486220298","2191.5513486220298"
"776690","","","","2187.587965818284","2187.587965818284","2187.587965818284"
"777459","","","","2181.748121290478","2181.748121290478","2181.748121290478"
"778228","","","","2197.5196987686722","2197.5196987686722","2197.5196987686722"
"778997","","","","2186.739666345379","2186.739666345379","2186.739666345379"
"779766","","","","2191.2296052180905","2191.2296052180905","2191.2296052180905"
"780535","","","","2185.9999067769118","2185.9999067769118","2185.9999067769118"
"781304","","","","2189.0984414551535","2189.0984414551535","2189.0984414551535"
"782073","","","","2185.0669532116844","2185.0669532116844","2185.0669532116844"
"782842","","","","2183.29210432318","2183.29210432318","2183.29210432318"
"783611","","","","2185.785040137065","2185.785040137065","2185.785040137065"
"784380","","","","2188.821821067148","2188.821821067148","2188.821821067148"
"785149","","","","2185.1367899956977","2185.1367899956977","2185.1367899956977"
"785918","","","","2191.561045905466","2191.561045905466","2191.561045905466"
"786687","","","","2187.5554197485963","2187.5554197485963","2187.5554197485963"
"787456","","","","2189.0940043818146","2189.0940043818146","2189.0940043818146"
"788225","","","","2182.718335506613","2182.718335506613","2182.718335506613"
"788994","","","","2193.8505618838576","2193.8505618838576","2193.8505618838576"
"789763","","","","2189.966479087378","2189.966479087378","2189.966479087378"
"790532","","","","2188.6252860488576","2188.6252860488576","2188.6252860488576"
"791301","","","","2187.3737766880345","2187.3737766880345","2187.3737766880345"
"792070","","","","2197.6305424231173","2197.6305424231173","2197.6305424231173"
"792839","","","","2184.647281070061","2184.647281070061","2184.647281070061"
"793608","","","","2189.1026513241063","2189.1026513241063","2189.1026513241063"
"794377","","","","2189.559075131573","2189.559075131573","2189.559075131573"
"795146","","","","2191.076870970587","2191.076870970587","2191.076870970587"
"795915","","","","2195.033342899794","2195.033342899794","2195.033342899794"
"796684","","","","2182.65216519079","2182.65216519079","2182.65216519079"
"797453","","","","2190.9545259535244","2190.9545259535244","2190.9545259535244"
"798222","","","","2184.141166099795","2184.141166099795","2184.141166099795"
"798991","","","","2183.040446465565","2183.040446465565","2183.040446465565"
"799760","","","","2186.7928840963345","2186.7928840963345","2186.7928840963345"
"800529","","","","2188.0358940216333","2188.0358940216333","2188.0358940216333"
"801298","","","","2195.373035709061","2195.373035709061","2195.373035709061"
"802067","","","","2191.8405284993983","2191.8405284993983","2191.8405284993983"
"802836","","","","2202.8677085462764","2202.8677085462764","2202.8677085462764"
"803605","","","","2187.1609296365464","2187.1609296365464","2187.1609296365464"
"804374","","","","2191.9583678611325","2191.9583678611325","2191.9583678611325"
"805143","","","","2182.6613179488854","2182.6613179488854","2182.6613179488854"
"805912","","","","2196.6790207193058","2196.6790207193058","2196.6790207193058"
"806681","","","","2200.071129756811","2200.071129756811","2200.071129756811"
"807450","","","","2198.213614840581","2198.213614840581","2198.213614840581"
"808219","","","","2197.9402395225925","2197.9402395225925","2197.9402395225925"
"808988","","","","2193.2538628230463","2193.2538628230463","2193.2538628230463"
"809757","","","","2189.5672900675627","2189.5672900675627","2189.5672900675627"
"810526","","","","2182.0713004026297","2182.0713004026297","2182.0713004026297"
"811295","","","","2183.3635397497296","2183.3635397497296","2183.3635397497296"
"812064","","","","2188.6091615642713","2188.6091615642713","2188.6091615642713"
"812833","","","","2194.296634597661","2194.296634597661","2194.296634597661"
"813602","","","","2183.863019491683","2183.863019491683","2183.863019491683"
"814371","","","","2187.8758577629774","2187.8758577629774","2187.8758577629774"
"815140","","","","2193.4441382385403","2193.4441382385403","2193.4441382385403"
"815909","","","","2189.3152508963544","2189.3152508963544","2189.3152508963544"
"816678","","","","2188.659819233095","2188.659819233095","2188.659819233095"
"817447","","","","2186.7263237616157","2186.7263237616157","2186.7263237616157"
"818216","","","","2181.26042926035","2181.26042926035","2181.26042926035"
"818985","","","","2184.482965151787","2184.482965151787","2184.482965151787"
"819754","","","","2178.3346602550864","2178.3346602550864","2178.3346602550864"
"820523","","","","2190.7598533617515","2190.7598533617515","2190.7598533617515"
"821292","","","","2179.9577097309543","2179.9577097309543","2179.9577097309543"
"822061","","","","2180.4221362332764","2180.4221362332764","2180.4221362332764"
"822830","","","","2185.4531123031466","2185.4531123031466","2185.4531123031466"
"823599","","","","2190.8911981751007","2190.8911981751007","2190.8911981751007"
"824368","","","","2196.270483991986","2196.270483991986","2196.270483991986"
"825137","","","","2179.7432624751227","2179.7432624751227","2179.7432624751227"
"825906","","","","2194.363382282805","2194.363382282805","2194.363382282805"
"826675","","","","2185.0395328234536","2185.0395328234536","2185.0395328234536"
"827444","","","","2191.78574443851","2191.78574443851","2191.78574443851"
"828213","","","","2183.8958563308083","2183.8958563308083","2183.8958563308083"
"828982","","","","2191.4958230038073","2191.4958230038073","2191.4958230038073"
"829751","","","","2198.358893607767","2198.358893607767","2198.358893607767"
"830520","","","","2167.712883045589","2167.712883045589","2167.712883045589"
"831289","","","","2193.6254559547447","2193.6254559547447","2193.6254559547447"
"832058","","","","2177.5209383474908","2177.5209383474908","2177.5209383474908"
"832827","","","","2178.940048113955","2178.940048113955","2178.940048113955"
"833596","","","","2193.3256553847","2193.3256553847","2193.3256553847"
"834365","","","","2181.9590506641453","2181.9590506641453","2181.9590506641453"
"835134","","","","2197.4887401820542","2197.4887401820542","2197.4887401820542"
"835903","","","","2193.9694656967486","2193.9694656967486","2193.9694656967486"
"836672","","","","2189.7408642862683","2189.7408642862683","2189.7408642862683"
"837441","","","","2191.550819374595","2191.550819374595","2191.550819374595"
"838210","","","","2190.30651311812","2190.30651311812","2190.30651311812"
"838979","","","","2199.330150551413","2199.330150551413","2199.330150551413"
"839748","","","","2188.046914183548","2188.046914183548","2188.046914183548"
"840517","","","","2184.1331577025276","2184.1331577025276","2184.1331577025276"
"841286","","","","2191.767965807321","2191.767965807321","2191.767965807321"
"842055","","","","2196.64334845415","2196.64334845415","2196.64334845415"
"842824","","","","2192.835528207939","2192.835528207939","2192.835528207939"
"843593","","","","2175.41250120757","2175.41250120757","2175.41250120757"
"844362","","","","2186.8122457303025","2186.8122457303025","2186.8122457303025"
"845131","","","","2180.3257796029834","2180.3257796029834","2180.3257796029834"
"845900","","","","2198.472107507356","2198.472107507356","2198.472107507356"
"846669","","","","2172.2003065751737","2172.2003065751737","2172.2003065751737"
"847438","","","","2192.9671960879796","2192.9671960879796","2192.9671960879796"
"848207","","","","2192.7153242268814","2192.7153242268814","2192.7153242268814"
"848976","","","","2187.6509469621633","2187.6509469621633","2187.6509469621633"
"849745","","","","2185.4060672423584","2185.4060672423584","2185.4060672423584"
"850514","","","","2187.0852890448014","2187.0852890448014","2187.0852890448014"
"851283","","","","2182.5300800240257","2182.5300800240257","2182.5300800240257"
"852052","","","","2183.6955262352694","2183.6955262352694","2183.6955262352694"
"852821","","","","2176.0057522443526","2176.0057522443526","2176.0057522443526"
"853590","","","","2182.0701037052495","2182.0701037052495","2182.0701037052495"
"854359","","","","2189.766735251992","2189.766735251992","2189.766735251992"
"855128","","","","2181.6456964238882","2181.6456964238882","2181.6456964238882"
"855897","","","","2183.801978483139","2183.801978483139","2183.801978483139"
"856666","","","","2190.3167268624675","2190.3167268624675","2190.3167268624675"
"857435","","","","2191.7138088103493","2191.7138088103493","2191.7138088103493"
"858204","","","","2191.4084508759242","2191.4084508759242","2191.4084508759242"
"858973","","","","2182.2191487280734","2182.2191487280734","2182.2191487280734"
"859742","","","","2184.000950532253","2184.000950532253","2184.000950532253"
"860511","","","","2196.131034035408","2196.131034035408","2196.131034035408"
"861280","","","","2191.3577037882224","2191.3577037882224","2191.3577037882224"
"862049","","","","2196.038605990393","2196.038605990393","2196.038605990393"
"862818","","","","2189.7448310565355","2189.7448310565355","2189.7448310565355"
"863587","","","","2185.9689945588448","2185.9689945588448","2185.9689945588448"
"864356","","","","2181.0826359518196","2181.0826359518196","2181.0826359518196"
"865125","","","","2187.6063537900936","2187.6063537900936","2187.6063537900936"
"865894","","","","2174.625436969538","2174.625436969538","2174.625436969538"
