"Step","RoboPianist-repertoire-150-NocturneOp9No2-v0__200__1700082506 - train/return","RoboPianist-repertoire-150-NocturneOp9No2-v0__200__1700082506 - train/return__MIN","RoboPianist-repertoire-150-NocturneOp9No2-v0__200__1700082506 - train/return__MAX","RoboPianist-repertoire-150-NocturneOp9No2-v0__88__1700045843__test - train/return","RoboPianist-repertoire-150-NocturneOp9No2-v0__88__1700045843__test - train/return__MIN","RoboPianist-repertoire-150-NocturneOp9No2-v0__88__1700045843__test - train/return__MAX","RoboPianist-repertoire-150-NocturneOp9No2-v0__88__1700035476 - train/return","RoboPianist-repertoire-150-NocturneOp9No2-v0__88__1700035476 - train/return__MIN","RoboPianist-repertoire-150-NocturneOp9No2-v0__88__1700035476 - train/return__MAX"
"1358054","1504.956117797378","1504.956117797378","1504.956117797378","1624.9201674542933","1624.9201674542933","1624.9201674542933","1321.7732445191082","1321.7732445191082","1321.7732445191082"
"1358823","1506.1604457160597","1506.1604457160597","1506.1604457160597","1631.2857688871281","1631.2857688871281","1631.2857688871281","1338.031079083323","1338.031079083323","1338.031079083323"
"1359592","1503.7562402175276","1503.7562402175276","1503.7562402175276","1638.5505122043248","1638.5505122043248","1638.5505122043248","1349.041371335063","1349.041371335063","1349.041371335063"
"1360361","1501.3495331752983","1501.3495331752983","1501.3495331752983","1645.784776423352","1645.784776423352","1645.784776423352","1358.837595263498","1358.837595263498","1358.837595263498"
"1361130","1501.101696998381","1501.101696998381","1501.101696998381","1643.5406822569878","1643.5406822569878","1643.5406822569878","1356.8904518261886","1356.8904518261886","1356.8904518261886"
"1361899","1505.561723739948","1505.561723739948","1505.561723739948","1632.7745317390534","1632.7745317390534","1632.7745317390534","1359.2615412956077","1359.2615412956077","1359.2615412956077"
"1362668","1503.7836418818524","1503.7836418818524","1503.7836418818524","1632.3349214591387","1632.3349214591387","1632.3349214591387","1360.0190670664051","1360.0190670664051","1360.0190670664051"
"1363437","1501.69682793356","1501.69682793356","1501.69682793356","1636.8446437176353","1636.8446437176353","1636.8446437176353","1358.6608904517736","1358.6608904517736","1358.6608904517736"
"1364206","1503.0078079104717","1503.0078079104717","1503.0078079104717","1631.6407166849917","1631.6407166849917","1631.6407166849917","1358.7809927899038","1358.7809927899038","1358.7809927899038"
"1364975","1502.301451633948","1502.301451633948","1502.301451633948","1633.5974621098978","1633.5974621098978","1633.5974621098978","1359.991754643368","1359.991754643368","1359.991754643368"
"1365744","1502.8607030074734","1502.8607030074734","1502.8607030074734","1632.5088856050718","1632.5088856050718","1632.5088856050718","1254.1440960581838","1254.1440960581838","1254.1440960581838"
"1366513","1501.5467778663456","1501.5467778663456","1501.5467778663456","1631.1500761912546","1631.1500761912546","1631.1500761912546","1274.3321378241983","1274.3321378241983","1274.3321378241983"
"1367282","1495.8802362837243","1495.8802362837243","1495.8802362837243","1642.2284443977785","1642.2284443977785","1642.2284443977785","1360.2604197484327","1360.2604197484327","1360.2604197484327"
"1368051","1503.1095903138353","1503.1095903138353","1503.1095903138353","1646.0322084788017","1646.0322084788017","1646.0322084788017","1265.0584356001834","1265.0584356001834","1265.0584356001834"
"1368820","1501.91702646441","1501.91702646441","1501.91702646441","1629.910734110249","1629.910734110249","1629.910734110249","1349.177844986345","1349.177844986345","1349.177844986345"
"1369589","1502.9023893911528","1502.9023893911528","1502.9023893911528","1642.9481379566212","1642.9481379566212","1642.9481379566212","1377.1020196522938","1377.1020196522938","1377.1020196522938"
"1370358","1499.2230710419594","1499.2230710419594","1499.2230710419594","1636.3840447499954","1636.3840447499954","1636.3840447499954","1366.4803721340222","1366.4803721340222","1366.4803721340222"
"1371127","1499.4382911675405","1499.4382911675405","1499.4382911675405","1630.1275971166422","1630.1275971166422","1630.1275971166422","1364.3206715796268","1364.3206715796268","1364.3206715796268"
"1371896","1492.0127662884947","1492.0127662884947","1492.0127662884947","1642.328829370494","1642.328829370494","1642.328829370494","1372.7980190433666","1372.7980190433666","1372.7980190433666"
"1372665","1495.9142128040373","1495.9142128040373","1495.9142128040373","1636.9849030389378","1636.9849030389378","1636.9849030389378","1360.9842957051053","1360.9842957051053","1360.9842957051053"
"1373434","1499.0075187250225","1499.0075187250225","1499.0075187250225","1635.7428553910092","1635.7428553910092","1635.7428553910092","1362.816880134635","1362.816880134635","1362.816880134635"
"1374203","1500.188906521642","1500.188906521642","1500.188906521642","1637.1481947352868","1637.1481947352868","1637.1481947352868","1248.374085144186","1248.374085144186","1248.374085144186"
"1374972","1498.5095325290986","1498.5095325290986","1498.5095325290986","1641.3323457583358","1641.3323457583358","1641.3323457583358","1257.3009630591914","1257.3009630591914","1257.3009630591914"
"1375741","1499.4376185584924","1499.4376185584924","1499.4376185584924","1634.9453471071602","1634.9453471071602","1634.9453471071602","1354.249690326217","1354.249690326217","1354.249690326217"
"1376510","1501.1159991397947","1501.1159991397947","1501.1159991397947","1633.8288111980535","1633.8288111980535","1633.8288111980535","1354.5126634591998","1354.5126634591998","1354.5126634591998"
"1377279","1501.1112447833357","1501.1112447833357","1501.1112447833357","1628.1067901506829","1628.1067901506829","1628.1067901506829","1212.2380089258174","1212.2380089258174","1212.2380089258174"
"1378048","1497.0618873505596","1497.0618873505596","1497.0618873505596","1639.6461146976765","1639.6461146976765","1639.6461146976765","1340.2672087222322","1340.2672087222322","1340.2672087222322"
"1378817","1503.981817275061","1503.981817275061","1503.981817275061","1638.686212219199","1638.686212219199","1638.686212219199","1106.2283769005874","1106.2283769005874","1106.2283769005874"
"1379586","1500.982885119381","1500.982885119381","1500.982885119381","1624.3376801437337","1624.3376801437337","1624.3376801437337","1074.4858198419035","1074.4858198419035","1074.4858198419035"
"1380355","1501.708643843144","1501.708643843144","1501.708643843144","1634.8479303034912","1634.8479303034912","1634.8479303034912","1007.0177162943087","1007.0177162943087","1007.0177162943087"
"1381124","1503.2163099165182","1503.2163099165182","1503.2163099165182","1629.3040920630751","1629.3040920630751","1629.3040920630751","996.8981061630784","996.8981061630784","996.8981061630784"
"1381893","1503.8271202908975","1503.8271202908975","1503.8271202908975","1636.352817748808","1636.352817748808","1636.352817748808","1006.291806114364","1006.291806114364","1006.291806114364"
"1382662","1500.376950981542","1500.376950981542","1500.376950981542","1641.327693258691","1641.327693258691","1641.327693258691","1007.8627430905339","1007.8627430905339","1007.8627430905339"
"1383431","1501.2862017072669","1501.2862017072669","1501.2862017072669","1636.7784077971114","1636.7784077971114","1636.7784077971114","990.6911566186459","990.6911566186459","990.6911566186459"
"1384200","1503.4267173093808","1503.4267173093808","1503.4267173093808","1640.0975412566856","1640.0975412566856","1640.0975412566856","985.9524050964527","985.9524050964527","985.9524050964527"
"1384969","1505.0454392262511","1505.0454392262511","1505.0454392262511","1640.0192977479244","1640.0192977479244","1640.0192977479244","985.4300087314957","985.4300087314957","985.4300087314957"
"1385738","1504.7751965616897","1504.7751965616897","1504.7751965616897","1635.988855891712","1635.988855891712","1635.988855891712","984.7920666901205","984.7920666901205","984.7920666901205"
"1386507","1504.3891562883045","1504.3891562883045","1504.3891562883045","1638.4720296805792","1638.4720296805792","1638.4720296805792","965.8072503586935","965.8072503586935","965.8072503586935"
"1387276","1502.982568445501","1502.982568445501","1502.982568445501","1632.1608988885791","1632.1608988885791","1632.1608988885791","1041.6444880139406","1041.6444880139406","1041.6444880139406"
"1388045","1505.8882857154135","1505.8882857154135","1505.8882857154135","1636.4741266107483","1636.4741266107483","1636.4741266107483","1052.0108067368426","1052.0108067368426","1052.0108067368426"
"1388814","1506.0937512182636","1506.0937512182636","1506.0937512182636","1638.467885146212","1638.467885146212","1638.467885146212","1051.229876393484","1051.229876393484","1051.229876393484"
"1389583","1508.1031222346437","1508.1031222346437","1508.1031222346437","1648.5731987884042","1648.5731987884042","1648.5731987884042","983.1172258409728","983.1172258409728","983.1172258409728"
"1390352","1508.123600350668","1508.123600350668","1508.123600350668","1640.4748294664766","1640.4748294664766","1640.4748294664766","985.6857074788879","985.6857074788879","985.6857074788879"
"1391121","1509.3553812279586","1509.3553812279586","1509.3553812279586","1632.930604674476","1632.930604674476","1632.930604674476","973.3861740402749","973.3861740402749","973.3861740402749"
"1391890","1509.4390707899895","1509.4390707899895","1509.4390707899895","1641.4025709836378","1641.4025709836378","1641.4025709836378","969.6778990759548","969.6778990759548","969.6778990759548"
"1392659","1509.5125370612047","1509.5125370612047","1509.5125370612047","1634.639040289641","1634.639040289641","1634.639040289641","965.2244878449027","965.2244878449027","965.2244878449027"
"1393428","1508.496256154012","1508.496256154012","1508.496256154012","1644.9516507411245","1644.9516507411245","1644.9516507411245","960.4837593698064","960.4837593698064","960.4837593698064"
"1394197","1507.2146395017746","1507.2146395017746","1507.2146395017746","1644.034504953417","1644.034504953417","1644.034504953417","966.4817175264996","966.4817175264996","966.4817175264996"
"1394966","1508.268109046954","1508.268109046954","1508.268109046954","1638.6007106849434","1638.6007106849434","1638.6007106849434","955.9445392722672","955.9445392722672","955.9445392722672"
"1395735","1510.2444620797594","1510.2444620797594","1510.2444620797594","1644.3379937207194","1644.3379937207194","1644.3379937207194","968.1916342313453","968.1916342313453","968.1916342313453"
"1396504","1510.645931874891","1510.645931874891","1510.645931874891","1643.187319368427","1643.187319368427","1643.187319368427","970.4762056991916","970.4762056991916","970.4762056991916"
"1397273","1508.6139323510286","1508.6139323510286","1508.6139323510286","1635.916854142248","1635.916854142248","1635.916854142248","968.8051463648205","968.8051463648205","968.8051463648205"
"1398042","1509.5720435590943","1509.5720435590943","1509.5720435590943","1631.8831055789776","1631.8831055789776","1631.8831055789776","965.403273953672","965.403273953672","965.403273953672"
"1398811","1509.7844266162626","1509.7844266162626","1509.7844266162626","1636.8801552089253","1636.8801552089253","1636.8801552089253","964.5986677226133","964.5986677226133","964.5986677226133"
"1399580","1509.7516564388693","1509.7516564388693","1509.7516564388693","1642.9468655064693","1642.9468655064693","1642.9468655064693","975.6953782942272","975.6953782942272","975.6953782942272"
"1400349","1507.1962777185504","1507.1962777185504","1507.1962777185504","1636.1828711907615","1636.1828711907615","1636.1828711907615","973.9188768380739","973.9188768380739","973.9188768380739"
"1401118","1510.1030984117754","1510.1030984117754","1510.1030984117754","1641.7780229002808","1641.7780229002808","1641.7780229002808","991.7815684682857","991.7815684682857","991.7815684682857"
"1401887","1507.846161966686","1507.846161966686","1507.846161966686","1643.3790798433533","1643.3790798433533","1643.3790798433533","991.3572912521647","991.3572912521647","991.3572912521647"
"1402656","1506.600503518352","1506.600503518352","1506.600503518352","1642.9116349681237","1642.9116349681237","1642.9116349681237","985.4255460871581","985.4255460871581","985.4255460871581"
"1403425","1507.6585756175512","1507.6585756175512","1507.6585756175512","1633.5181834407254","1633.5181834407254","1633.5181834407254","987.065491232925","987.065491232925","987.065491232925"
"1404194","1507.1372635596042","1507.1372635596042","1507.1372635596042","1646.7205992804","1646.7205992804","1646.7205992804","997.8093433956636","997.8093433956636","997.8093433956636"
"1404963","1509.8851221287562","1509.8851221287562","1509.8851221287562","1639.8198335610937","1639.8198335610937","1639.8198335610937","981.4767606594472","981.4767606594472","981.4767606594472"
"1405732","1508.675410531927","1508.675410531927","1508.675410531927","1642.953370531023","1642.953370531023","1642.953370531023","970.3434739223839","970.3434739223839","970.3434739223839"
"1406501","1507.4501676171851","1507.4501676171851","1507.4501676171851","1641.7195986460533","1641.7195986460533","1641.7195986460533","952.5136139215567","952.5136139215567","952.5136139215567"
"1407270","1511.3096916401923","1511.3096916401923","1511.3096916401923","1653.6519137341627","1653.6519137341627","1653.6519137341627","750.6788140138243","750.6788140138243","750.6788140138243"
"1408039","1510.1421489325717","1510.1421489325717","1510.1421489325717","1650.7635652723854","1650.7635652723854","1650.7635652723854","965.76567993573","965.76567993573","965.76567993573"
"1408808","1509.88436332031","1509.88436332031","1509.88436332031","1648.641823831958","1648.641823831958","1648.641823831958","979.4908852524794","979.4908852524794","979.4908852524794"
"1409577","1509.7815714903215","1509.7815714903215","1509.7815714903215","1643.7909663037203","1643.7909663037203","1643.7909663037203","961.3290989689208","961.3290989689208","961.3290989689208"
"1410346","1511.200641465308","1511.200641465308","1511.200641465308","1652.0398132013518","1652.0398132013518","1652.0398132013518","958.9762945781401","958.9762945781401","958.9762945781401"
"1411115","1509.3763555589733","1509.3763555589733","1509.3763555589733","1657.0786812381843","1657.0786812381843","1657.0786812381843","956.4224770507425","956.4224770507425","956.4224770507425"
"1411884","1510.5307131517102","1510.5307131517102","1510.5307131517102","1652.6004483998965","1652.6004483998965","1652.6004483998965","943.6339014646029","943.6339014646029","943.6339014646029"
"1412653","1509.599999834427","1509.599999834427","1509.599999834427","1651.2093517697986","1651.2093517697986","1651.2093517697986","766.520654755103","766.520654755103","766.520654755103"
"1413422","1508.4633669395525","1508.4633669395525","1508.4633669395525","1646.050378695165","1646.050378695165","1646.050378695165","720.3514556967081","720.3514556967081","720.3514556967081"
"1414191","1507.6395794803293","1507.6395794803293","1507.6395794803293","1647.6653450290378","1647.6653450290378","1647.6653450290378","714.4502427140796","714.4502427140796","714.4502427140796"
"1414960","1506.759916929468","1506.759916929468","1506.759916929468","1650.544745209137","1650.544745209137","1650.544745209137","738.3341856976708","738.3341856976708","738.3341856976708"
"1415729","1507.5512453167587","1507.5512453167587","1507.5512453167587","1650.150355395534","1650.150355395534","1650.150355395534","736.0303807077842","736.0303807077842","736.0303807077842"
"1416498","1508.8808409722888","1508.8808409722888","1508.8808409722888","1649.2385382937036","1649.2385382937036","1649.2385382937036","743.3819002083393","743.3819002083393","743.3819002083393"
"1417267","1505.9384621621352","1505.9384621621352","1505.9384621621352","1646.623310828638","1646.623310828638","1646.623310828638","968.0907317796109","968.0907317796109","968.0907317796109"
"1418036","1509.9273944815493","1509.9273944815493","1509.9273944815493","1646.346780738317","1646.346780738317","1646.346780738317","934.2900533112652","934.2900533112652","934.2900533112652"
"1418805","1508.3635845043482","1508.3635845043482","1508.3635845043482","1645.3147697088189","1645.3147697088189","1645.3147697088189","934.7426245017496","934.7426245017496","934.7426245017496"
"1419574","1508.915086346318","1508.915086346318","1508.915086346318","1655.3005265119834","1655.3005265119834","1655.3005265119834","750.3779245737628","750.3779245737628","750.3779245737628"
"1420343","1510.6802909890355","1510.6802909890355","1510.6802909890355","1646.4716650570226","1646.4716650570226","1646.4716650570226","775.6218044819195","775.6218044819195","775.6218044819195"
"1421112","1508.3306662457271","1508.3306662457271","1508.3306662457271","1647.3128147799275","1647.3128147799275","1647.3128147799275","772.4741301778865","772.4741301778865","772.4741301778865"
"1421881","1506.1076791917917","1506.1076791917917","1506.1076791917917","1640.7322145768646","1640.7322145768646","1640.7322145768646","803.6445579191446","803.6445579191446","803.6445579191446"
"1422650","1508.6883776656964","1508.6883776656964","1508.6883776656964","1648.0205276308156","1648.0205276308156","1648.0205276308156","758.3750830025542","758.3750830025542","758.3750830025542"
"1423419","1503.0241502432918","1503.0241502432918","1503.0241502432918","1646.9312598595234","1646.9312598595234","1646.9312598595234","763.2496512656151","763.2496512656151","763.2496512656151"
"1424188","1506.6778095360676","1506.6778095360676","1506.6778095360676","1656.4647669471462","1656.4647669471462","1656.4647669471462","189.96050304459817","189.96050304459817","189.96050304459817"
"1424957","1510.009527356212","1510.009527356212","1510.009527356212","1653.2704190532297","1653.2704190532297","1653.2704190532297","83.492661304387","83.492661304387","83.492661304387"
"1425726","1507.8169572606744","1507.8169572606744","1507.8169572606744","1658.6736264939734","1658.6736264939734","1658.6736264939734","105.83762042394149","105.83762042394149","105.83762042394149"
"1426495","1505.8550164309013","1505.8550164309013","1505.8550164309013","1655.8575101017748","1655.8575101017748","1655.8575101017748","45.76297903934342","45.76297903934342","45.76297903934342"
"1427264","1506.8820250908132","1506.8820250908132","1506.8820250908132","1661.1730585802725","1661.1730585802725","1661.1730585802725","1.697261579670847","1.697261579670847","1.697261579670847"
"1428033","1506.5381643900485","1506.5381643900485","1506.5381643900485","1659.2069646086447","1659.2069646086447","1659.2069646086447","382.0807179905008","382.0807179905008","382.0807179905008"
"1428802","1508.6620106658668","1508.6620106658668","1508.6620106658668","1662.787771093548","1662.787771093548","1662.787771093548","465.5765872961344","465.5765872961344","465.5765872961344"
"1429571","1508.311844796723","1508.311844796723","1508.311844796723","1653.667932521316","1653.667932521316","1653.667932521316","352.08019156076995","352.08019156076995","352.08019156076995"
"1430340","1510.6109883005324","1510.6109883005324","1510.6109883005324","1649.876760636327","1649.876760636327","1649.876760636327","515.213137833068","515.213137833068","515.213137833068"
"1431109","1511.6387262601063","1511.6387262601063","1511.6387262601063","1658.4575312793997","1658.4575312793997","1658.4575312793997","743.8333231747228","743.8333231747228","743.8333231747228"
"1431878","1507.665051332826","1507.665051332826","1507.665051332826","1654.6847395548357","1654.6847395548357","1654.6847395548357","408.6825754690053","408.6825754690053","408.6825754690053"
"1432647","1506.3303434056984","1506.3303434056984","1506.3303434056984","1647.3707381323397","1647.3707381323397","1647.3707381323397","341.9843433109701","341.9843433109701","341.9843433109701"
"1433416","1506.543151457724","1506.543151457724","1506.543151457724","1646.6775035898968","1646.6775035898968","1646.6775035898968","356.78375244096327","356.78375244096327","356.78375244096327"
"1434185","1509.2463363377744","1509.2463363377744","1509.2463363377744","1658.8636693407568","1658.8636693407568","1658.8636693407568","418.97173385305405","418.97173385305405","418.97173385305405"
"1434954","1508.5116634241144","1508.5116634241144","1508.5116634241144","1648.736065721597","1648.736065721597","1648.736065721597","483.97583000862625","483.97583000862625","483.97583000862625"
"1435723","1506.1430885929462","1506.1430885929462","1506.1430885929462","1648.018926077982","1648.018926077982","1648.018926077982","612.4880544681174","612.4880544681174","612.4880544681174"
"1436492","1505.6755063122505","1505.6755063122505","1505.6755063122505","1640.7844122891681","1640.7844122891681","1640.7844122891681","1015.1437750306206","1015.1437750306206","1015.1437750306206"
"1437261","1500.565336567771","1500.565336567771","1500.565336567771","1658.9388688599706","1658.9388688599706","1658.9388688599706","994.1938542297686","994.1938542297686","994.1938542297686"
"1438030","1503.819373209039","1503.819373209039","1503.819373209039","1653.5136611202133","1653.5136611202133","1653.5136611202133","1010.0306358959814","1010.0306358959814","1010.0306358959814"
"1438799","1506.216496343506","1506.216496343506","1506.216496343506","1656.5082251236743","1656.5082251236743","1656.5082251236743","1026.2055151046093","1026.2055151046093","1026.2055151046093"
"1439568","1503.0838874582676","1503.0838874582676","1503.0838874582676","1650.0663139874885","1650.0663139874885","1650.0663139874885","1023.9120533104256","1023.9120533104256","1023.9120533104256"
"1440337","1504.271008816918","1504.271008816918","1504.271008816918","1662.4415266875285","1662.4415266875285","1662.4415266875285","990.0045223100734","990.0045223100734","990.0045223100734"
"1441106","1504.3436087107714","1504.3436087107714","1504.3436087107714","1653.6922001346477","1653.6922001346477","1653.6922001346477","863.9379297635538","863.9379297635538","863.9379297635538"
"1441875","1505.1552365629307","1505.1552365629307","1505.1552365629307","1645.7773988193144","1645.7773988193144","1645.7773988193144","1162.1908367613628","1162.1908367613628","1162.1908367613628"
"1442644","1507.6541157817742","1507.6541157817742","1507.6541157817742","1645.8290020366262","1645.8290020366262","1645.8290020366262","1183.972163682254","1183.972163682254","1183.972163682254"
"1443413","1505.6307003689608","1505.6307003689608","1505.6307003689608","1651.805150368928","1651.805150368928","1651.805150368928","1175.4322897973896","1175.4322897973896","1175.4322897973896"
"1444182","1507.5221279101843","1507.5221279101843","1507.5221279101843","1650.3115028738384","1650.3115028738384","1650.3115028738384","1167.8345268303196","1167.8345268303196","1167.8345268303196"
"1444951","1505.101790807148","1505.101790807148","1505.101790807148","1655.7132401674398","1655.7132401674398","1655.7132401674398","1046.797025056671","1046.797025056671","1046.797025056671"
"1445720","1503.028435719639","1503.028435719639","1503.028435719639","1653.312168083377","1653.312168083377","1653.312168083377","1165.525795708687","1165.525795708687","1165.525795708687"
"1446489","1499.934640642764","1499.934640642764","1499.934640642764","1653.1905536471297","1653.1905536471297","1653.1905536471297","1160.9885731222066","1160.9885731222066","1160.9885731222066"
"1447258","1499.741039087381","1499.741039087381","1499.741039087381","1656.1689869647948","1656.1689869647948","1656.1689869647948","1174.4434346896842","1174.4434346896842","1174.4434346896842"
"1448027","1504.7107919318544","1504.7107919318544","1504.7107919318544","1655.7125884762058","1655.7125884762058","1655.7125884762058","1163.176425573192","1163.176425573192","1163.176425573192"
"1448796","1507.1686542341104","1507.1686542341104","1507.1686542341104","1652.8752927519934","1652.8752927519934","1652.8752927519934","1149.8398409092215","1149.8398409092215","1149.8398409092215"
"1449565","1500.9591397673794","1500.9591397673794","1500.9591397673794","1658.8254430696907","1658.8254430696907","1658.8254430696907","1129.9490800715985","1129.9490800715985","1129.9490800715985"
"1450334","1503.5617119977087","1503.5617119977087","1503.5617119977087","1657.9138854453743","1657.9138854453743","1657.9138854453743","1128.0412776158737","1128.0412776158737","1128.0412776158737"
"1451103","1501.6425244198101","1501.6425244198101","1501.6425244198101","1658.282784959929","1658.282784959929","1658.282784959929","1141.9675168140318","1141.9675168140318","1141.9675168140318"
"1451872","1503.9424113165887","1503.9424113165887","1503.9424113165887","1657.2749301432707","1657.2749301432707","1657.2749301432707","1134.3073499558805","1134.3073499558805","1134.3073499558805"
"1452641","1502.5749933969912","1502.5749933969912","1502.5749933969912","1650.0948377128984","1650.0948377128984","1650.0948377128984","1137.3348536439346","1137.3348536439346","1137.3348536439346"
"1453410","1504.8965377648785","1504.8965377648785","1504.8965377648785","1657.9644007833838","1657.9644007833838","1657.9644007833838","1167.191137994576","1167.191137994576","1167.191137994576"
"1454179","1499.6098188553688","1499.6098188553688","1499.6098188553688","1657.0230349520878","1657.0230349520878","1657.0230349520878","1148.146451784853","1148.146451784853","1148.146451784853"
"1454948","1501.6166289620796","1501.6166289620796","1501.6166289620796","1658.3977833575602","1658.3977833575602","1658.3977833575602","1157.7026714186843","1157.7026714186843","1157.7026714186843"
"1455717","1502.6908949736016","1502.6908949736016","1502.6908949736016","1654.0152274782286","1654.0152274782286","1654.0152274782286","1153.1300523516788","1153.1300523516788","1153.1300523516788"
"1456486","1506.862192134249","1506.862192134249","1506.862192134249","1651.0830626474615","1651.0830626474615","1651.0830626474615","1147.7144656916062","1147.7144656916062","1147.7144656916062"
"1457255","1506.3009079386695","1506.3009079386695","1506.3009079386695","1655.0663466488659","1655.0663466488659","1655.0663466488659","1154.3482741632838","1154.3482741632838","1154.3482741632838"
"1458024","1505.4090672614145","1505.4090672614145","1505.4090672614145","1653.539792478108","1653.539792478108","1653.539792478108","1169.3154776288272","1169.3154776288272","1169.3154776288272"
"1458793","1506.2544747693448","1506.2544747693448","1506.2544747693448","1658.2174157099357","1658.2174157099357","1658.2174157099357","1175.2393589838662","1175.2393589838662","1175.2393589838662"
"1459562","1509.6578416132197","1509.6578416132197","1509.6578416132197","1662.9636498045013","1662.9636498045013","1662.9636498045013","1158.6967201816485","1158.6967201816485","1158.6967201816485"
"1460331","1508.3297163082198","1508.3297163082198","1508.3297163082198","1663.1799826944632","1663.1799826944632","1663.1799826944632","1159.17033298308","1159.17033298308","1159.17033298308"
"1461100","1509.2441819539174","1509.2441819539174","1509.2441819539174","1662.1882587460898","1662.1882587460898","1662.1882587460898","1163.4326960157205","1163.4326960157205","1163.4326960157205"
"1461869","1508.5696220449254","1508.5696220449254","1508.5696220449254","1659.9381178353249","1659.9381178353249","1659.9381178353249","1158.5506766504839","1158.5506766504839","1158.5506766504839"
"1462638","1509.1935630511052","1509.1935630511052","1509.1935630511052","1662.4336263135813","1662.4336263135813","1662.4336263135813","1238.2822379807703","1238.2822379807703","1238.2822379807703"
"1463407","1508.8046198390275","1508.8046198390275","1508.8046198390275","1657.2636581050099","1657.2636581050099","1657.2636581050099","1226.5393462099776","1226.5393462099776","1226.5393462099776"
"1464176","1508.5763130715502","1508.5763130715502","1508.5763130715502","1656.937487766596","1656.937487766596","1656.937487766596","1152.4186132507077","1152.4186132507077","1152.4186132507077"
"1464945","1507.9166758266958","1507.9166758266958","1507.9166758266958","1650.9575762124718","1650.9575762124718","1650.9575762124718","1154.4969744476484","1154.4969744476484","1154.4969744476484"
"1465714","1509.1673003957276","1509.1673003957276","1509.1673003957276","1656.7532403082905","1656.7532403082905","1656.7532403082905","1237.9011417808488","1237.9011417808488","1237.9011417808488"
"1466483","1507.183448325671","1507.183448325671","1507.183448325671","1657.415971122652","1657.415971122652","1657.415971122652","1232.7919109313484","1232.7919109313484","1232.7919109313484"
"1467252","1507.0541751779035","1507.0541751779035","1507.0541751779035","1659.3638383256205","1659.3638383256205","1659.3638383256205","1232.5035589827987","1232.5035589827987","1232.5035589827987"
"1468021","1509.4886702843537","1509.4886702843537","1509.4886702843537","1654.4423614106472","1654.4423614106472","1654.4423614106472","1231.561374974642","1231.561374974642","1231.561374974642"
"1468790","1509.3692990416378","1509.3692990416378","1509.3692990416378","1651.8233926797554","1651.8233926797554","1651.8233926797554","1158.5231249045835","1158.5231249045835","1158.5231249045835"
"1469559","1508.191809871778","1508.191809871778","1508.191809871778","1657.1018533512606","1657.1018533512606","1657.1018533512606","1181.4062848655733","1181.4062848655733","1181.4062848655733"
"1470328","1511.769420494218","1511.769420494218","1511.769420494218","1653.902675763006","1653.902675763006","1653.902675763006","1168.3953801775576","1168.3953801775576","1168.3953801775576"
"1471097","1510.624476455855","1510.624476455855","1510.624476455855","1657.3126778184783","1657.3126778184783","1657.3126778184783","1160.25654040718","1160.25654040718","1160.25654040718"
"1471866","1510.4423510356125","1510.4423510356125","1510.4423510356125","1648.6186065031347","1648.6186065031347","1648.6186065031347","1223.7205202117657","1223.7205202117657","1223.7205202117657"
"1472635","1510.452849076376","1510.452849076376","1510.452849076376","1656.024473970361","1656.024473970361","1656.024473970361","1329.9736322241124","1329.9736322241124","1329.9736322241124"
"1473404","1512.4043635582027","1512.4043635582027","1512.4043635582027","1653.097597489959","1653.097597489959","1653.097597489959","1346.7161486515522","1346.7161486515522","1346.7161486515522"
"1474173","1511.4325203682802","1511.4325203682802","1511.4325203682802","1655.3890009819527","1655.3890009819527","1655.3890009819527","1301.8507007755154","1301.8507007755154","1301.8507007755154"
"1474942","1510.3257986325916","1510.3257986325916","1510.3257986325916","1638.0306857626547","1638.0306857626547","1638.0306857626547","1278.4302650526372","1278.4302650526372","1278.4302650526372"
"1475711","1509.9136754990109","1509.9136754990109","1509.9136754990109","1647.7626537838075","1647.7626537838075","1647.7626537838075","1307.3575286124394","1307.3575286124394","1307.3575286124394"
"1476480","1510.4827087401602","1510.4827087401602","1510.4827087401602","1651.9730000725533","1651.9730000725533","1651.9730000725533","1335.1985187448875","1335.1985187448875","1335.1985187448875"
"1477249","1511.07532170273","1511.07532170273","1511.07532170273","1661.4322615968774","1661.4322615968774","1661.4322615968774","1326.9568938034154","1326.9568938034154","1326.9568938034154"
"1478018","1508.9343756370881","1508.9343756370881","1508.9343756370881","1665.1915597831764","1665.1915597831764","1665.1915597831764","1292.4164867717168","1292.4164867717168","1292.4164867717168"
"1478787","1506.9309099398913","1506.9309099398913","1506.9309099398913","1666.9848428249097","1666.9848428249097","1666.9848428249097","1246.8440628122341","1246.8440628122341","1246.8440628122341"
"1479556","1509.5646114923582","1509.5646114923582","1509.5646114923582","1664.97199094241","1664.97199094241","1664.97199094241","1181.9317301118401","1181.9317301118401","1181.9317301118401"
"1480325","1510.849340608597","1510.849340608597","1510.849340608597","1659.3473430520824","1659.3473430520824","1659.3473430520824","1178.7190082403579","1178.7190082403579","1178.7190082403579"
"1481094","1509.4222349555916","1509.4222349555916","1509.4222349555916","1660.7128059346323","1660.7128059346323","1660.7128059346323","1169.4920012394923","1169.4920012394923","1169.4920012394923"
"1481863","1509.9164405854247","1509.9164405854247","1509.9164405854247","1661.3985161563921","1661.3985161563921","1661.3985161563921","1175.8540093739687","1175.8540093739687","1175.8540093739687"
