"Step","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-88-1699608306.1197076--relu-lr5e-4-one-head-no-clip - train/return","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-88-1699608306.1197076--relu-lr5e-4-one-head-no-clip - train/return__MIN","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-88-1699608306.1197076--relu-lr5e-4-one-head-no-clip - train/return__MAX"
"1671684","1831.9948741508656","1831.9948741508656","1831.9948741508656"
"1672272","1850.0295747848854","1850.0295747848854","1850.0295747848854"
"1672860","1829.1130200603677","1829.1130200603677","1829.1130200603677"
"1673448","1853.5187450652616","1853.5187450652616","1853.5187450652616"
"1674036","1856.6162412055944","1856.6162412055944","1856.6162412055944"
"1674624","1822.7161273144366","1822.7161273144366","1822.7161273144366"
"1675212","1839.6594895714013","1839.6594895714013","1839.6594895714013"
"1675800","1860.8210460915404","1860.8210460915404","1860.8210460915404"
"1676388","1849.5611807486457","1849.5611807486457","1849.5611807486457"
"1676976","1834.3721302340944","1834.3721302340944","1834.3721302340944"
"1677564","1842.7547460906837","1842.7547460906837","1842.7547460906837"
"1678152","1841.1496903599443","1841.1496903599443","1841.1496903599443"
"1678740","1841.9045195383258","1841.9045195383258","1841.9045195383258"
"1679328","1831.9991357146303","1831.9991357146303","1831.9991357146303"
"1679916","1840.864493077065","1840.864493077065","1840.864493077065"
"1680504","1876.2617281120988","1876.2617281120988","1876.2617281120988"
"1681092","1848.3877506432234","1848.3877506432234","1848.3877506432234"
"1681680","1840.1141479070395","1840.1141479070395","1840.1141479070395"
"1682268","1841.3886900630725","1841.3886900630725","1841.3886900630725"
"1682856","1839.8860598096207","1839.8860598096207","1839.8860598096207"
"1683444","1846.7671334078736","1846.7671334078736","1846.7671334078736"
"1684032","1856.2567848439144","1856.2567848439144","1856.2567848439144"
"1684620","1848.8736282743096","1848.8736282743096","1848.8736282743096"
"1685208","1837.4103320809932","1837.4103320809932","1837.4103320809932"
"1685796","1830.5662285999415","1830.5662285999415","1830.5662285999415"
"1686384","1833.7814634055494","1833.7814634055494","1833.7814634055494"
"1686972","1860.7438417918422","1860.7438417918422","1860.7438417918422"
"1687560","1829.1061550394468","1829.1061550394468","1829.1061550394468"
"1688148","1843.2578287541025","1843.2578287541025","1843.2578287541025"
"1688736","1839.127210191159","1839.127210191159","1839.127210191159"
"1689324","1861.9019241030303","1861.9019241030303","1861.9019241030303"
"1689912","1837.7399373207113","1837.7399373207113","1837.7399373207113"
"1690500","1847.4285896604558","1847.4285896604558","1847.4285896604558"
"1691088","1855.454966445747","1855.454966445747","1855.454966445747"
"1691676","1841.1245971982187","1841.1245971982187","1841.1245971982187"
"1692264","1856.067358770678","1856.067358770678","1856.067358770678"
"1692852","1855.8561429078015","1855.8561429078015","1855.8561429078015"
"1693440","1844.0830672365632","1844.0830672365632","1844.0830672365632"
"1694028","1855.550354004772","1855.550354004772","1855.550354004772"
"1694616","1855.1033458544507","1855.1033458544507","1855.1033458544507"
"1695204","1833.280024023227","1833.280024023227","1833.280024023227"
"1695792","1852.6672563147188","1852.6672563147188","1852.6672563147188"
"1696380","1854.074066557923","1854.074066557923","1854.074066557923"
"1696968","1856.156493038667","1856.156493038667","1856.156493038667"
"1697556","1847.260498066134","1847.260498066134","1847.260498066134"
"1698144","1851.1743023251108","1851.1743023251108","1851.1743023251108"
"1698732","1848.7101403724344","1848.7101403724344","1848.7101403724344"
"1699320","1853.9425375978233","1853.9425375978233","1853.9425375978233"
"1699908","1838.3029053079704","1838.3029053079704","1838.3029053079704"
"1700496","1865.4648310988227","1865.4648310988227","1865.4648310988227"
"1701084","1855.3345305455048","1855.3345305455048","1855.3345305455048"
"1701672","1873.2993068411329","1873.2993068411329","1873.2993068411329"
"1702260","1859.822242660645","1859.822242660645","1859.822242660645"
"1702848","1836.1452549893495","1836.1452549893495","1836.1452549893495"
"1703436","1844.862249952829","1844.862249952829","1844.862249952829"
"1704024","1831.6871161095014","1831.6871161095014","1831.6871161095014"
"1704612","1856.6005504591299","1856.6005504591299","1856.6005504591299"
"1705200","1846.9479288514012","1846.9479288514012","1846.9479288514012"
"1705788","1861.8270390876903","1861.8270390876903","1861.8270390876903"
"1706376","1862.9751125432144","1862.9751125432144","1862.9751125432144"
"1706964","1844.4586537327189","1844.4586537327189","1844.4586537327189"
"1707552","1853.0052332834478","1853.0052332834478","1853.0052332834478"
"1708140","1847.0948304129072","1847.0948304129072","1847.0948304129072"
"1708728","1854.263076385933","1854.263076385933","1854.263076385933"
"1709316","1844.9254744464877","1844.9254744464877","1844.9254744464877"
"1709904","1833.4802165690282","1833.4802165690282","1833.4802165690282"
"1710492","1852.8053296691946","1852.8053296691946","1852.8053296691946"
"1711080","1849.811598272965","1849.811598272965","1849.811598272965"
"1711668","1844.839441205543","1844.839441205543","1844.839441205543"
"1712256","1869.2223867320768","1869.2223867320768","1869.2223867320768"
"1712844","1849.133300307096","1849.133300307096","1849.133300307096"
"1713432","1843.4641585202367","1843.4641585202367","1843.4641585202367"
"1714020","1854.7728579850873","1854.7728579850873","1854.7728579850873"
"1714608","1856.2825090731117","1856.2825090731117","1856.2825090731117"
"1715196","1863.421884279394","1863.421884279394","1863.421884279394"
"1715784","1866.3473417038374","1866.3473417038374","1866.3473417038374"
"1716372","1839.5992763544014","1839.5992763544014","1839.5992763544014"
"1716960","1856.2939032043014","1856.2939032043014","1856.2939032043014"
"1717548","1862.1382509578336","1862.1382509578336","1862.1382509578336"
"1718136","1856.023463905106","1856.023463905106","1856.023463905106"
"1718724","1845.2638518356903","1845.2638518356903","1845.2638518356903"
"1719312","1850.1256082938366","1850.1256082938366","1850.1256082938366"
"1719900","1836.3217421577604","1836.3217421577604","1836.3217421577604"
"1720488","1845.0543238091896","1845.0543238091896","1845.0543238091896"
"1721076","1858.0184258068562","1858.0184258068562","1858.0184258068562"
"1721664","1850.328647613859","1850.328647613859","1850.328647613859"
"1722252","1863.761665155261","1863.761665155261","1863.761665155261"
"1722840","1859.802614038545","1859.802614038545","1859.802614038545"
"1723428","1845.4210044381489","1845.4210044381489","1845.4210044381489"
"1724016","1864.075375522871","1864.075375522871","1864.075375522871"
"1724604","1862.2908489899976","1862.2908489899976","1862.2908489899976"
"1725192","1835.2960848870134","1835.2960848870134","1835.2960848870134"
"1725780","1858.3756770344514","1858.3756770344514","1858.3756770344514"
"1726368","1846.276698260284","1846.276698260284","1846.276698260284"
"1726956","1856.2906669149727","1856.2906669149727","1856.2906669149727"
"1727544","1843.0733600304147","1843.0733600304147","1843.0733600304147"
"1728132","1850.311539329489","1850.311539329489","1850.311539329489"
"1728720","1867.6296353318114","1867.6296353318114","1867.6296353318114"
"1729308","1855.9501410829314","1855.9501410829314","1855.9501410829314"
"1729896","1853.611262014149","1853.611262014149","1853.611262014149"
"1730484","1847.7728227679509","1847.7728227679509","1847.7728227679509"
"1731072","1852.6992047754602","1852.6992047754602","1852.6992047754602"
"1731660","1835.9930483975736","1835.9930483975736","1835.9930483975736"
"1732248","1845.3005889204526","1845.3005889204526","1845.3005889204526"
"1732836","1865.1815727838587","1865.1815727838587","1865.1815727838587"
"1733424","1837.3767420968998","1837.3767420968998","1837.3767420968998"
"1734012","1860.9685011674567","1860.9685011674567","1860.9685011674567"
"1734600","1836.3298685388083","1836.3298685388083","1836.3298685388083"
"1735188","1856.4228620479278","1856.4228620479278","1856.4228620479278"
"1735776","1842.9721554003722","1842.9721554003722","1842.9721554003722"
"1736364","1864.3487921655592","1864.3487921655592","1864.3487921655592"
"1736952","1871.4426330540655","1871.4426330540655","1871.4426330540655"
"1737540","1868.1504743135013","1868.1504743135013","1868.1504743135013"
"1738128","1847.3004556173746","1847.3004556173746","1847.3004556173746"
"1738716","1859.8147222234395","1859.8147222234395","1859.8147222234395"
"1739304","1846.708389273405","1846.708389273405","1846.708389273405"
"1739892","1838.6135752266107","1838.6135752266107","1838.6135752266107"
"1740480","1849.4183538209134","1849.4183538209134","1849.4183538209134"
"1741068","1860.9201099616623","1860.9201099616623","1860.9201099616623"
"1741656","1854.4554360950203","1854.4554360950203","1854.4554360950203"
"1742244","1870.2921952086879","1870.2921952086879","1870.2921952086879"
"1742832","1852.58383610481","1852.58383610481","1852.58383610481"
"1743420","1858.4915930222433","1858.4915930222433","1858.4915930222433"
"1744008","1856.857372117069","1856.857372117069","1856.857372117069"
"1744596","1865.8951701368976","1865.8951701368976","1865.8951701368976"
"1745184","1862.300106351541","1862.300106351541","1862.300106351541"
"1745772","1843.9997699955236","1843.9997699955236","1843.9997699955236"
"1746360","1858.2917463007968","1858.2917463007968","1858.2917463007968"
"1746948","1862.3059146120336","1862.3059146120336","1862.3059146120336"
"1747536","1852.4435871680107","1852.4435871680107","1852.4435871680107"
"1748124","1869.026696672474","1869.026696672474","1869.026696672474"
"1748712","1847.6136342643886","1847.6136342643886","1847.6136342643886"
"1749300","1850.7380878928282","1850.7380878928282","1850.7380878928282"
"1749888","1875.4556722673872","1875.4556722673872","1875.4556722673872"
"1750476","1854.6587262142775","1854.6587262142775","1854.6587262142775"
"1751064","1846.004266976422","1846.004266976422","1846.004266976422"
"1751652","1862.6959878220814","1862.6959878220814","1862.6959878220814"
"1752240","1868.5247783452685","1868.5247783452685","1868.5247783452685"
"1752828","1857.7071563124262","1857.7071563124262","1857.7071563124262"
"1753416","1839.3863899293513","1839.3863899293513","1839.3863899293513"
"1754004","1876.8119891480455","1876.8119891480455","1876.8119891480455"
"1754592","1842.3033169498556","1842.3033169498556","1842.3033169498556"
"1755180","1851.7600413441323","1851.7600413441323","1851.7600413441323"
"1755768","1848.7967017807207","1848.7967017807207","1848.7967017807207"
"1756356","1840.873233952642","1840.873233952642","1840.873233952642"
"1756944","1839.0427893015237","1839.0427893015237","1839.0427893015237"
"1757532","1865.7880735702456","1865.7880735702456","1865.7880735702456"
"1758120","1858.5012327296927","1858.5012327296927","1858.5012327296927"
"1758708","1860.811581023898","1860.811581023898","1860.811581023898"
"1759296","1875.039973007654","1875.039973007654","1875.039973007654"
"1759884","1863.0900601276862","1863.0900601276862","1863.0900601276862"
"1760472","1852.1534147716911","1852.1534147716911","1852.1534147716911"
"1761060","1872.1135529157384","1872.1135529157384","1872.1135529157384"
"1761648","1855.5474330675372","1855.5474330675372","1855.5474330675372"
"1762236","1864.1752247687893","1864.1752247687893","1864.1752247687893"
"1762824","1851.1183173199015","1851.1183173199015","1851.1183173199015"
"1763412","1869.4065765730024","1869.4065765730024","1869.4065765730024"
"1764000","1838.00466469025","1838.00466469025","1838.00466469025"
"1764588","1859.5661298391428","1859.5661298391428","1859.5661298391428"
"1765176","1850.2243406763303","1850.2243406763303","1850.2243406763303"
"1765764","1854.4607140853234","1854.4607140853234","1854.4607140853234"
"1766352","1850.037808079409","1850.037808079409","1850.037808079409"
"1766940","1831.3096173041954","1831.3096173041954","1831.3096173041954"
"1767528","1869.0181636548684","1869.0181636548684","1869.0181636548684"
"1768116","1793.5964715717412","1793.5964715717412","1793.5964715717412"
"1768704","1820.9629328587785","1820.9629328587785","1820.9629328587785"
"1769292","1844.3718167155284","1844.3718167155284","1844.3718167155284"
"1769880","1838.7542767504706","1838.7542767504706","1838.7542767504706"
"1770468","1824.2333033443908","1824.2333033443908","1824.2333033443908"
"1771056","1805.6920460401245","1805.6920460401245","1805.6920460401245"
"1771644","1819.8316292387085","1819.8316292387085","1819.8316292387085"
"1772232","1812.5665851097888","1812.5665851097888","1812.5665851097888"
"1772820","1831.4803583340797","1831.4803583340797","1831.4803583340797"
"1773408","1834.6268634784692","1834.6268634784692","1834.6268634784692"
"1773996","1840.322014587522","1840.322014587522","1840.322014587522"
"1774584","1837.6276477969134","1837.6276477969134","1837.6276477969134"
"1775172","1881.9523742512645","1881.9523742512645","1881.9523742512645"
"1775760","1851.6619535497505","1851.6619535497505","1851.6619535497505"
"1776348","1862.5124165501716","1862.5124165501716","1862.5124165501716"
"1776936","1863.4382521697537","1863.4382521697537","1863.4382521697537"
"1777524","1844.7397656985481","1844.7397656985481","1844.7397656985481"
"1778112","1837.7247570100528","1837.7247570100528","1837.7247570100528"
"1778700","1864.5786712469396","1864.5786712469396","1864.5786712469396"
"1779288","1869.0899962670449","1869.0899962670449","1869.0899962670449"
"1779876","1872.4886945182548","1872.4886945182548","1872.4886945182548"
"1780464","1863.600559732564","1863.600559732564","1863.600559732564"
"1781052","1868.2229638421395","1868.2229638421395","1868.2229638421395"
"1781640","1867.8955473148512","1867.8955473148512","1867.8955473148512"
"1782228","1850.2508735745866","1850.2508735745866","1850.2508735745866"
"1782816","1853.4195635567348","1853.4195635567348","1853.4195635567348"
"1783404","1871.8035936704507","1871.8035936704507","1871.8035936704507"
"1783992","1848.6172701185976","1848.6172701185976","1848.6172701185976"
"1784580","1845.3840321437604","1845.3840321437604","1845.3840321437604"
"1785168","1849.2563390689786","1849.2563390689786","1849.2563390689786"
"1785756","1844.5726549058375","1844.5726549058375","1844.5726549058375"
"1786344","1852.7441235015701","1852.7441235015701","1852.7441235015701"
"1786932","1836.5991694534036","1836.5991694534036","1836.5991694534036"
"1787520","1865.303085476095","1865.303085476095","1865.303085476095"
"1788108","1858.2251448202176","1858.2251448202176","1858.2251448202176"
"1788696","1872.9521275142483","1872.9521275142483","1872.9521275142483"
"1789284","1865.0064776706138","1865.0064776706138","1865.0064776706138"
"1789872","1849.9900373481057","1849.9900373481057","1849.9900373481057"
"1790460","1854.91524516037","1854.91524516037","1854.91524516037"
"1791048","1853.6237809786978","1853.6237809786978","1853.6237809786978"
"1791636","1864.4750858295488","1864.4750858295488","1864.4750858295488"
"1792224","1848.206678518655","1848.206678518655","1848.206678518655"
"1792812","1869.6721306716065","1869.6721306716065","1869.6721306716065"
"1793400","1852.0752874107266","1852.0752874107266","1852.0752874107266"
"1793988","1846.1004647975058","1846.1004647975058","1846.1004647975058"
"1794576","1862.2314255182207","1862.2314255182207","1862.2314255182207"
"1795164","1857.6075480000482","1857.6075480000482","1857.6075480000482"
"1795752","1855.6994432273125","1855.6994432273125","1855.6994432273125"
"1796340","1852.8382439788068","1852.8382439788068","1852.8382439788068"
"1796928","1853.9286793389613","1853.9286793389613","1853.9286793389613"
"1797516","1846.6427571496652","1846.6427571496652","1846.6427571496652"
"1798104","1852.1637561417654","1852.1637561417654","1852.1637561417654"
"1798692","1861.9804565907043","1861.9804565907043","1861.9804565907043"
"1799280","1849.7833100028627","1849.7833100028627","1849.7833100028627"
"1799868","1858.092941707662","1858.092941707662","1858.092941707662"
"1800456","1851.4480859941693","1851.4480859941693","1851.4480859941693"
"1801044","1856.24196649013","1856.24196649013","1856.24196649013"
"1801632","1852.9404219817811","1852.9404219817811","1852.9404219817811"
"1802220","1858.469209252981","1858.469209252981","1858.469209252981"
"1802808","1857.4502926629395","1857.4502926629395","1857.4502926629395"
"1803396","1862.9048811661664","1862.9048811661664","1862.9048811661664"
"1803984","1857.7030217799427","1857.7030217799427","1857.7030217799427"
"1804572","1865.5912198352123","1865.5912198352123","1865.5912198352123"
"1805160","1859.8783836540608","1859.8783836540608","1859.8783836540608"
"1805748","1855.382578513429","1855.382578513429","1855.382578513429"
"1806336","1864.7130604426923","1864.7130604426923","1864.7130604426923"
"1806924","1861.4450866243196","1861.4450866243196","1861.4450866243196"
"1807512","1847.4687135510762","1847.4687135510762","1847.4687135510762"
"1808100","1836.1079014465565","1836.1079014465565","1836.1079014465565"
"1808688","1870.2197135692884","1870.2197135692884","1870.2197135692884"
"1809276","1850.9342986012607","1850.9342986012607","1850.9342986012607"
"1809864","1847.125242351076","1847.125242351076","1847.125242351076"
"1810452","1851.4198976891848","1851.4198976891848","1851.4198976891848"
"1811040","1855.1993234042338","1855.1993234042338","1855.1993234042338"
"1811628","1848.0474951769718","1848.0474951769718","1848.0474951769718"
"1812216","1852.607436244039","1852.607436244039","1852.607436244039"
"1812804","1847.478276027264","1847.478276027264","1847.478276027264"
"1813392","1872.7291569763502","1872.7291569763502","1872.7291569763502"
"1813980","1852.3239989759993","1852.3239989759993","1852.3239989759993"
"1814568","1858.1085415019863","1858.1085415019863","1858.1085415019863"
"1815156","1870.99209522145","1870.99209522145","1870.99209522145"
"1815744","1857.3905701476947","1857.3905701476947","1857.3905701476947"
"1816332","1857.4727453405685","1857.4727453405685","1857.4727453405685"
"1816920","1854.543063346607","1854.543063346607","1854.543063346607"
"1817508","1873.1529844388806","1873.1529844388806","1873.1529844388806"
"1818096","1846.4649253831271","1846.4649253831271","1846.4649253831271"
"1818684","1858.4574668250004","1858.4574668250004","1858.4574668250004"
"1819272","1875.773638004916","1875.773638004916","1875.773638004916"
"1819860","1839.0759330859576","1839.0759330859576","1839.0759330859576"
"1820448","1856.0751456321914","1856.0751456321914","1856.0751456321914"
"1821036","1852.5550088239554","1852.5550088239554","1852.5550088239554"
"1821624","1860.9425543828936","1860.9425543828936","1860.9425543828936"
"1822212","1848.2647991448132","1848.2647991448132","1848.2647991448132"
"1822800","1864.8142537420622","1864.8142537420622","1864.8142537420622"
"1823388","1864.192729131773","1864.192729131773","1864.192729131773"
"1823976","1851.676681365961","1851.676681365961","1851.676681365961"
"1824564","1867.097709717395","1867.097709717395","1867.097709717395"
"1825152","1875.2250110815698","1875.2250110815698","1875.2250110815698"
"1825740","1847.7824412054788","1847.7824412054788","1847.7824412054788"
"1826328","1849.6480110419081","1849.6480110419081","1849.6480110419081"
"1826916","1871.0190221593132","1871.0190221593132","1871.0190221593132"
"1827504","1847.6673234743548","1847.6673234743548","1847.6673234743548"
"1828092","1859.0287783288716","1859.0287783288716","1859.0287783288716"
"1828680","1867.2511534043595","1867.2511534043595","1867.2511534043595"
"1829268","1877.5470463717495","1877.5470463717495","1877.5470463717495"
"1829856","1870.2685890910234","1870.2685890910234","1870.2685890910234"
"1830444","1839.6545316726315","1839.6545316726315","1839.6545316726315"
"1831032","1846.7273345017027","1846.7273345017027","1846.7273345017027"
"1831620","1860.5698780752773","1860.5698780752773","1860.5698780752773"
"1832208","1866.3451688878197","1866.3451688878197","1866.3451688878197"
"1832796","1854.7511159668888","1854.7511159668888","1854.7511159668888"
"1833384","1869.3360751756234","1869.3360751756234","1869.3360751756234"
"1833972","1856.1022163817172","1856.1022163817172","1856.1022163817172"
"1834560","1846.0405708854391","1846.0405708854391","1846.0405708854391"
"1835148","1866.3679595822282","1866.3679595822282","1866.3679595822282"
"1835736","1867.8242924893075","1867.8242924893075","1867.8242924893075"
"1836324","1864.4858846475704","1864.4858846475704","1864.4858846475704"
"1836912","1859.1022077353014","1859.1022077353014","1859.1022077353014"
"1837500","1853.9979556464516","1853.9979556464516","1853.9979556464516"
"1838088","1847.9622480096534","1847.9622480096534","1847.9622480096534"
"1838676","1858.9616803733284","1858.9616803733284","1858.9616803733284"
"1839264","1845.7941802471805","1845.7941802471805","1845.7941802471805"
"1839852","1855.5715828216141","1855.5715828216141","1855.5715828216141"
"1840440","1858.9043855051684","1858.9043855051684","1858.9043855051684"
"1841028","1871.232795860538","1871.232795860538","1871.232795860538"
"1841616","1853.4589516739702","1853.4589516739702","1853.4589516739702"
"1842204","1875.2339091368744","1875.2339091368744","1875.2339091368744"
"1842792","1881.893743780625","1881.893743780625","1881.893743780625"
"1843380","1867.1002823375964","1867.1002823375964","1867.1002823375964"
"1843968","1864.187507592079","1864.187507592079","1864.187507592079"
"1844556","1868.8241470260432","1868.8241470260432","1868.8241470260432"
"1845144","1868.563138180575","1868.563138180575","1868.563138180575"
"1845732","1862.2465644604135","1862.2465644604135","1862.2465644604135"
"1846320","1866.1287933575845","1866.1287933575845","1866.1287933575845"
"1846908","1857.3087956198615","1857.3087956198615","1857.3087956198615"
"1847496","1862.08027428105","1862.08027428105","1862.08027428105"
"1848084","1855.3455449551639","1855.3455449551639","1855.3455449551639"
"1848672","1859.523505146367","1859.523505146367","1859.523505146367"
"1849260","1844.4685979555052","1844.4685979555052","1844.4685979555052"
"1849848","1870.7706159065767","1870.7706159065767","1870.7706159065767"
"1850436","1850.1748323279553","1850.1748323279553","1850.1748323279553"
"1851024","1857.3751391372793","1857.3751391372793","1857.3751391372793"
"1851612","1858.2120661201393","1858.2120661201393","1858.2120661201393"
"1852200","1866.5514628029694","1866.5514628029694","1866.5514628029694"
"1852788","1863.9622132696684","1863.9622132696684","1863.9622132696684"
"1853376","1853.1733315006409","1853.1733315006409","1853.1733315006409"
"1853964","1838.614637396478","1838.614637396478","1838.614637396478"
"1854552","1852.4618663011356","1852.4618663011356","1852.4618663011356"
"1855140","1855.0856912101497","1855.0856912101497","1855.0856912101497"
"1855728","1860.5672974122033","1860.5672974122033","1860.5672974122033"
"1856316","1862.864701605783","1862.864701605783","1862.864701605783"
"1856904","1870.7856090452274","1870.7856090452274","1870.7856090452274"
"1857492","1869.949759866287","1869.949759866287","1869.949759866287"
"1858080","1859.8834176847886","1859.8834176847886","1859.8834176847886"
"1858668","1858.6587802337126","1858.6587802337126","1858.6587802337126"
"1859256","1866.469003125725","1866.469003125725","1866.469003125725"
"1859844","1856.8004038612344","1856.8004038612344","1856.8004038612344"
"1860432","1851.9591864559518","1851.9591864559518","1851.9591864559518"
"1861020","1857.4175771141677","1857.4175771141677","1857.4175771141677"
"1861608","1862.5940795601873","1862.5940795601873","1862.5940795601873"
"1862196","1862.7745178917066","1862.7745178917066","1862.7745178917066"
"1862784","1881.9563737471644","1881.9563737471644","1881.9563737471644"
"1863372","1853.8791070035575","1853.8791070035575","1853.8791070035575"
"1863960","1868.755581576647","1868.755581576647","1868.755581576647"
"1864548","1854.9481943418853","1854.9481943418853","1854.9481943418853"
"1865136","1865.890706143247","1865.890706143247","1865.890706143247"
"1865724","1862.745488150895","1862.745488150895","1862.745488150895"
"1866312","1854.299698343237","1854.299698343237","1854.299698343237"
"1866900","1856.6990138780461","1856.6990138780461","1856.6990138780461"
"1867488","1863.0942972013831","1863.0942972013831","1863.0942972013831"
"1868076","1866.5100344547432","1866.5100344547432","1866.5100344547432"
"1868664","1872.739303076386","1872.739303076386","1872.739303076386"
"1869252","1860.0615139528084","1860.0615139528084","1860.0615139528084"
"1869840","1881.0067076732125","1881.0067076732125","1881.0067076732125"
"1870428","1866.5486105209993","1866.5486105209993","1866.5486105209993"
"1871016","1861.5970899059123","1861.5970899059123","1861.5970899059123"
"1871604","1860.2043802150795","1860.2043802150795","1860.2043802150795"
"1872192","1859.594742363779","1859.594742363779","1859.594742363779"
"1872780","1862.2887280728291","1862.2887280728291","1862.2887280728291"
"1873368","1857.391369451752","1857.391369451752","1857.391369451752"
"1873956","1864.7885041977133","1864.7885041977133","1864.7885041977133"
"1874544","1864.6292354967582","1864.6292354967582","1864.6292354967582"
"1875132","1859.9687476799506","1859.9687476799506","1859.9687476799506"
"1875720","1856.6775593535613","1856.6775593535613","1856.6775593535613"
"1876308","1868.8713012518388","1868.8713012518388","1868.8713012518388"
"1876896","1875.7541564553287","1875.7541564553287","1875.7541564553287"
"1877484","1871.3796964662326","1871.3796964662326","1871.3796964662326"
"1878072","1855.3878906793857","1855.3878906793857","1855.3878906793857"
"1878660","1859.799183829684","1859.799183829684","1859.799183829684"
"1879248","1861.7445591020835","1861.7445591020835","1861.7445591020835"
"1879836","1861.888970057469","1861.888970057469","1861.888970057469"
"1880424","1837.073598361632","1837.073598361632","1837.073598361632"
"1881012","1841.477610097456","1841.477610097456","1841.477610097456"
"1881600","1853.1109534396023","1853.1109534396023","1853.1109534396023"
"1882188","1863.6989773497455","1863.6989773497455","1863.6989773497455"
"1882776","1864.6887895357438","1864.6887895357438","1864.6887895357438"
"1883364","1851.8695639536143","1851.8695639536143","1851.8695639536143"
"1883952","1857.2830631508557","1857.2830631508557","1857.2830631508557"
"1884540","1867.997313615171","1867.997313615171","1867.997313615171"
"1885128","1849.2293689163205","1849.2293689163205","1849.2293689163205"
"1885716","1870.297667461657","1870.297667461657","1870.297667461657"
"1886304","1871.81768774123","1871.81768774123","1871.81768774123"
"1886892","1869.6561130761568","1869.6561130761568","1869.6561130761568"
"1887480","1878.8619798821612","1878.8619798821612","1878.8619798821612"
"1888068","1867.6535245897385","1867.6535245897385","1867.6535245897385"
"1888656","1873.238562991812","1873.238562991812","1873.238562991812"
"1889244","1872.248149177145","1872.248149177145","1872.248149177145"
"1889832","1857.76417944826","1857.76417944826","1857.76417944826"
"1890420","1852.008815155273","1852.008815155273","1852.008815155273"
"1891008","1863.1597544264553","1863.1597544264553","1863.1597544264553"
"1891596","1873.1368662680795","1873.1368662680795","1873.1368662680795"
"1892184","1880.858061746434","1880.858061746434","1880.858061746434"
"1892772","1871.9339452332374","1871.9339452332374","1871.9339452332374"
"1893360","1855.802981358451","1855.802981358451","1855.802981358451"
"1893948","1851.6802772068793","1851.6802772068793","1851.6802772068793"
"1894536","1833.7181144692422","1833.7181144692422","1833.7181144692422"
"1895124","1857.8540842465968","1857.8540842465968","1857.8540842465968"
"1895712","1868.0657740120434","1868.0657740120434","1868.0657740120434"
"1896300","1866.2658868770363","1866.2658868770363","1866.2658868770363"
"1896888","1858.8363626709438","1858.8363626709438","1858.8363626709438"
"1897476","1873.9413768876366","1873.9413768876366","1873.9413768876366"
"1898064","1880.6747904902663","1880.6747904902663","1880.6747904902663"
"1898652","1866.810174786703","1866.810174786703","1866.810174786703"
"1899240","1862.8093317733797","1862.8093317733797","1862.8093317733797"
"1899828","1873.8242774308424","1873.8242774308424","1873.8242774308424"
"1900416","1865.7584531959722","1865.7584531959722","1865.7584531959722"
"1901004","1842.82075416376","1842.82075416376","1842.82075416376"
"1901592","1876.3810462293634","1876.3810462293634","1876.3810462293634"
"1902180","1871.4151186428078","1871.4151186428078","1871.4151186428078"
"1902768","1864.2664180972438","1864.2664180972438","1864.2664180972438"
"1903356","1885.3688916550234","1885.3688916550234","1885.3688916550234"
"1903944","1859.6470572473952","1859.6470572473952","1859.6470572473952"
"1904532","1858.4092833196885","1858.4092833196885","1858.4092833196885"
"1905120","1874.9614958540144","1874.9614958540144","1874.9614958540144"
"1905708","1865.4102148883558","1865.4102148883558","1865.4102148883558"
"1906296","1857.5323450705885","1857.5323450705885","1857.5323450705885"
"1906884","1841.980876906533","1841.980876906533","1841.980876906533"
"1907472","1864.640611388613","1864.640611388613","1864.640611388613"
"1908060","1870.6371462506636","1870.6371462506636","1870.6371462506636"
"1908648","1884.7957246615806","1884.7957246615806","1884.7957246615806"
"1909236","1867.8070795576587","1867.8070795576587","1867.8070795576587"
"1909824","1872.0258045754033","1872.0258045754033","1872.0258045754033"
"1910412","1835.4763383076684","1835.4763383076684","1835.4763383076684"
"1911000","1858.3803418990694","1858.3803418990694","1858.3803418990694"
"1911588","1869.4305228096398","1869.4305228096398","1869.4305228096398"
"1912176","1873.5503010430753","1873.5503010430753","1873.5503010430753"
"1912764","1860.6756618526692","1860.6756618526692","1860.6756618526692"
"1913352","1854.1249606806746","1854.1249606806746","1854.1249606806746"
"1913940","1874.869260049478","1874.869260049478","1874.869260049478"
"1914528","1873.0214256645165","1873.0214256645165","1873.0214256645165"
"1915116","1846.3421636125684","1846.3421636125684","1846.3421636125684"
"1915704","1871.3789058384448","1871.3789058384448","1871.3789058384448"
"1916292","1871.5549997330347","1871.5549997330347","1871.5549997330347"
"1916880","1872.5141331965694","1872.5141331965694","1872.5141331965694"
"1917468","1836.8152004460183","1836.8152004460183","1836.8152004460183"
"1918056","1873.8222949069416","1873.8222949069416","1873.8222949069416"
"1918644","1868.3373048408175","1868.3373048408175","1868.3373048408175"
"1919232","1837.8353876806957","1837.8353876806957","1837.8353876806957"
"1919820","1857.788387432451","1857.788387432451","1857.788387432451"
"1920408","1859.8915927014812","1859.8915927014812","1859.8915927014812"
"1920996","1868.717687515112","1868.717687515112","1868.717687515112"
"1921584","1868.10940106552","1868.10940106552","1868.10940106552"
