"Step","SAC-RoboPianist-debug-CMajorScaleTwoHands-v0-44-1699603969.8992152--dipo-clipaction-CMajorScaleTwoHands - train/return","SAC-RoboPianist-debug-CMajorScaleTwoHands-v0-44-1699603969.8992152--dipo-clipaction-CMajorScaleTwoHands - train/return__MIN","SAC-RoboPianist-debug-CMajorScaleTwoHands-v0-44-1699603969.8992152--dipo-clipaction-CMajorScaleTwoHands - train/return__MAX","SAC-RoboPianist-debug-CMajorScaleTwoHands-v0-43-1699603917.91163--dipo-clipaction-CMajorScaleTwoHands - train/return","SAC-RoboPianist-debug-CMajorScaleTwoHands-v0-43-1699603917.91163--dipo-clipaction-CMajorScaleTwoHands - train/return__MIN","SAC-RoboPianist-debug-CMajorScaleTwoHands-v0-43-1699603917.91163--dipo-clipaction-CMajorScaleTwoHands - train/return__MAX","SAC-RoboPianist-debug-CMajorScaleTwoHands-v0-42-1699603784.8798096--dipo-clipaction-CMajorScaleTwoHands - train/return","SAC-RoboPianist-debug-CMajorScaleTwoHands-v0-42-1699603784.8798096--dipo-clipaction-CMajorScaleTwoHands - train/return__MIN","SAC-RoboPianist-debug-CMajorScaleTwoHands-v0-42-1699603784.8798096--dipo-clipaction-CMajorScaleTwoHands - train/return__MAX"
"521403","507.71045892195804","507.71045892195804","507.71045892195804","503.87207224870303","503.87207224870303","503.87207224870303","499.2766516742346","499.2766516742346","499.2766516742346"
"521554","505.4855490753443","505.4855490753443","505.4855490753443","505.05071904679414","505.05071904679414","505.05071904679414","501.76124785186573","501.76124785186573","501.76124785186573"
"521705","504.1644126517908","504.1644126517908","504.1644126517908","508.06662084715873","508.06662084715873","508.06662084715873","501.3966249433728","501.3966249433728","501.3966249433728"
"521856","506.72523863505023","506.72523863505023","506.72523863505023","506.8302783953709","506.8302783953709","506.8302783953709","503.47417076397824","503.47417076397824","503.47417076397824"
"522007","505.0595488626977","505.0595488626977","505.0595488626977","501.2763663027156","501.2763663027156","501.2763663027156","501.8320252556996","501.8320252556996","501.8320252556996"
"522158","508.0129213032232","508.0129213032232","508.0129213032232","504.6498946942036","504.6498946942036","504.6498946942036","498.4878184773625","498.4878184773625","498.4878184773625"
"522309","509.16333394576816","509.16333394576816","509.16333394576816","501.23843289184356","501.23843289184356","501.23843289184356","498.76965883706873","498.76965883706873","498.76965883706873"
"522460","509.11393426755376","509.11393426755376","509.11393426755376","501.6860528782807","501.6860528782807","501.6860528782807","495.62531969903625","495.62531969903625","495.62531969903625"
"522611","508.79788047496737","508.79788047496737","508.79788047496737","504.1201863227375","504.1201863227375","504.1201863227375","500.3322586079476","500.3322586079476","500.3322586079476"
"522762","506.00639593072225","506.00639593072225","506.00639593072225","505.6051555579123","505.6051555579123","505.6051555579123","488.2173121668091","488.2173121668091","488.2173121668091"
"522913","508.78812777474036","508.78812777474036","508.78812777474036","505.37898608141097","505.37898608141097","505.37898608141097","499.9816741249428","499.9816741249428","499.9816741249428"
"523064","506.7092644934397","506.7092644934397","506.7092644934397","507.93226415744675","507.93226415744675","507.93226415744675","501.5620068910184","501.5620068910184","501.5620068910184"
"523215","509.1371635660653","509.1371635660653","509.1371635660653","505.9292938352235","505.9292938352235","505.9292938352235","500.98390144339834","500.98390144339834","500.98390144339834"
"523366","505.46570040381977","505.46570040381977","505.46570040381977","501.0683258225925","501.0683258225925","501.0683258225925","493.9390617631904","493.9390617631904","493.9390617631904"
"523517","503.7642609576832","503.7642609576832","503.7642609576832","506.8423933061069","506.8423933061069","506.8423933061069","501.77056252952957","501.77056252952957","501.77056252952957"
"523668","506.55351825078566","506.55351825078566","506.55351825078566","504.2756116236309","504.2756116236309","504.2756116236309","494.9160524938985","494.9160524938985","494.9160524938985"
"523819","508.6503201115598","508.6503201115598","508.6503201115598","504.27278991676974","504.27278991676974","504.27278991676974","502.62121064982665","502.62121064982665","502.62121064982665"
"523970","507.88778245190963","507.88778245190963","507.88778245190963","505.79229561502484","505.79229561502484","505.79229561502484","503.0940978373394","503.0940978373394","503.0940978373394"
"524121","505.98704035111734","505.98704035111734","505.98704035111734","502.620478235563","502.620478235563","502.620478235563","500.6664448273279","500.6664448273279","500.6664448273279"
"524272","502.82342072156865","502.82342072156865","502.82342072156865","507.67411287711167","507.67411287711167","507.67411287711167","500.3865101642579","500.3865101642579","500.3865101642579"
"524423","507.20430166706814","507.20430166706814","507.20430166706814","501.9185145117082","501.9185145117082","501.9185145117082","500.9395794676661","500.9395794676661","500.9395794676661"
"524574","505.14221376055696","505.14221376055696","505.14221376055696","504.7315556928237","504.7315556928237","504.7315556928237","501.05159023937927","501.05159023937927","501.05159023937927"
"524725","509.048430885889","509.048430885889","509.048430885889","506.5709430888183","506.5709430888183","506.5709430888183","499.78344340921126","499.78344340921126","499.78344340921126"
"524876","507.3487504679895","507.3487504679895","507.3487504679895","506.111925886933","506.111925886933","506.111925886933","500.97048860751426","500.97048860751426","500.97048860751426"
"525027","509.51344876573296","509.51344876573296","509.51344876573296","502.7674700094718","502.7674700094718","502.7674700094718","491.40626592699783","491.40626592699783","491.40626592699783"
"525178","503.79960011750893","503.79960011750893","503.79960011750893","504.7963779325342","504.7963779325342","504.7963779325342","498.15234530146944","498.15234530146944","498.15234530146944"
"525329","506.9092031333739","506.9092031333739","506.9092031333739","505.0331481612036","505.0331481612036","505.0331481612036","504.87673288503044","504.87673288503044","504.87673288503044"
"525480","503.4557402011769","503.4557402011769","503.4557402011769","505.41427024433733","505.41427024433733","505.41427024433733","495.69969523002607","495.69969523002607","495.69969523002607"
"525631","508.7461733817553","508.7461733817553","508.7461733817553","503.4705218299811","503.4705218299811","503.4705218299811","502.62619634525015","502.62619634525015","502.62619634525015"
"525782","509.4445712115446","509.4445712115446","509.4445712115446","507.4826615689928","507.4826615689928","507.4826615689928","502.8095638642465","502.8095638642465","502.8095638642465"
"525933","504.2247921898368","504.2247921898368","504.2247921898368","501.1447757264735","501.1447757264735","501.1447757264735","501.6686406409035","501.6686406409035","501.6686406409035"
"526084","507.78792385754264","507.78792385754264","507.78792385754264","499.50885829033894","499.50885829033894","499.50885829033894","496.97779265401704","496.97779265401704","496.97779265401704"
"526235","506.21161693446925","506.21161693446925","506.21161693446925","501.659512531481","501.659512531481","501.659512531481","502.6707466083507","502.6707466083507","502.6707466083507"
"526386","504.614399711339","504.614399711339","504.614399711339","504.07801533291155","504.07801533291155","504.07801533291155","501.0794675398638","501.0794675398638","501.0794675398638"
"526537","508.3810790283214","508.3810790283214","508.3810790283214","499.02781984449655","499.02781984449655","499.02781984449655","500.1456875618473","500.1456875618473","500.1456875618473"
"526688","507.5681807781375","507.5681807781375","507.5681807781375","503.4978470392509","503.4978470392509","503.4978470392509","495.525210668484","495.525210668484","495.525210668484"
"526839","505.540797232284","505.540797232284","505.540797232284","504.20098914023254","504.20098914023254","504.20098914023254","501.7815888660974","501.7815888660974","501.7815888660974"
"526990","508.8321313449515","508.8321313449515","508.8321313449515","506.41820606980656","506.41820606980656","506.41820606980656","501.5777147792071","501.5777147792071","501.5777147792071"
"527141","505.66299975885386","505.66299975885386","505.66299975885386","504.2025154413243","504.2025154413243","504.2025154413243","502.6103002480176","502.6103002480176","502.6103002480176"
"527292","503.95704671036657","503.95704671036657","503.95704671036657","506.68967494799347","506.68967494799347","506.68967494799347","501.56590456751974","501.56590456751974","501.56590456751974"
"527443","502.9981217074173","502.9981217074173","502.9981217074173","505.8482968391626","505.8482968391626","505.8482968391626","501.1152242967346","501.1152242967346","501.1152242967346"
"527594","506.4246797462177","506.4246797462177","506.4246797462177","502.24825321639196","502.24825321639196","502.24825321639196","499.92420911037715","499.92420911037715","499.92420911037715"
"527745","505.21690713511583","505.21690713511583","505.21690713511583","506.7826651236345","506.7826651236345","506.7826651236345","501.23076008072917","501.23076008072917","501.23076008072917"
"527896","503.75900241544815","503.75900241544815","503.75900241544815","507.0087411889042","507.0087411889042","507.0087411889042","498.3980156940767","498.3980156940767","498.3980156940767"
"528047","505.39052286584746","505.39052286584746","505.39052286584746","507.84058792362123","507.84058792362123","507.84058792362123","500.03466830741644","500.03466830741644","500.03466830741644"
"528198","497.06492964346324","497.06492964346324","497.06492964346324","504.035416201941","504.035416201941","504.035416201941","499.1349012036461","499.1349012036461","499.1349012036461"
"528349","506.7894497652799","506.7894497652799","506.7894497652799","501.10657175434636","501.10657175434636","501.10657175434636","500.1185056734975","500.1185056734975","500.1185056734975"
"528500","506.03689088036765","506.03689088036765","506.03689088036765","504.279738772259","504.279738772259","504.279738772259","499.2903937422154","499.2903937422154","499.2903937422154"
"528651","504.01143893738737","504.01143893738737","504.01143893738737","500.66237580091297","500.66237580091297","500.66237580091297","498.88382354424255","498.88382354424255","498.88382354424255"
"528802","503.66401447921453","503.66401447921453","503.66401447921453","503.5457881806491","503.5457881806491","503.5457881806491","502.2312402857111","502.2312402857111","502.2312402857111"
"528953","508.44582797493103","508.44582797493103","508.44582797493103","498.8365666611969","498.8365666611969","498.8365666611969","493.8533334734093","493.8533334734093","493.8533334734093"
"529104","508.793728920638","508.793728920638","508.793728920638","503.3237066778732","503.3237066778732","503.3237066778732","501.8015550163101","501.8015550163101","501.8015550163101"
"529255","504.99982271208734","504.99982271208734","504.99982271208734","503.07377224262746","503.07377224262746","503.07377224262746","502.426540280747","502.426540280747","502.426540280747"
"529406","506.69629958085","506.69629958085","506.69629958085","508.2501781974946","508.2501781974946","508.2501781974946","501.46411569448617","501.46411569448617","501.46411569448617"
"529557","506.0614640128152","506.0614640128152","506.0614640128152","507.9126629108991","507.9126629108991","507.9126629108991","503.0657656608723","503.0657656608723","503.0657656608723"
"529708","502.5287263817907","502.5287263817907","502.5287263817907","500.4985517968775","500.4985517968775","500.4985517968775","498.0800361118521","498.0800361118521","498.0800361118521"
"529859","506.5514237642551","506.5514237642551","506.5514237642551","509.6164509053913","509.6164509053913","509.6164509053913","502.426374710498","502.426374710498","502.426374710498"
"530010","505.9604091231785","505.9604091231785","505.9604091231785","501.39876778162767","501.39876778162767","501.39876778162767","499.0109980973539","499.0109980973539","499.0109980973539"
"530161","503.7289583149575","503.7289583149575","503.7289583149575","505.3420976304056","505.3420976304056","505.3420976304056","504.297269236975","504.297269236975","504.297269236975"
"530312","504.5279013950152","504.5279013950152","504.5279013950152","504.1975983321836","504.1975983321836","504.1975983321836","498.3230633013074","498.3230633013074","498.3230633013074"
"530463","504.99509754248305","504.99509754248305","504.99509754248305","505.6441278018866","505.6441278018866","505.6441278018866","500.9611732809397","500.9611732809397","500.9611732809397"
"530614","509.225183087384","509.225183087384","509.225183087384","503.43127230388654","503.43127230388654","503.43127230388654","502.27401618053443","502.27401618053443","502.27401618053443"
"530765","507.94996674929183","507.94996674929183","507.94996674929183","503.0046586561499","503.0046586561499","503.0046586561499","503.6888672328395","503.6888672328395","503.6888672328395"
"530916","508.84410534045605","508.84410534045605","508.84410534045605","506.2203800104603","506.2203800104603","506.2203800104603","498.9933344053326","498.9933344053326","498.9933344053326"
"531067","507.01760078040235","507.01760078040235","507.01760078040235","505.8900015116075","505.8900015116075","505.8900015116075","495.5015972556943","495.5015972556943","495.5015972556943"
"531218","502.45922032790855","502.45922032790855","502.45922032790855","504.9914361711702","504.9914361711702","504.9914361711702","501.41137066885386","501.41137066885386","501.41137066885386"
"531369","507.1138622987703","507.1138622987703","507.1138622987703","503.72595479760923","503.72595479760923","503.72595479760923","500.9827784943834","500.9827784943834","500.9827784943834"
"531520","508.9090940774927","508.9090940774927","508.9090940774927","494.3294488031299","494.3294488031299","494.3294488031299","499.2313481873295","499.2313481873295","499.2313481873295"
"531671","503.09284901920813","503.09284901920813","503.09284901920813","499.1191245650973","499.1191245650973","499.1191245650973","497.894142023741","497.894142023741","497.894142023741"
"531822","505.5077302885714","505.5077302885714","505.5077302885714","500.08307840197307","500.08307840197307","500.08307840197307","503.5253708335327","503.5253708335327","503.5253708335327"
"531973","508.8040594088819","508.8040594088819","508.8040594088819","506.30483033456414","506.30483033456414","506.30483033456414","496.8649367910957","496.8649367910957","496.8649367910957"
"532124","505.7301593148121","505.7301593148121","505.7301593148121","503.8161461326863","503.8161461326863","503.8161461326863","503.32684639243814","503.32684639243814","503.32684639243814"
"532275","502.81459255023213","502.81459255023213","502.81459255023213","506.23083776153925","506.23083776153925","506.23083776153925","502.89470819321883","502.89470819321883","502.89470819321883"
"532426","507.9363063533179","507.9363063533179","507.9363063533179","506.36977097999426","506.36977097999426","506.36977097999426","496.4646044605736","496.4646044605736","496.4646044605736"
"532577","505.91603517122076","505.91603517122076","505.91603517122076","503.5676015191696","503.5676015191696","503.5676015191696","498.3030489214122","498.3030489214122","498.3030489214122"
"532728","500.8930975096957","500.8930975096957","500.8930975096957","504.94502964382974","504.94502964382974","504.94502964382974","499.51857767960774","499.51857767960774","499.51857767960774"
"532879","508.190997988993","508.190997988993","508.190997988993","505.19192803515364","505.19192803515364","505.19192803515364","500.0618501130618","500.0618501130618","500.0618501130618"
"533030","503.6034862079158","503.6034862079158","503.6034862079158","504.216205054823","504.216205054823","504.216205054823","501.5025809045553","501.5025809045553","501.5025809045553"
"533181","501.0659187450583","501.0659187450583","501.0659187450583","503.29923801923866","503.29923801923866","503.29923801923866","499.137218955287","499.137218955287","499.137218955287"
"533332","503.67682124959896","503.67682124959896","503.67682124959896","502.3280731266434","502.3280731266434","502.3280731266434","501.8490544409498","501.8490544409498","501.8490544409498"
"533483","502.86275568608414","502.86275568608414","502.86275568608414","504.2248984198861","504.2248984198861","504.2248984198861","501.7446245951684","501.7446245951684","501.7446245951684"
"533634","506.88560758789663","506.88560758789663","506.88560758789663","502.62997815130103","502.62997815130103","502.62997815130103","501.2745244426487","501.2745244426487","501.2745244426487"
"533785","507.7835405525668","507.7835405525668","507.7835405525668","503.12886265260136","503.12886265260136","503.12886265260136","501.2382178464602","501.2382178464602","501.2382178464602"
"533936","501.2637396514127","501.2637396514127","501.2637396514127","506.5656388930842","506.5656388930842","506.5656388930842","497.87686226388485","497.87686226388485","497.87686226388485"
"534087","509.34741698211633","509.34741698211633","509.34741698211633","504.9824470793666","504.9824470793666","504.9824470793666","500.0081353027006","500.0081353027006","500.0081353027006"
"534238","505.9063858145819","505.9063858145819","505.9063858145819","506.90089790032897","506.90089790032897","506.90089790032897","501.01103486709957","501.01103486709957","501.01103486709957"
"534389","509.4630481701053","509.4630481701053","509.4630481701053","499.34443906331603","499.34443906331603","499.34443906331603","501.1329236960456","501.1329236960456","501.1329236960456"
"534540","508.4843600219204","508.4843600219204","508.4843600219204","505.82270926074926","505.82270926074926","505.82270926074926","499.8780734047232","499.8780734047232","499.8780734047232"
"534691","508.3370239876585","508.3370239876585","508.3370239876585","503.7629519268212","503.7629519268212","503.7629519268212","501.6177537329734","501.6177537329734","501.6177537329734"
"534842","508.6836239754148","508.6836239754148","508.6836239754148","503.87948347269736","503.87948347269736","503.87948347269736","499.8362038111762","499.8362038111762","499.8362038111762"
"534993","507.2731333647683","507.2731333647683","507.2731333647683","507.4021126645065","507.4021126645065","507.4021126645065","500.2875690964557","500.2875690964557","500.2875690964557"
"535144","508.603398480876","508.603398480876","508.603398480876","506.9252058371285","506.9252058371285","506.9252058371285","501.2264664058885","501.2264664058885","501.2264664058885"
"535295","506.36920298440066","506.36920298440066","506.36920298440066","507.06294380071137","507.06294380071137","507.06294380071137","497.9827355453991","497.9827355453991","497.9827355453991"
"535446","501.79271688826117","501.79271688826117","501.79271688826117","509.28820607008277","509.28820607008277","509.28820607008277","497.8720716315503","497.8720716315503","497.8720716315503"
"535597","506.0548706206","506.0548706206","506.0548706206","501.0821818847229","501.0821818847229","501.0821818847229","503.4894647024207","503.4894647024207","503.4894647024207"
"535748","504.7270040139719","504.7270040139719","504.7270040139719","502.4479304502317","502.4479304502317","502.4479304502317","495.29344872983154","495.29344872983154","495.29344872983154"
"535899","502.5272710523277","502.5272710523277","502.5272710523277","502.5347253674415","502.5347253674415","502.5347253674415","503.7252267771547","503.7252267771547","503.7252267771547"
"536050","508.1839630286497","508.1839630286497","508.1839630286497","503.875448942756","503.875448942756","503.875448942756","503.8177301530449","503.8177301530449","503.8177301530449"
"536201","505.6649505485775","505.6649505485775","505.6649505485775","507.0276566789015","507.0276566789015","507.0276566789015","502.0989899192663","502.0989899192663","502.0989899192663"
"536352","504.10267826453077","504.10267826453077","504.10267826453077","505.8968461820696","505.8968461820696","505.8968461820696","499.5525732531752","499.5525732531752","499.5525732531752"
"536503","504.974987240856","504.974987240856","504.974987240856","502.0856343692702","502.0856343692702","502.0856343692702","504.45422045674155","504.45422045674155","504.45422045674155"
"536654","501.1143224250154","501.1143224250154","501.1143224250154","505.8786405456073","505.8786405456073","505.8786405456073","502.6284915443802","502.6284915443802","502.6284915443802"
"536805","504.46571139561803","504.46571139561803","504.46571139561803","505.4615516058729","505.4615516058729","505.4615516058729","500.0174604113201","500.0174604113201","500.0174604113201"
"536956","506.8808306463463","506.8808306463463","506.8808306463463","504.75736969823475","504.75736969823475","504.75736969823475","502.51848555589123","502.51848555589123","502.51848555589123"
"537107","509.1354461388748","509.1354461388748","509.1354461388748","507.57625841381474","507.57625841381474","507.57625841381474","500.293099716722","500.293099716722","500.293099716722"
"537258","507.0075010010717","507.0075010010717","507.0075010010717","507.1241018978702","507.1241018978702","507.1241018978702","500.5464706196519","500.5464706196519","500.5464706196519"
"537409","502.3673909365231","502.3673909365231","502.3673909365231","509.0029864015996","509.0029864015996","509.0029864015996","500.3287227896444","500.3287227896444","500.3287227896444"
"537560","507.2888354863846","507.2888354863846","507.2888354863846","502.6250769336544","502.6250769336544","502.6250769336544","500.22201321644314","500.22201321644314","500.22201321644314"
"537711","511.20711795081337","511.20711795081337","511.20711795081337","500.48018496447463","500.48018496447463","500.48018496447463","502.89381329815257","502.89381329815257","502.89381329815257"
"537862","507.3223000130558","507.3223000130558","507.3223000130558","506.67392652872655","506.67392652872655","506.67392652872655","494.31750176920303","494.31750176920303","494.31750176920303"
"538013","505.4273311641922","505.4273311641922","505.4273311641922","503.64549014071224","503.64549014071224","503.64549014071224","500.07985684883823","500.07985684883823","500.07985684883823"
"538164","509.1024501159778","509.1024501159778","509.1024501159778","505.6994039872956","505.6994039872956","505.6994039872956","498.1715253883437","498.1715253883437","498.1715253883437"
"538315","504.892911819687","504.892911819687","504.892911819687","505.05770662919673","505.05770662919673","505.05770662919673","502.28577251635096","502.28577251635096","502.28577251635096"
"538466","507.77858228749983","507.77858228749983","507.77858228749983","505.809788404386","505.809788404386","505.809788404386","501.1133740056133","501.1133740056133","501.1133740056133"
"538617","507.46525559633346","507.46525559633346","507.46525559633346","506.86155431032256","506.86155431032256","506.86155431032256","499.3304026968944","499.3304026968944","499.3304026968944"
"538768","507.51421264240133","507.51421264240133","507.51421264240133","504.20687273165277","504.20687273165277","504.20687273165277","499.03537822102123","499.03537822102123","499.03537822102123"
"538919","509.3367060480034","509.3367060480034","509.3367060480034","503.64680525108616","503.64680525108616","503.64680525108616","502.11766435577493","502.11766435577493","502.11766435577493"
"539070","502.31143673117987","502.31143673117987","502.31143673117987","504.203752520698","504.203752520698","504.203752520698","501.6761248117732","501.6761248117732","501.6761248117732"
"539221","504.0951647478953","504.0951647478953","504.0951647478953","502.5225925033705","502.5225925033705","502.5225925033705","503.8480417040362","503.8480417040362","503.8480417040362"
"539372","505.6151236547174","505.6151236547174","505.6151236547174","506.35305953798746","506.35305953798746","506.35305953798746","499.69743000400103","499.69743000400103","499.69743000400103"
"539523","502.830633369675","502.830633369675","502.830633369675","503.52174584227174","503.52174584227174","503.52174584227174","496.4357805792286","496.4357805792286","496.4357805792286"
"539674","507.7847053815924","507.7847053815924","507.7847053815924","505.43968132323437","505.43968132323437","505.43968132323437","500.64149978894056","500.64149978894056","500.64149978894056"
"539825","508.791463790562","508.791463790562","508.791463790562","505.48018243334207","505.48018243334207","505.48018243334207","501.84731602127664","501.84731602127664","501.84731602127664"
"539976","507.44113010084595","507.44113010084595","507.44113010084595","503.7216683226943","503.7216683226943","503.7216683226943","501.70992089598224","501.70992089598224","501.70992089598224"
"540127","506.3385482193263","506.3385482193263","506.3385482193263","502.9682866053862","502.9682866053862","502.9682866053862","501.32593037646154","501.32593037646154","501.32593037646154"
"540278","509.58055729835866","509.58055729835866","509.58055729835866","502.76095328266314","502.76095328266314","502.76095328266314","495.06042467714013","495.06042467714013","495.06042467714013"
"540429","507.5899340062298","507.5899340062298","507.5899340062298","505.9037635154131","505.9037635154131","505.9037635154131","504.9375947512849","504.9375947512849","504.9375947512849"
"540580","507.2042986309555","507.2042986309555","507.2042986309555","506.6291628296969","506.6291628296969","506.6291628296969","496.0174148845025","496.0174148845025","496.0174148845025"
"540731","507.2445238005271","507.2445238005271","507.2445238005271","505.55622418537854","505.55622418537854","505.55622418537854","497.2896912155685","497.2896912155685","497.2896912155685"
"540882","506.20338585101575","506.20338585101575","506.20338585101575","504.3892171346848","504.3892171346848","504.3892171346848","500.1032039986787","500.1032039986787","500.1032039986787"
"541033","508.02093472959785","508.02093472959785","508.02093472959785","500.3869333895081","500.3869333895081","500.3869333895081","501.913038886801","501.913038886801","501.913038886801"
"541184","507.9328383615509","507.9328383615509","507.9328383615509","504.992633534965","504.992633534965","504.992633534965","498.549439903993","498.549439903993","498.549439903993"
"541335","506.3216020581338","506.3216020581338","506.3216020581338","504.02547988410134","504.02547988410134","504.02547988410134","502.03176902050274","502.03176902050274","502.03176902050274"
"541486","509.0459845631107","509.0459845631107","509.0459845631107","502.4315214505738","502.4315214505738","502.4315214505738","500.43267490874337","500.43267490874337","500.43267490874337"
"541637","506.06015537872395","506.06015537872395","506.06015537872395","507.1654189858475","507.1654189858475","507.1654189858475","496.19812169881357","496.19812169881357","496.19812169881357"
"541788","507.42768078173594","507.42768078173594","507.42768078173594","504.19759762658794","504.19759762658794","504.19759762658794","498.44080925142634","498.44080925142634","498.44080925142634"
"541939","507.5676330992788","507.5676330992788","507.5676330992788","507.07596145907314","507.07596145907314","507.07596145907314","498.64954202195963","498.64954202195963","498.64954202195963"
"542090","506.3378692709018","506.3378692709018","506.3378692709018","504.3214500157382","504.3214500157382","504.3214500157382","500.5961012568732","500.5961012568732","500.5961012568732"
"542241","503.89950319823595","503.89950319823595","503.89950319823595","504.9155284685054","504.9155284685054","504.9155284685054","495.195448112805","495.195448112805","495.195448112805"
"542392","505.4539000107797","505.4539000107797","505.4539000107797","507.38118987078303","507.38118987078303","507.38118987078303","502.6741754298018","502.6741754298018","502.6741754298018"
"542543","507.30332355950435","507.30332355950435","507.30332355950435","503.2179492764054","503.2179492764054","503.2179492764054","502.0344417940617","502.0344417940617","502.0344417940617"
"542694","508.04810589530103","508.04810589530103","508.04810589530103","505.4815312641705","505.4815312641705","505.4815312641705","500.7263649629063","500.7263649629063","500.7263649629063"
"542845","506.1732742359929","506.1732742359929","506.1732742359929","504.04341900708823","504.04341900708823","504.04341900708823","501.0464168134751","501.0464168134751","501.0464168134751"
"542996","503.9855396693469","503.9855396693469","503.9855396693469","503.7978871234846","503.7978871234846","503.7978871234846","500.3205753131226","500.3205753131226","500.3205753131226"
"543147","508.75633503287395","508.75633503287395","508.75633503287395","503.05288067284624","503.05288067284624","503.05288067284624","500.52348633740615","500.52348633740615","500.52348633740615"
"543298","508.4834733984843","508.4834733984843","508.4834733984843","504.9428934719574","504.9428934719574","504.9428934719574","503.2245449692942","503.2245449692942","503.2245449692942"
"543449","508.4284551015329","508.4284551015329","508.4284551015329","508.01179018406344","508.01179018406344","508.01179018406344","502.5730091064224","502.5730091064224","502.5730091064224"
"543600","507.38020905928164","507.38020905928164","507.38020905928164","504.9117769282569","504.9117769282569","504.9117769282569","501.7302502755421","501.7302502755421","501.7302502755421"
"543751","507.11304346150916","507.11304346150916","507.11304346150916","503.8704784209637","503.8704784209637","503.8704784209637","491.9700108767695","491.9700108767695","491.9700108767695"
"543902","508.06617670159744","508.06617670159744","508.06617670159744","500.9891419197425","500.9891419197425","500.9891419197425","501.6787310186044","501.6787310186044","501.6787310186044"
"544053","507.6779794257156","507.6779794257156","507.6779794257156","505.60995659757515","505.60995659757515","505.60995659757515","501.0698292517706","501.0698292517706","501.0698292517706"
"544204","504.6587768442772","504.6587768442772","504.6587768442772","507.3166380097318","507.3166380097318","507.3166380097318","501.32493491987276","501.32493491987276","501.32493491987276"
"544355","506.5261428440186","506.5261428440186","506.5261428440186","505.3018421800524","505.3018421800524","505.3018421800524","497.0009981095079","497.0009981095079","497.0009981095079"
"544506","505.86752169247103","505.86752169247103","505.86752169247103","503.9021180654483","503.9021180654483","503.9021180654483","495.8112757667809","495.8112757667809","495.8112757667809"
"544657","507.7991223840021","507.7991223840021","507.7991223840021","504.37522348751577","504.37522348751577","504.37522348751577","494.8508195788465","494.8508195788465","494.8508195788465"
"544808","508.2036558877254","508.2036558877254","508.2036558877254","505.2901232852714","505.2901232852714","505.2901232852714","503.26986181287975","503.26986181287975","503.26986181287975"
"544959","503.980888054336","503.980888054336","503.980888054336","496.5825415899752","496.5825415899752","496.5825415899752","498.875743992855","498.875743992855","498.875743992855"
"545110","506.1180140334334","506.1180140334334","506.1180140334334","505.3156394374571","505.3156394374571","505.3156394374571","499.2722835965862","499.2722835965862","499.2722835965862"
"545261","508.98258081866544","508.98258081866544","508.98258081866544","504.73973179404754","504.73973179404754","504.73973179404754","504.74170126575876","504.74170126575876","504.74170126575876"
"545412","508.9746744166709","508.9746744166709","508.9746744166709","503.2921609081948","503.2921609081948","503.2921609081948","499.26013397080754","499.26013397080754","499.26013397080754"
"545563","501.5281336333421","501.5281336333421","501.5281336333421","505.6959050393497","505.6959050393497","505.6959050393497","498.66394176716364","498.66394176716364","498.66394176716364"
"545714","504.12303830949105","504.12303830949105","504.12303830949105","505.26787531324015","505.26787531324015","505.26787531324015","499.7973661683312","499.7973661683312","499.7973661683312"
"545865","506.37627552823756","506.37627552823756","506.37627552823756","504.16281123177515","504.16281123177515","504.16281123177515","500.59372309142327","500.59372309142327","500.59372309142327"
"546016","504.492374841477","504.492374841477","504.492374841477","505.55710112633693","505.55710112633693","505.55710112633693","495.86063224475896","495.86063224475896","495.86063224475896"
"546167","504.6366929923836","504.6366929923836","504.6366929923836","507.44666249835626","507.44666249835626","507.44666249835626","501.151545085191","501.151545085191","501.151545085191"
"546318","506.77262786434426","506.77262786434426","506.77262786434426","505.0985800209338","505.0985800209338","505.0985800209338","500.8240946213013","500.8240946213013","500.8240946213013"
"546469","507.64655120109336","507.64655120109336","507.64655120109336","503.9476337978941","503.9476337978941","503.9476337978941","495.6847222891463","495.6847222891463","495.6847222891463"
"546620","506.43752275730435","506.43752275730435","506.43752275730435","505.93804628300416","505.93804628300416","505.93804628300416","502.8715343911843","502.8715343911843","502.8715343911843"
"546771","506.40348916242283","506.40348916242283","506.40348916242283","502.6090569580966","502.6090569580966","502.6090569580966","500.33275492957534","500.33275492957534","500.33275492957534"
"546922","506.41786555394197","506.41786555394197","506.41786555394197","504.7554151313745","504.7554151313745","504.7554151313745","498.49405077172986","498.49405077172986","498.49405077172986"
"547073","507.56897252826144","507.56897252826144","507.56897252826144","501.8468812006259","501.8468812006259","501.8468812006259","500.1319154928891","500.1319154928891","500.1319154928891"
"547224","505.5668586222953","505.5668586222953","505.5668586222953","502.9469132887673","502.9469132887673","502.9469132887673","499.042234966314","499.042234966314","499.042234966314"
"547375","507.90444046285006","507.90444046285006","507.90444046285006","502.2707151364992","502.2707151364992","502.2707151364992","497.70435196475535","497.70435196475535","497.70435196475535"
"547526","510.055871928704","510.055871928704","510.055871928704","503.76373907539926","503.76373907539926","503.76373907539926","501.9573593867285","501.9573593867285","501.9573593867285"
"547677","504.62541412982097","504.62541412982097","504.62541412982097","506.90781431688674","506.90781431688674","506.90781431688674","502.4071674207421","502.4071674207421","502.4071674207421"
